;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;691;51;81;63;56;182;5,18;31,14;1,02;26,47;23,77;0;22,96;00:13:33;3,41;3,84;9,05;8,08;26,1;11,48;8,88;8,53;24,35;24,41;0;24,41;62,92;45,18;0;
BIANCU;646;42;52;62;48;140;4,25;29,75;0;29,8;19,68;0;18,78;00:15:16;3,05;4,61;9,59;7,5;21,72;7,99;4;7;26;25;0;25;51,6;41,48;0;
DALLA BERNARDINA ;778;57;80;72;64;187;5,8;31,3;0;30,37;26,77;0;22,98;00:13:38;3,44;3,9;9,27;8,27;24,07;10,29;9;8;30;27;0;27;66,45;42,72;0;
DEMARCUS ;756;55;120;80;79;255;5,9;37,55;6,3;32,25;35,89;0;37,85;00:13:38;4,75;4,27;10,6;10,52;33,79;15,94;11;12;26;30;0;30;76,42;54,27;0;
DORATIOTTO ;545;40;55;53;37;132;4,07;31,59;0;25,19;17,01;0;20,84;00:13:38;3,12;4,62;9,81;6,78;24,18;10,06;9;5;24;20;0;20;50,34;44,95;0;
GOZZI;523;38;16;44;38;101;3,84;29,15;0;18,79;17,61;0;9,49;00:13:38;3,36;3,59;8,42;7,36;19,21;2,97;4;7;18;19;0;19;14,4;35,92;0;
LA ROSA ;720;50;95;68;57;182;4,89;27,31;0;23,07;16,41;0;25,37;00:14:30;2,28;3,2;9,38;7,85;25,26;13,12;5;6;20;18;0;18;65,64;43,01;0;
LELLA ;703;52;62;72;63;180;5,38;34,64;0;29,7;30,42;0;22,57;00:13:38;4,33;4,22;10,3;9;25,54;8,84;10;11;29;29;0;29;54,39;45,04;0;
MASTINO;741;56;132;78;70;240;6,07;39,13;1,34;36,32;31,82;0;38,43;00:13:08;4,29;4,9;10,48;9,48;32,32;17,83;15;15;28;33;0;33;100,64;55,31;0;
MICELI;694;51;40;54;52;158;4,97;26,08;0;19,95;16,37;0;12,48;00:13:38;2,36;2,87;7,77;7,5;22,76;5,71;7;3;22;25;0;25;34,99;39,89;0;
MURONI;726;53;104;72;71;217;5,6;35,86;0,67;30,64;32,69;0;27,41;00:13:38;4,5;4,22;9,95;9,72;29,86;14,37;12;11;29;31;0;31;90,39;50,31;0;
OGUNSEYE;701;54;96;62;50;199;5,48;30,63;0;25,49;21,4;0;19,27;00:12:55;3,06;3,64;8,89;7,14;28,4;13,77;12;11;25;18;0;18;72,77;47,72;0;
PARIGI;837;58;145;79;72;242;5,93;31,73;2,02;33,24;29,59;0;40,73;00:14:23;3,54;3,97;9,38;8,65;28,94;17,31;12;13;25;27;0;27;92,54;48,28;0;
PISANO;662;49;80;43;45;166;4,73;25,82;0;20,29;20,17;0;10,35;00:13:38;3,05;3,06;6,45;6,76;25,1;12,06;7;4;16;24;0;24;54,15;41,16;0;
PITZALIS;723;53;75;59;60;172;5,27;29,44;0;22,96;24,57;0;19,6;00:13:45;3,4;3,18;8,13;8,31;23,82;10,33;10;5;26;27;0;27;59,84;41,65;0;
VALLOCCHIA;709;53;92;66;55;195;5,34;31,08;0;27,42;22,85;0;21,96;00:13:28;3,22;3,87;9,29;7,78;27,45;13,01;6;9;28;22;0;22;68,92;47,06;0;
VERDE;610;51;37;49;45;154;5,09;28,18;0;23,79;17,51;0;15,64;00:11:54;2,87;3,9;7,96;7,43;25,21;6,03;7;12;19;20;0;20;31,63;44,33;0;
ZUGARO;675;56;105;54;49;181;5,62;30,36;7,03;20,75;23,25;0;26,59;00:12:08;3,44;3,07;7,93;7,22;26,76;15,59;11;6;23;20;0;20;84,6;45,81;0;
