;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1750;69;260;112;101;452;6,6;22,94;29,39;38,59;36,14;0;52,28;00:25:17;2,02;2,19;6,37;5,71;25,61;14,81;11,36;8,71;32,21;35,57;1;35,57;149,39;41,15;0;
BELLONI ;1680;70;93;81;82;383;6,43;19,11;0;23,57;21,99;0;14,71;00:24:06;1,31;1,4;4,84;4,89;22,78;5,51;7;4;21;29;0;29;79,31;36,89;0;
DEMARCUS ;1662;69;201;112;110;392;6,67;24,94;36,91;37,75;35,19;0;49,5;00:24:06;2,12;2,27;6,73;6,65;23,57;12,09;11;8;26;35;1;35;107,09;39,48;0;
DORATIOTTO ;1943;81;265;134;116;542;7,82;25,25;0;46,07;41,71;0;54,7;00:24:06;2,15;2,37;6,9;5,99;27,87;13,65;13;12;39;45;0;45;212,48;45,83;0;
IOTTI;1511;57;156;83;61;323;5,22;17,69;16,43;23,78;16,73;0;21,31;00:26:22;1,11;1,57;5,48;4,04;21,4;10,31;4;2;16;26;0;26;108,81;34,39;0;
LA ROSA ;1883;71;229;98;84;414;6,6;19,5;18,66;33,82;28,01;0;37,23;00:26:22;1,49;1,8;5,19;4,48;21,98;12,16;11;9;35;36;0;36;138,64;35,53;0;
LELLA ;2145;81;401;160;154;640;7,99;26,87;51,74;55,52;57,91;0;77,48;00:26:22;2,7;2,59;7,47;7,19;29,83;18,7;18;15;52;52;2;52;227,09;46,97;0;
MARTINIELLO;1361;56;195;103;81;314;5,47;25,08;0;44,21;27,94;0;45,18;00:24:06;2,05;3,25;7,55;5,95;23,06;14,32;7;15;36;24;0;24;142,65;39,79;0;
MASTINO;1322;49;237;69;62;348;4,49;18,64;33,24;21,09;19,85;0;32,39;00:27:00;1,5;1,6;5,19;4,68;26,33;17,92;8;7;18;29;2;29;122,09;40,07;0;
OGUNSEYE;1840;76;256;108;97;424;7,18;21,54;92,53;33,15;34,26;0;66,75;00:24:06;1,86;1,8;5,85;5,27;23,05;13,91;10;6;21;31;4;31;118,2;37,26;0;
PARIGI;2178;83;352;166;151;612;8,11;26,92;57,39;62,04;59,76;0;92,1;00:26:22;2,74;2,85;7,63;6,94;28,12;16,17;19;16;52;55;2;55;166,38;45,21;0;
PENNINGTON;2280;86;423;158;147;681;8,39;25,45;23,78;45,53;56,13;0;85,46;00:26:22;2,46;2;6,91;6,43;29,88;18,56;10;4;44;35;1;35;206,89;46,78;0;
PISANO;1415;59;273;82;76;386;5,51;21,16;36,32;24,65;27,5;0;37,64;00:24:06;1,94;1,74;5,77;5,36;27,28;19,31;10;3;22;25;1;25;151,29;41,89;0;
PITZALIS;1612;61;315;126;106;457;6;26,96;44,5;48,75;41,45;0;77,91;00:26:22;2,57;3,03;7,84;6,56;28,34;19,52;15;9;34;34;1;34;163,77;45,89;0;
VALLOCCHIA;1673;69;238;95;93;409;6,55;21,97;0;40,37;37,49;0;39,53;00:24:06;2,24;2,41;5,69;5,56;24,43;14,2;16;12;35;42;0;42;146,76;39,51;0;
