;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;898;51;9;72;62;115;4,95;23,46;0;28,58;22,52;0;8,18;00:17:34;2,29;2,96;7,45;6,34;11,7;0,89;8,19;7,81;31,5;34,44;0;34,44;8,36;23,76;0;
BELLODI ;1114;64;14;91;81;152;6,19;25,42;0;31,83;29,62;0;8,15;00:17:28;2,66;2,86;8,15;7,3;13,65;1,23;10;8;41;38;0;38;13,65;26,36;0;
BIANCU;1087;59;11;80;68;150;5,73;24,53;0;35,53;22,6;0;12,23;00:18:17;2,08;3,27;7,33;6,27;13,83;1,05;5;10;27;40;0;40;11,4;28,87;0;
CALIGARA;951;54;13;97;78;145;5,49;30,49;0;42,61;28,6;0;16,06;00:17:28;3,01;4,48;10,19;8,25;15,24;1,36;12;13;43;50;0;50;12,91;32,31;0;
CETER;741;42;0;37;24;20;3,71;13,13;0;9,35;5,56;0;0,44;00:17:28;0,75;1,26;5,02;3,28;2,68;0;0;0;15;6;0;6;0;6,69;0;
COTALI;1155;66;8;111;103;220;6,8;33,06;0;45,86;44,59;0;16,68;00:17:28;3,86;3,97;9,65;8,94;19,04;0,68;21;16;51;78;0;78;7,81;36,7;0;
DALLA BERNARDINA ;1064;61;8;98;89;180;6,17;31,06;0;33,42;35,66;0;9,34;00:17:28;3,35;3,14;9,21;8,35;16,88;0,79;14;7;38;52;0;52;8,37;32,82;0;
GEMMI;955;52;18;83;69;117;5,08;25,75;0;31,53;25,72;0;9,89;00:18:17;2,69;3,3;8,66;7,26;12,23;1,9;9;8;39;33;0;33;16,42;25,29;0;
IOTTI;648;37;0;43;31;31;3,37;17,41;0;15,1;7,77;0;0,77;00:17:28;1,2;2,33;6,67;4,8;4,79;0;1;4;18;9;0;9;0;11,14;0;
MAFFEI;905;52;1;83;72;126;5,12;27,74;0;31,83;24,98;0;4,37;00:17:28;2,76;3,52;9,15;7,94;13,89;0,1;2;7;33;43;0;43;0,9;28;0;
OGUNSEYE;767;44;6;58;42;50;4,17;22,71;0;27,44;15,51;0;6,53;00:17:28;2,02;3,58;7,57;5,51;6,5;0,84;5;7;24;20;0;20;1,02;17,71;0;
PERALTA;1149;66;14;106;93;199;6,6;29,83;0;43,95;31,74;0;13,15;00:17:28;2,76;3,83;9,24;8,08;17,35;1,21;15;12;48;56;0;56;13,93;34,01;0;
PINNA S.;785;45;0;63;54;69;4,3;23,69;0;24,27;18,23;0;2,22;00:17:28;2,32;3,09;8,01;6,88;8,74;0;8;7;35;35;0;35;0;19,06;0;
PITZALIS;930;53;0;82;74;143;5,26;27,88;0;34,47;25,24;0;6,71;00:17:28;2,71;3,71;8,81;7,92;15,37;0,05;10;9;42;33;0;33;0,46;30,97;0;
RAGATZU;524;30;0;2;0;4;2,36;1,83;0;0,1;0;0;0;00:17:28;0;0,02;0,42;0,06;0,67;0;0;0;1;0;0;0;0;1,34;0;
SENESI;585;33;4;2;2;30;2,66;2,55;0;0;0;0;0;00:17:28;0;0;0,32;0,37;5,18;0,7;0;0;0;0;0;0;4,08;7,81;0;
VALLOCCHIA;1006;58;43;109;103;211;6,15;38,14;0;50,09;44,47;0;24,3;00:17:28;4,42;4,98;10,79;10,25;20,98;4,26;19;17;49;58;0;58;42,82;40,83;0;
