;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;660;79;49;50;42;143;7,66;24,77;4,9;17,64;14,76;0;14,83;00:08:19;2,23;2,68;7,59;6,32;21,42;7,37;4,62;4,12;16,12;16,75;0,06;16,75;36,25;37,34;0;
BELLODI ;737;89;32;48;41;167;8,31;21,28;0;16,68;13,94;0;10,32;00:08:19;1,89;2,26;6,5;5,57;22,68;4,39;1;2;11;18;0;18;26,93;37,57;0;
BIANCU;733;88;93;69;61;212;8,98;31,88;2,06;26,88;22,83;0;22,34;00:08:19;3,12;3,67;9,36;8,34;28,95;12,76;10;8;23;30;0;30;76,74;48,41;0;
CALAMAI;827;99;59;54;50;192;9,58;24,56;5,42;21,2;15,23;0;14,18;00:08:19;1,84;2,56;6,51;6,04;23,14;7,11;5;2;15;16;0;16;40,89;39,67;0;
CETER;544;65;49;43;32;101;6,18;22,24;0;10,64;10,02;0;8,82;00:08:19;1,84;1,96;7,89;5,95;18,51;8,96;1;2;11;8;0;8;42,86;32,36;0;
COTALI;559;67;67;48;37;131;6,57;26,35;4,07;19,56;15,82;0;17,95;00:08:19;2,83;3,5;8,62;6,6;23,46;12,05;5;6;18;15;0;15;37,23;40,66;0;
IOTTI;614;74;25;38;30;117;6,94;21,54;0;14,64;10,31;0;4,04;00:08:19;1,68;2,38;6,23;4,83;19,06;4,13;5;5;18;10;0;10;25,34;33,69;0;
MARTINIELLO;603;72;31;61;45;135;7,33;30,76;0;23,48;19,03;0;12,48;00:08:19;3,16;3,89;10,17;7,53;22,34;5,2;7;4;16;23;0;23;31,35;40,68;0;
MURONI;753;90;15;52;40;141;8,67;23,87;0;19,41;17,03;0;9,38;00:08:19;2,26;2,58;6,96;5,31;18,69;2,05;4;4;20;18;0;18;15,42;34,33;0;
OGUNSEYE;624;75;40;44;36;124;7,12;22,79;0;15,81;11,81;0;8,44;00:08:19;1,89;2,53;7,03;5,71;19,85;6,43;5;7;25;19;0;19;39,49;35,73;0;
PENNINGTON;777;93;60;57;55;187;9,04;25,28;0;19,17;14,49;0;15,49;00:08:19;1,87;2,47;7,29;7,11;24,09;7,79;7;5;17;22;0;22;59,92;41,06;0;
PINNA S.;646;78;76;46;35;130;7,32;21,93;10,12;14,6;9,8;0;19,65;00:08:19;1,52;2,26;7,14;5,36;20,16;11,77;3;4;10;12;0;12;46,41;35,25;0;
PITZALIS;582;70;17;40;34;104;6,64;22,7;0;14,45;13,15;0;2,43;00:08:19;2,26;2,48;6,81;5,89;17,91;2,92;5;5;18;13;0;13;16,98;31,61;0;
RAGATZU;557;67;58;52;36;107;6,59;27,39;2,05;18,24;12,31;0;19,95;00:08:19;2,21;3,28;9,28;6,51;19,28;10,37;4;7;17;11;0;11;40,33;36,91;0;
SENESI;723;87;121;51;54;189;8,43;25,31;54,71;15,97;21,61;0;57,74;00:08:19;2,99;2,21;7,07;7,52;26,08;16,73;5;3;15;18;1;18;48,77;41,16;0;
TETTEH;704;85;22;59;57;165;8,45;29,16;0;20,4;21,65;0;8,88;00:08:19;3,08;2,9;8,43;8,17;23,51;3,07;6;2;16;27;0;27;18,67;40,97;0;
VERGARA;572;69;13;35;27;86;6,34;19,21;0;11,07;7,14;0;5,2;00:08:19;1,25;1,94;6,09;4,64;15,06;2,22;1;0;8;8;0;8;12,72;27,4;0;
