;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1756;157;492;56;27;1054;13,01;7,21;0;18,43;9,88;46,3;22,37;00:11:12;0,56;1,04;3,2;1,52;59,99;27,75;5,38;8,38;22,15;11,15;0;11,15;982,22;72,14;22,08;
ARBOLEDA;1716;153;757;68;25;1095;13,01;9,66;0;26,67;10,15;49,09;43,4;00:11:12;0,59;1,55;3,95;1,43;63,81;44,12;7;15;25;12;0;12;846,62;76,84;23,79;
BELLONI ;1730;154;721;75;26;1050;12,93;8,16;0;22,93;8,29;48,35;39,02;00:11:12;0,48;1,33;4,32;1,53;60,7;41,67;3;10;27;10;0;10;860,58;73,72;23;
BOCCIA;1792;160;797;71;29;1165;13,48;8,86;0;38,24;15,93;49,36;50,2;00:11:12;0,89;2,13;3,98;1,61;65,03;44,49;10;20;23;12;0;12;763,76;75,63;23,83;
COCCO;1741;155;797;62;26;1157;12,96;7,72;0;21,18;12,14;49,07;23,26;00:11:12;0,7;1,22;3,54;1,48;66,44;45,77;10;8;27;10;0;10;818,37;76,96;23,48;
DEMARCUS ;1830;163;689;64;34;1141;13,71;8,43;0;16,34;12,46;44,73;31,62;00:11:12;0,68;0,89;3,47;1,88;62,35;37,65;6;5;24;11;0;11;997,98;74,81;22,48;
EMERSON;1784;159;386;44;27;1079;12,94;4,94;0;12,07;9,54;44,73;6,13;00:11:12;0,53;0,68;2,49;1,49;60,49;21,61;5;4;21;13;0;13;1147,57;70,4;21,26;
GIANDONATO;1601;143;4;35;21;850;11,73;6,03;0;8,08;6,13;45,86;4,15;00:11:12;0,38;0,5;2,2;1,3;53,07;0,22;2;3;15;12;0;12;905,13;67,03;19,24;
LA ROSA ;1749;156;75;38;22;965;12,64;4,59;0;11,17;4,8;43,26;5,78;00:11:12;0,27;0,64;2,19;1,26;55,18;4,3;0;4;17;7;0;7;1112,98;66,69;20,92;
LELLA ;1847;165;839;63;23;1191;13,64;6,87;0;22,69;11,25;46,22;27,23;00:11:12;0,61;1,23;3,41;1,24;64,47;45,41;6;11;23;12;0;12;1046,32;75,51;23,53;
PALESI;1719;153;378;40;21;1005;12,62;6,23;0;10,64;8,94;45,5;6,64;00:11:12;0,52;0,62;2,31;1,25;58,44;21,97;8;5;19;10;0;10;986,39;70,71;21,73;
PISANO;1752;156;45;53;28;967;12,83;5,99;0;12,36;7,67;44,58;5,14;00:11:12;0,44;0,71;3,05;1,58;55,16;2,56;4;8;22;12;0;12;1208,66;67,92;19,79;
TRAVAGLINI;1737;155;454;55;27;1021;12,87;7,24;0;16,68;9,29;46,81;18,31;00:11:12;0,53;0,96;3,19;1,57;58,77;26,14;5;6;21;12;0;12;982,56;71,61;21,85;
UDHO;1823;163;453;63;39;1020;13,74;9,03;0;20,47;11,87;44,3;29,95;00:11:12;0,65;1,12;3,43;2,14;55,96;24,87;4;10;24;12;0;12;1091,99;69,95;22,11;
