;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1604;65;67;100;84;251;6,09;20,69;1,16;36,91;27,62;0;18,34;00:24:39;1,7;2,29;6,19;5,23;15,41;3,96;8,78;11,33;43,22;43,11;0;43,11;55,2;28,87;0;
DEMARCUS ;1531;62;51;106;90;241;5,9;22,79;0;42,75;26,13;0;19,03;00:24:39;1,71;2,79;6,93;5,88;15,72;3,35;11;20;48;53;0;53;37,86;30,64;0;
DORATIOTTO ;1357;55;32;76;60;163;4,99;17,25;0;26,84;17,14;0;12,97;00:24:39;1,26;1,98;5,6;4,42;12,03;2,37;5;10;29;25;0;25;32,12;23,58;0;
GOZZI;1304;53;22;75;67;170;4,9;19,62;0;28,67;23,75;0;10,41;00:24:39;1,82;2,2;5,77;5,14;13,02;1,67;5;7;31;37;0;37;21,81;24,73;0;
MANCA;1689;69;80;93;73;255;6,26;18,14;0;27,82;21,69;0;13,5;00:24:39;1,28;1,65;5,5;4,32;15,09;4,76;6;12;53;33;0;33;60,98;27,56;0;
MICELI;1648;67;34;81;67;207;6,05;16,83;0;28,93;20,76;0;12,4;00:24:39;1,26;1,75;4,91;4,08;12,54;2,09;9;11;35;32;0;32;32,17;24,07;0;
PARIGI;1650;67;61;107;93;245;6,34;22,4;0;39,38;34,71;0;17,57;00:24:39;2,1;2,39;6,47;5,61;14,85;3,67;9;7;40;44;0;44;56,13;28,59;0;
PITZALIS;1909;77;197;139;121;418;7,45;24,28;10,4;54,05;42,66;0;39,43;00:24:39;2,23;2,83;7,28;6,35;21,91;10,3;11;16;57;60;0;60;132,02;37,62;0;
VERDE;1576;64;51;110;92;249;6,05;22,26;0;41,79;24,22;0;23,26;00:24:39;1,54;2,65;6,99;5,86;15,78;3,24;7;10;46;47;0;47;51,05;30,7;0;
ZUGARO;1776;72;74;110;96;316;6,84;22,64;0;41,95;37,48;0;16,46;00:24:39;2,11;2,36;6,22;5,42;17,8;4,19;16;9;50;57;0;57;72,7;32,32;0;
