;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;531;43;47;58;49;129;4,44;34,54;0,62;25,5;20,45;0;19,92;00:12:30;3,82;4,76;10,85;9,23;24,01;8,67;8,36;10,22;25,44;23,03;0;23,03;35,46;43,92;0;
BIANCU;463;38;49;52;43;115;3,96;35,83;0;23,29;19;0;18,57;00:12:17;4,1;5,03;11,17;9,35;24,9;10,54;6;8;23;21;0;21;29,32;44,59;0;
CETER;488;39;50;54;47;130;4,13;36,7;0;25,25;17,68;0;20,63;00:12:29;3,63;5,18;11,16;9,65;26,69;10,25;8;9;24;18;0;18;38,03;48,11;0;
CUSUMANO;495;40;20;49;43;108;4,02;31,3;0;20,81;18,58;0;11,47;00:12:29;3,76;4,21;9,84;8,63;21,9;4,03;7;5;18;25;0;25;12,41;40,23;0;
IOTTI;443;33;39;51;44;120;3,42;34,88;0;22,37;18,82;0;15,04;00:13:30;4,25;5,05;11,44;9,96;27,05;8,71;8;7;29;21;0;21;29,81;46,95;0;
MARTINIELLO;686;54;69;87;80;206;5,98;42,37;0;41,22;33,77;0;31,19;00:12:38;4,93;6,01;12,73;11,7;30,01;10,11;14;16;39;38;0;38;51,73;52,09;0;
MURONI;531;44;19;57;41;117;4,55;32,69;0;23,64;16,81;0;12,5;00:11:59;3,17;4,45;10,78;7,73;22,04;3,66;4;10;26;20;0;20;18,29;42,69;0;
OGUNSEYE;589;45;43;53;43;122;4,41;26,91;0;16,37;17,65;0;13,14;00:13:08;3;2,78;8,97;7,25;20,7;7,32;8;4;21;23;0;23;35,56;36,83;0;
PENNINGTON;526;43;41;50;42;113;4,4;31,47;0;25,75;19,24;0;14,64;00:12:10;3,66;4,9;9,44;8;21,57;7,86;7;13;20;17;0;17;38,41;41,62;0;
PINNA S.;614;48;53;62;54;136;4,82;30,91;0;28,62;20,35;0;21,98;00:12:54;3,31;4,66;10,16;8,81;22,2;8,61;8;11;26;26;0;26;40,06;41,75;0;
PISANO;595;44;48;48;47;124;4,46;30,26;0;23,1;19,06;0;21,96;00:13:26;3,2;3,88;8,11;7,98;20,84;8,03;8;9;21;20;0;20;36,54;38,68;0;
PITZALIS;544;48;40;58;45;121;4,84;30,54;0;21,25;17,79;0;18,44;00:11:21;3,27;3,91;10,66;8,25;22,33;7,3;9;8;24;21;0;21;34,04;41,93;0;
RAGATZU;431;36;20;51;42;97;3,76;35,06;0;19,95;17,54;0;12,69;00:11:58;4,07;4,63;11,77;9,69;22,51;4,66;6;8;21;18;0;18;16,02;42,82;0;
SENESI;665;52;104;87;70;194;5,62;40,87;7,51;41,75;32,53;0;40,54;00:12:54;4,89;6,28;13,08;10,58;29,14;15,58;17;21;38;35;0;35;72,14;51,47;0;
TETTEH;531;42;69;66;55;155;4,59;40,8;0;32,06;21,59;0;27,17;00:12:36;4,07;6,04;12,43;10,27;29,2;13,02;10;18;32;25;0;25;48,3;52,01;0;
VALLOCCHIA;402;31;24;33;28;58;3,04;26,07;2,01;11,24;8,88;0;12,76;00:12:54;2,21;2,8;8,19;7,08;14,31;6,02;2;4;12;11;0;11;12,99;29,12;0;
VERGARA;478;45;63;69;64;141;5,21;48,48;0;32,05;28,92;0;25,98;00:10:33;6,05;6,7;14,51;13,3;29,53;13,09;12;13;34;30;0;30;54,44;53,72;0;
