;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2271;49;207;93;85;358;4,21;11,34;19,36;27,72;25,9;70,88;44,24;00:46:31;1,12;1,2;4,04;3,7;15,52;8,93;6,53;5,35;27,76;25,35;0,29;25,35;124,17;27,37;0;
ALTARE ;2224;48;71;132;109;296;4,25;14,77;0;52,09;38,13;70,26;37,86;00:46:31;1,71;2,34;5,94;4,91;13,31;3,2;8;14;53;35;0;35;60,19;28,55;0;
BELLONI ;2026;44;209;93;81;375;3,81;13,04;38,3;28,25;23,22;74,66;46,32;00:46:32;1,15;1,39;4,57;4,01;18,49;10,29;4;5;21;20;2;20;108,05;32,11;0;
BIANCU;1659;36;134;52;53;224;3,03;9,73;4,37;16,57;11,04;77,75;30,39;00:46:32;0,67;1;3,16;3,18;13,51;8,05;4;2;11;15;0;15;71,87;24,46;0;
CANDELA;1522;33;212;67;76;272;2,89;14,26;22,52;19,58;25,4;81,08;51,23;00:46:32;1,67;1,29;4,42;4,96;17,88;13,9;6;6;20;19;0;19;110,81;31,04;0;
COCCO;2288;49;236;61;61;317;4,1;7,68;0;17,54;15,6;70,18;38,21;00:46:32;0,68;0,77;2,69;2,68;13,86;10,3;3;3;14;15;0;15;129,43;23,45;0;
DALLA BERNARDINA ;1910;41;8;56;34;175;3,39;6,69;0;12,5;4,81;73,19;3;00:46:32;0,25;0,65;2,92;1,76;9,17;0,44;2;2;19;7;0;7;8,49;17,6;0;
DEMARCUS ;2865;62;451;157;136;641;5,52;15,86;30,06;52,16;49,43;64,48;84,83;00:46:32;1,73;1,82;5,49;4,74;22,39;15,75;13;10;59;49;0;49;264,92;37,56;0;
GIANDONATO;2723;58;45;77;56;298;4,87;7,66;0;18,28;13,52;63,03;9,34;00:46:32;0,5;0,67;2,82;2,05;10,93;1,66;3;3;25;15;0;15;45,27;20,14;0;
LELLA ;2502;54;290;106;111;389;4,67;12,2;41,57;32,92;32,06;68,1;80,55;00:46:32;1,28;1,32;4,25;4,42;15,55;11,59;8;1;28;29;1;29;157,07;28,01;0;
MICELI;2648;57;358;135;129;571;5,06;14,89;43,97;41,91;42,24;66,62;78,12;00:46:32;1,6;1,58;5,12;4,88;21,58;13,51;13;8;39;39;0;39;189,77;36,21;0;
PARIGI;2663;57;220;106;108;372;4,93;11,4;11,18;28,15;34,13;64,52;54,24;00:46:32;1,28;1,06;3,96;4,05;13,95;8,26;5;4;25;30;0;30;133,67;25,42;0;
PENNINGTON;2037;44;267;62;53;338;3,66;8,09;22,25;18,5;14;74,5;30,09;00:46:32;0,69;0,91;3,04;2,58;16,61;13,13;3;3;17;13;0;13;182,98;26,44;0;
PISANO;1700;37;38;54;48;154;3,09;9,44;0;15,34;16,96;77;14,91;00:46:32;1;0,9;3,16;2,84;9,04;2,24;4;3;16;14;0;14;34,57;18,2;0;
PITZALIS;2743;59;262;158;154;532;5,26;14,93;0;41,87;41,07;68,13;40,6;00:46:24;1,5;1,53;5,76;5,61;19,39;9,54;9;10;50;57;0;57;203,52;33,56;0;
RIZZO;2185;47;35;66;46;220;3,91;7,73;0;18,42;10,2;72,37;4,68;00:46:32;0,47;0,84;3;2,13;10,05;1,62;2;4;28;15;0;15;35,45;19,32;0;
VALLOCCHIA;2119;46;363;101;99;466;4;13,5;64,44;24,18;37,79;74,17;71,93;00:46:32;1,78;1,14;4,75;4,65;21,99;17,14;13;6;23;30;2;30;205,11;35,15;0;
VERDE;2791;60;312;103;97;449;5,15;10,87;50,39;33,03;30,68;64,82;75,7;00:46:32;1,1;1,18;3,7;3,46;16,09;11,17;11;7;24;29;0;29;169,77;28,01;0;
