;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;936;65;162;63;49;237;6,13;21,52;0;23,38;15,19;0;19,79;00:14:26;1,52;2,44;6,61;5,01;25,53;18,65;5,2;6,8;24,4;18,6;0;18,6;103,86;40,25;0;
DALLA BERNARDINA ;404;71;1;30;24;56;6,72;21,7;0;10,03;6,55;0;1,93;00:05:40;1,62;2,48;7,37;6,06;13,93;0,34;1;0;13;8;0;8;1,37;26,79;0;
DEMARCUS ;516;91;45;39;35;138;8,93;26,85;0;15,09;11,2;0;9,56;00:05:40;2,17;2,93;7,47;6,75;26,79;8,77;6;5;14;18;0;18;45,19;44,69;0;
DORATIOTTO ;5394;58;1347;317;215;1511;5,32;18,84;0;115,15;57,28;0;116,24;01:33:19;1,06;2,13;5,87;3,98;28,02;24,98;21;38;120;71;0;71;807,59;41,82;0;
LELLA ;321;57;37;31;23;61;5,58;27,6;0;12,4;7,25;0;12,45;00:05:40;2,26;3,87;9,76;7,22;19,01;11,69;2;2;9;10;0;10;27,71;36,2;0;
MASTINO;239;42;20;19;16;40;4,06;24,11;0;6,36;4,86;0;5,33;00:05:40;2,03;2,66;7,88;6,53;16,64;8,54;0;2;9;9;0;9;13,61;30,47;0;
MICELI;490;86;12;29;26;78;8,09;21;0;9,89;6,02;0;6,56;00:05:40;1,23;2,02;5,87;5,27;15,82;2,36;0;2;7;6;0;6;7,42;29,96;0;
PARIGI;473;83;52;43;39;125;8,62;33,64;0;19,2;16,59;0;14,75;00:05:40;3,51;4,06;9,18;8,29;26,37;10,99;6;6;18;14;0;14;33,11;44,82;0;
VALLOCCHIA;485;86;27;39;36;109;8,42;27,14;0;17,14;14,4;0;12,39;00:05:40;2,97;3,53;8,13;7,39;22,42;5,67;3;4;15;16;0;16;25,22;39,91;0;
VERDE;518;91;58;41;35;131;9;27,31;0;12,01;13,16;0;9,58;00:05:40;2,54;2,32;7,83;6,79;25,27;11,26;7;4;14;16;0;16;58,33;42,95;0;
ZUGARO;523;92;21;43;40;118;9,18;28,45;0;16,5;14,6;0;9,16;00:05:40;2,79;3,15;8,2;7,55;22,5;4,07;6;5;25;18;0;18;19,07;40,81;0;
