;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;692;70;7;38;40;127;6,28;15,57;0;8,04;13,28;57,14;10,64;00:09:52;1,91;1,15;5,45;5,79;18,32;1;2,5;0,6;11,4;11,7;0;11,7;47,19;32,52;20,2;
BOCCIA;781;79;32;57;58;154;7,27;18,8;0;11,54;14,12;52,06;21,7;00:09:52;1,81;1,48;7,27;7,49;19,78;4,08;3;1;14;16;0;16;64,23;36,26;22,41;
BRIGNANI;702;71;5;46;41;147;6,39;16,13;0;9,73;11,77;57,06;16,09;00:09:52;1,67;1,39;6,61;5,78;20,96;0,65;1;0;18;13;0;13;89,45;37,4;21,75;
DEMARCUS ;607;61;0;17;29;93;5,3;11,39;0;2,66;9,16;60,85;1,49;00:09:52;1,51;0,44;2,74;4,73;15,28;0;1;0;4;10;0;10;15,48;25,94;18,51;
LELLA ;746;76;20;54;55;141;7;19,71;0;13,79;20,58;52,85;26,83;00:09:52;2,76;1,85;7,21;7,37;18,89;2,71;5;2;13;15;0;15;77,77;35,67;23,5;
MANCINI;681;69;11;50;51;140;6,49;21,62;0;10,04;24,44;60,19;20,17;00:09:52;3,59;1,47;7,34;7,44;20,59;1,57;7;2;14;16;0;16;75,36;36,7;21,22;
PINNA S.;731;74;7;29;36;122;6,42;11,89;0;2,64;11,99;51,04;2,66;00:09:52;1,64;0,36;4;4,88;16,7;1;2;0;6;14;0;14;55,26;28,82;20,77;
PISANO;615;62;0;29;34;118;5,51;14,35;0;8,62;9,9;62,24;1,55;00:09:52;1,61;1,4;4,7;5,57;19,18;0;1;0;7;6;0;6;16,31;32,59;18,79;
RENAULT ;692;70;0;34;37;120;6,16;13,6;0;4,79;11,05;54,57;3,67;00:09:52;1,6;0,69;4,95;5,32;17,28;0,02;0;0;15;9;0;9;32,05;30,13;19;
TRAVAGLINI;708;72;0;35;29;130;6,28;13,15;0;9,23;5,4;60,96;3,65;00:09:52;0,76;1,3;4,95;4,07;18,4;0;0;0;14;3;0;3;23,56;32,13;17,67;
UDHO;662;67;0;31;35;107;5,97;15,08;0;7,32;14,42;59,57;8,59;00:09:52;2,18;1,11;4,76;5,31;16,19;0;5;1;9;15;0;15;22,49;29,55;18,37;
