;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1371;44;205;83;69;300;4,08;20,35;26,65;29,84;21,58;0;36,17;00:31:14;1,61;2,23;6,14;5,08;20,94;13,6;5,86;7,86;24,86;22,43;0,57;22,43;106,25;34,55;0;
BIANCU;1770;57;313;108;96;420;5,26;20,01;76,02;34,13;24,99;0;57,08;00:31:14;1,41;1,93;6,08;5,42;23,71;17,69;6;8;22;30;2;30;116,62;36,85;0;
DEMARCUS ;901;29;101;72;67;222;2,85;27,46;0;29;21,78;0;18,15;00:31:14;2,42;3,22;8,02;7,47;24,63;11,16;8;7;26;25;0;25;85,41;41,33;0;
DORATIOTTO ;1577;50;246;62;51;330;4,46;14,28;0;12,11;10,84;0;24,2;00:31:14;0,69;0,77;3,92;3,24;20,9;15,59;2;1;9;12;0;12;221,22;32,68;0;
LELLA ;1876;60;441;125;109;537;5,71;22,91;96,64;51,88;34,32;0;76,64;00:31:14;1,83;2,77;6,66;5,79;28,63;23,51;13;9;32;37;2;37;183,76;43,8;0;
MANCA;1610;52;341;102;82;405;4,83;21,15;21,91;39,5;23,82;0;56,22;00:31:14;1,48;2,45;6,31;5,12;25,16;21,18;5;9;29;26;0;26;176,81;39,76;0;
MASTINO;903;29;93;62;46;134;2,69;20,14;7,79;25,75;18,63;0;22,13;00:31:14;2,06;2,85;6,86;5,06;14,84;10,25;5;5;22;13;0;13;27;26,48;0;
MICELI;1065;34;5;58;42;109;3,06;15,91;0;17,63;8,61;0;3,65;00:31:14;0,81;1,66;5,46;3,9;10,2;0,43;1;5;22;12;0;12;4,59;20,65;0;
MURONI;1371;44;26;86;52;194;4,02;18,4;0;33,58;16,53;0;12,83;00:31:14;1,21;2,45;6,27;3,83;14,17;1,86;6;11;37;19;0;19;25,55;27,55;0;
OGUNSEYE;822;26;90;49;45;174;2,48;21,86;0;21,67;14,88;0;21,33;00:31:14;1,81;2,64;5,93;5,53;21,12;10,91;1;8;14;14;0;14;52,86;35,8;0;
PENNINGTON;1982;63;380;86;81;492;5,78;17,72;68,26;32,37;25,02;0;54,49;00:31:14;1,26;1,63;4,34;4,11;24,82;19,17;5;12;25;22;2;22;189,16;37,82;0;
PISANO;839;27;94;54;43;133;2,49;20,03;33,6;17,43;14,72;0;23,29;00:31:14;1,75;2,08;6,39;5,15;15,89;11,18;2;5;15;12;1;12;30,79;27,74;0;
VALLOCCHIA;1795;57;430;112;101;507;5,46;22,86;56,57;39,62;40,2;0;80,38;00:31:14;2,24;2,21;6,24;5,65;28,23;23,93;15;13;30;34;1;34;173,44;43,89;0;
VERDE;1541;49;151;118;97;319;4,73;23,83;0;41,27;29,96;0;31,88;00:31:14;1,94;2,68;7,64;6,3;20,68;9,77;9;11;42;41;0;41;118,43;36,76;0;
ZUGARO;1136;36;157;66;52;229;3,33;18,34;12,27;21,75;17,77;0;24,04;00:31:14;1,56;1,91;5,82;4,59;20,16;13,78;4;6;23;17;0;17;81,82;32,63;0;
