;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;747;34;1;28;23;36;2,86;9,95;0;8,1;6,76;82,6;2,28;00:22:15;0,87;1,07;3,69;3,08;4,58;0,11;1,07;1,8;13;9,73;0;9,73;3,48;11,16;16,31;
ARBOLEDA;721;32;4;30;27;30;2,8;11,66;0;8,67;7,23;83,06;2,68;00:22:15;1;1,2;4,18;3,73;4,15;0,57;1;3;14;16;0;16;8,8;10,69;20,19;
BELLONI ;932;42;0;43;38;58;3,62;11,69;0;9,22;11,78;76,78;4,81;00:22:15;1,26;0,99;4,66;4,06;6,18;0;3;0;13;22;0;22;4,76;13,79;18,47;
COCCO;695;31;0;29;29;36;2,67;10,5;0;6,97;8;83,9;0;00:22:15;1,15;1;4,15;4,14;5,18;0;1;1;15;15;0;15;0;12,06;13,26;
DEMARCUS ;735;33;8;23;17;39;2,8;9,53;0;7,34;7,75;83,75;4,73;00:22:15;1,05;1;3,16;2,29;5,28;1,14;1;4;11;5;0;5;4,77;12,34;21,89;
EMERSON;1146;51;0;47;37;62;4,4;10,34;0;11,96;12,67;70,1;6,07;00:22:15;1,11;1,04;4,08;3,22;5,42;0;2;3;26;16;0;16;7,93;13,03;18,54;
GIANDONATO;436;20;0;12;13;14;1,64;8,02;0;3,78;2,33;91,47;0,77;00:22:15;0,54;0,87;2,79;3,09;3,13;0;0;3;6;4;0;4;0;8,07;14,95;
LA ROSA ;654;29;0;12;10;17;2,41;5,78;0;1,57;2,85;87,91;0;00:22:15;0,44;0,24;1,89;1,48;2,59;0;1;0;3;3;0;3;0;5,37;13,61;
LAPIA;599;27;0;21;14;21;2,28;9,61;0;6,97;3,76;86,14;1,14;00:22:15;0,63;1,16;3,46;2,39;3,47;0;2;2;10;5;0;5;0;9,45;13,29;
OCCHIONI;640;29;0;20;18;14;2,43;9,06;0;7,01;4,68;86,68;1,33;00:22:15;0,73;1,1;3,13;2,85;2,17;0;0;2;7;7;0;7;0;7,01;11,3;
PALESI;649;29;0;22;18;26;2,45;8,69;0;6,97;6,38;84,78;1,15;00:22:15;0,98;1,07;3,32;2,71;3,98;0;1;2;12;9;0;9;2,29;10,05;16,72;
PINNA;616;28;0;23;17;31;2,34;9,35;0;8,38;3,87;86,97;2,77;00:22:15;0,63;1,36;3,66;2,73;4,98;0;0;1;14;5;0;5;0;12,73;15,99;
RAGATZU;727;33;0;39;30;48;2,86;13,16;0;10,11;6,15;82,39;2,91;00:22:15;0,85;1,39;5,32;4,17;6,63;0;0;1;15;10;0;10;10,54;15,52;17,19;
SANNA;1029;46;0;43;33;74;3,98;11,22;0;11,77;9,01;72,46;1,45;00:22:15;0,87;1,14;4,14;3,24;7,14;0;1;3;21;10;0;10;12,1;15,72;18,82;
TRAVAGLINI;648;29;0;22;18;24;2,45;8,65;0;6,63;4,41;85,42;2,23;00:22:15;0,68;1,02;3,37;2,71;3,63;0;0;1;14;7;0;7;1,04;9,48;16,58;
UDHO;972;44;0;39;34;46;3,79;11,96;0;14,21;10,49;77,12;2,21;00:22:15;1,08;1,46;4,06;3,45;4,69;0;3;1;14;12;0;12;0;12,17;13,93;
