;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;966;16;63;36;26;123;1,41;12,45;9,95;12,75;7,47;0;8,81;00:59:29;0,76;1,32;3,69;2,62;12,3;6,13;2,38;3,31;12,5;7,25;0,31;7,25;35,29;21,29;0;
BIANCU;980;17;69;35;25;128;1,44;11,81;0;14,38;4,7;0;6,96;00:59:01;0,48;1,47;3,56;2,52;13,09;7,04;2;3;12;6;0;6;48,89;22,58;0;
CALAMAI;1038;16;60;55;38;144;1,42;17,21;0;22,49;13,71;0;17,88;01:06:27;1,32;2,17;5,3;3,68;13,85;5,8;6;6;18;12;0;12;40,21;27;0;
COTALI;769;13;73;42;31;136;1,17;16,13;0;13,41;8,14;0;13,88;00:59:01;1,06;1,74;5,45;4,06;17,68;9,53;1;4;13;8;0;8;29,43;29,36;0;
IOTTI;829;14;4;24;15;36;1,19;9,51;0;9,04;5,18;0;4,06;00:59:01;0,63;1,09;2,91;1,75;4,38;0,46;2;1;8;4;0;4;3,84;9,9;0;
MARTINIELLO;820;14;47;25;21;77;1,2;11,64;0;8,63;6,21;0;4,75;00:59:01;0,76;1,05;3,07;2,61;9,36;5,68;3;3;9;5;0;5;31,54;16,11;0;
MURONI;848;14;2;28;18;61;1,23;10,94;0;11,67;4,15;0;1,43;00:59:01;0,49;1,38;3,35;2,13;7,16;0,28;0;3;10;2;0;2;2,34;14,88;0;
OGUNSEYE;854;14;24;37;30;76;1,27;13,53;0;16,09;9,28;0;5,85;00:59:01;1,09;1,88;4,33;3,45;8,86;2,84;4;5;14;15;0;15;24,24;18,14;0;
PENNINGTON;773;13;0;31;19;63;1,15;13,52;0;10,79;6,31;0;3,31;00:59:01;0,82;1,4;3,99;2,5;8,16;0;2;6;17;7;0;7;0;17,62;0;
PINNA S.;1424;24;260;68;47;336;2,15;14,97;117,53;24;15,28;0;38,59;00:59:01;1,07;1,68;4,75;3,3;23,6;18,25;7;7;22;12;4;12;75,32;34,56;0;
PIREDDA;951;16;46;26;17;77;1,37;9,49;0;7,02;4,86;0;4,03;00:59:01;0,51;0,74;2,69;1,76;8,12;4,79;1;3;9;4;0;4;44,97;14,43;0;
PISANO;1024;17;1;53;36;103;1,54;15,08;0;19,92;10,93;0;5,19;00:59:01;1,07;1,95;5,13;3,53;10,06;0,09;1;4;19;10;0;10;0,91;20,83;0;
PITZALIS;890;15;129;22;12;160;1,28;9,55;32,87;5,43;2,46;0;8,62;00:59:01;0,28;0,61;2,47;1,36;17,94;14,51;0;0;5;1;1;1;63,05;25,99;0;
RAGATZU;1376;23;87;53;41;186;2,04;13,31;0;16,32;11,77;0;11,27;00:59:01;0,86;1,19;3,88;3;13,52;6,35;5;3;15;12;0;12;67,37;22,99;0;
SENESI;1087;18;59;21;19;117;1,55;8,57;1,34;6,83;5,88;0;4,21;00:59:01;0,54;0,63;1,98;1,79;10,73;5,41;1;1;6;4;0;4;26,83;17,15;0;
TETTEH;913;15;34;19;15;97;1,31;9,78;0;7,01;3,63;0;3,12;00:59:01;0,4;0,77;2,04;1,62;10,62;3,71;1;1;6;7;0;7;24,52;18,4;0;
VALLOCCHIA;886;15;118;36;25;172;1,32;13,56;7,54;10,98;7,04;0;7,77;00:59:01;0,79;1,24;4,02;2,8;19,42;13,32;2;3;17;7;0;7;81,27;29,92;0;
