;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4801;94;742;267;236;1273;8,79;20,85;84,24;98,66;74,55;0;118,14;00:51:03;1,55;2,07;5,6;4,91;26,15;15,15;23,8;26,6;85,9;89,2;1,7;89,2;441,22;41,32;0;
BELLONI ;4998;92;624;270;230;1165;8,5;19,64;10,35;90,76;66,09;0;88,95;00:54:25;1,32;1,82;5,4;4,61;23,3;12,49;15;15;78;76;0;76;458,41;37,97;0;
BIANCU;5565;102;1124;312;300;1685;9,62;21,6;89,11;109,42;88,05;0;152,79;00:54:25;1,58;1,97;5,61;5,38;30,27;20,2;28;28;91;101;1;101;677,58;46,11;0;
DALLA BERNARDINA ;4945;91;510;268;233;1096;8,44;20,05;64,06;94,57;67,65;0;87,21;00:54:25;1,37;1,91;5,43;4,71;22,17;10,31;20;24;77;77;1;77;345,9;36,83;0;
GOZZI;1141;55;102;88;68;211;5,32;24,77;12,91;34,73;21,75;0;33,58;00:20:41;1,91;3,04;7,68;5,96;18,46;8,9;8;12;32;29;0;29;46,55;34,32;0;
LELLA ;5353;98;778;329;288;1416;9,38;23,19;78,73;130,18;99,57;0;155,18;00:54:25;1,86;2,43;6,15;5,38;26,45;14,54;30;29;92;104;1;104;471,04;42,78;0;
MASTINO;5015;92;1161;346;291;1593;8,83;23,85;234,8;135,42;97,71;0;213,59;00:54:25;1,95;2,7;6,89;5,81;31,76;23,16;34;45;129;135;7;135;562,63;48,63;0;
MURONI;5642;104;745;281;215;1549;9,5;18,42;36,3;114,2;51,39;0;103,58;00:54:25;0,91;2,02;4,98;3,81;27,46;13,21;22;40;121;93;1;93;517,57;43,12;0;
OGUNSEYE;5340;98;900;275;266;1466;9,18;20,84;23,71;105,15;91,76;0;103,57;00:54:25;1,72;1,97;5,15;4,99;27,45;16,86;28;25;80;97;0;97;591,41;41,96;0;
PISANO;4343;80;366;210;162;815;7,26;17,51;60,58;77,8;52,55;0;88,16;00:54:25;1,21;1,79;4,84;3,72;18,77;8,44;20;20;65;67;1;67;221,36;32,32;0;
PITZALIS;5668;104;1104;292;306;1734;9,76;21,12;231,82;94,37;108,96;0;154,81;00:54:25;1,92;1,66;5,15;5,4;30,6;19,48;33;28;94;113;5;113;519,73;44,87;0;
