;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;6246;105;911;349;311;1627;9,84;21,28;86;122,96;106,37;0;148,16;01:00:12;1,77;2,04;5,7;5,04;26,17;14,8;28,87;20;80,53;95,53;6,27;95,53;588,31;41,43;0;
ARRAS;2809;112;549;210;187;896;11,16;28,7;31,05;78,58;86,5;0;120,03;00:25:04;3,08;2,8;7,48;6,66;31,91;19,53;26;14;49;58;2;58;375,81;50,27;0;
COTALI;5299;116;769;262;242;1405;10,62;18,8;97,11;97,46;72,24;0;129,01;00:45:52;1,36;1,84;4,95;4,56;26,52;14,5;17;16;53;70;4;70;511,54;41,06;0;
FEOLA;5398;118;759;288;261;1434;11;20,79;21,4;115,94;91,24;0;113,7;00:45:52;1,69;2,15;5,33;4,83;26,58;14,06;29;15;66;86;1;86;559,85;41,67;0;
GERONI;8379;107;853;384;363;1965;9,75;18,25;24,01;134,42;125,83;0;105,99;01:18:40;1,5;1,6;4,59;4,34;23,45;10,18;35;15;84;104;1;104;709,63;36,92;0;
IOTTI;8745;95;1021;516;449;1982;8,86;20,62;119,4;169,83;148,88;0;190,74;01:32:07;1,7;1,94;5,9;5,13;22,66;11,68;29;30;118;138;5;138;627,51;37,32;0;
KOUKO;5936;88;719;344;297;1266;8,19;20,35;21,5;118,25;94,83;0;112,09;01:07:32;1,6;1,99;5,8;5,01;21,33;12,11;24;23;88;98;3;98;526,84;35,54;0;
MANCA NICOLA;5043;98;850;308;297;1429;9,4;23,36;143,99;114,83;114,39;0;170,74;00:51:14;2,27;2,28;6,12;5,89;28,33;16,85;34;11;70;93;7;93;449,82;43,69;0;
MURGIA;5278;115;945;282;293;1600;10,91;22,45;28,89;106,03;103,24;0;101,13;00:45:50;1,96;2,01;5,34;5,55;30,31;17,9;39;24;77;103;4;103;706,76;46,14;0;
MURONI;9382;108;1371;485;403;2499;10,05;19,77;93,11;172,59;136,31;0;205,05;01:26:30;1,45;1,84;5,16;4,29;26,64;14,62;34;31;115;130;8;130;906,87;41,97;0;
OLIVEIRA;7752;104;1012;455;416;2196;9,82;22,38;110,45;155,73;143,93;0;147,65;01:14:45;1,86;2,01;5,86;5,37;28,32;13,05;41;22;97;130;9;130;629,17;44,24;0;
PINNA S.;5408;106;1179;329;280;1664;10,11;22,75;133,65;108,5;108,93;0;185,07;00:50:48;2,01;2,01;6,08;5,19;30,76;21,81;34;20;58;82;11;82;657,7;46,67;0;
PIREDDA;8654;106;1303;463;484;2307;9,98;21,67;137,76;155,61;159,64;0;190,82;01:21:38;1,84;1,8;5,35;5,59;26,66;15,06;38;27;97;136;13;136;878,64;41,6;0;
PISANO;1864;99;149;102;70;343;9,06;18,23;15,31;40,64;21,85;0;38,68;00:18:50;1,17;2,18;5,46;3,75;18,39;7,98;3;3;30;16;2;16;89,42;32,25;0;
RAGATZU;9098;99;1368;512;381;2184;9,1;18,91;195,44;168,74;100,72;0;230,8;01:32:02;1,11;1,85;5,62;4,19;24;15,03;26;31;132;117;15;117;780,3;38,71;0;
SENESI;4644;101;816;298;243;1243;9,51;22,25;116,91;107,31;87,09;0;180,96;00:46:11;1,88;2,31;6,41;5,24;26,76;17,56;24;18;74;72;9;72;414,87;43,49;0;
