;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1669;97;183;112;115;437;9,54;26,65;0;43,16;44,35;0;36,78;00:17:08;2,66;2,59;6,68;6,88;26,21;10,96;16;9;38;53;0;53;161,26;42,84;0;
PENNINGTON;1669;97;183;112;115;437;9,54;26,65;0;43,16;44,35;0;36,78;00:17:08;2,66;2,59;6,68;6,88;26,21;10,96;16;9;38;53;0;53;161,26;42,84;0;
