;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;380;28;2;24;25;56;2,59;18,3;0;7,69;10,14;87,22;4,87;00:13:41;2,27;1,8;5,77;5,83;12,35;0,36;3,69;1,56;9,31;10,38;0;10,38;8,68;24,01;16,41;
ALTARE ;357;26;0;25;23;68;2,44;20,88;0;7,64;9,21;87,58;5,12;00:13:41;2,58;2,14;7,09;6,49;19,05;0;4;2;9;9;0;9;12,85;35,79;17,73;
ARBOLEDA;418;31;2;34;39;74;2,99;26,46;0;11,38;18,69;86,06;9,53;00:13:41;4,47;2,72;8,24;9,38;17,69;0,45;6;2;13;16;0;16;18,57;34,56;19,41;
BELLONI ;867;63;0;63;73;170;6,01;22,57;0;14,33;27,66;65,28;8,9;00:13:41;3,19;1,65;7,27;8,41;19,63;0;8;2;28;31;0;31;15,79;35,82;18,74;
CADILI;571;42;9;57;58;124;4,28;32,31;0;22,52;24;78,78;17,75;00:13:41;4,2;3,94;9,9;10,16;21,7;1,65;9;4;14;26;0;26;31,48;42,59;21,1;
COCCO;123;9;0;6;4;2;0,77;11,18;0;1,29;0,77;96,88;0;00:13:41;0,63;1,05;4,53;3,49;1,42;0;0;0;0;2;0;2;0;4,38;9,12;
COSSU M.;584;43;7;48;48;120;4,23;28,12;0;17,48;22,18;79,14;11,85;00:13:41;3,8;3;8,24;8,3;20,62;1,18;13;3;21;23;0;23;29,85;39,53;20,01;
DALLA BERNARDINA ;490;36;0;26;30;79;3,23;16,73;0;5,9;8,57;82,28;0,92;00:13:41;1,75;1,21;5,39;6,21;16,2;0;2;0;7;9;0;9;2,52;29,03;16,25;
DORATIOTTO ;315;23;0;16;17;32;2,06;15,28;0;5,17;5,44;89,47;0,89;00:13:41;1,73;1,64;4,92;5,26;9,99;0;1;2;10;6;0;6;0;20,99;14,1;
EMERSON;259;19;0;8;6;4;1,59;8,71;0;1,44;0,85;94,46;0;00:13:41;0,33;0,56;2,9;2,22;1,37;0;1;0;3;4;0;4;0;4,09;10,35;
GIANDONATO;288;21;0;13;11;13;1,85;13,59;0;3,75;4,06;90,33;1,53;00:13:41;1,41;1,3;4,43;3,97;4,66;0;0;2;4;6;0;6;0;11,66;14,62;
LA ROSA ;268;20;0;7;8;27;1,67;9,88;0;1,23;2,76;93,45;0,6;00:13:41;1,03;0,46;2,61;3,06;10,07;0;1;0;2;4;0;4;3,15;17,43;16,89;
LELLA ;451;33;0;28;29;73;3,05;19,84;0;9,17;11,06;83,8;2,91;00:13:41;2,45;2,04;6,23;6,46;16,11;0,1;3;1;12;11;0;11;9,03;30,66;19,11;
PENNINGTON;259;19;0;9;10;27;1,62;10,74;0;2,21;2,72;92,36;1,32;00:13:41;1,05;0,85;3,42;3,74;10,48;0;2;0;4;2;0;2;0;19,26;15,85;
PISANO;306;22;7;17;17;29;2,03;17,37;0;5,52;7,28;91,38;8,91;00:13:41;2,38;1,81;5,56;5,53;9,58;2,35;3;1;7;5;0;5;9,34;20,05;22,73;
PITZALIS;203;15;0;4;3;1;1,24;8,13;0;1,29;0,54;96,27;0;00:13:41;0,26;0,63;2,09;1,32;0,59;0;0;0;1;0;0;0;0;2,19;7,89;
VALLOCCHIA;330;24;0;31;30;61;2,44;30,94;0;12,67;16,49;88,06;7,65;00:13:41;5;3,84;9,41;9,21;18,39;0;6;6;14;12;0;12;6,35;36,17;18,64;
