;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4295;127;348;256;260;1242;11,66;18,38;53,57;73,03;83,6;29,63;125,61;00:33:45;1,93;1,69;5,95;6,04;28,64;7,93;22,07;11,93;72,33;78,8;1,07;78,8;476,24;45,4;27,33;
ARBOLEDA;4563;135;517;332;315;1433;12,7;21,85;169,14;118,34;112,01;27,59;220,4;00:33:53;2,45;2,59;7,27;6,91;31,4;11,32;29;28;104;104;4;104;504,55;49,92;30,21;
BOCCIA;4836;143;530;298;333;1597;13,29;20,25;138,9;75,86;113,11;23,52;171,01;00:33:52;2,34;1,57;6,17;6,9;33,02;10,96;36;9;89;104;5;104;554,71;50,23;30,64;
CHIERICO;4553;131;319;242;261;1282;11,81;16,91;24,09;71,16;79,74;26,91;129,67;00:34:53;1,75;1,56;5,32;5,74;28,15;7,01;19;11;71;82;0;82;499,03;44,31;26,38;
DEMARCUS ;4654;135;473;309;292;1530;12,52;19,77;55,1;89,61;89,85;30,14;145,49;00:34:28;1,93;1,93;6,65;6,27;32,88;10,16;23;18;94;80;1;80;673,75;50,67;26,98;
EMERSON;3903;119;246;217;232;1004;10,83;17,64;18,72;49,24;76,96;31,95;77,32;00:32:48;1,97;1,26;5,56;5,94;25,73;6,31;23;6;63;68;0;68;339,39;41,71;26,05;
GIANDONATO;3336;103;59;162;166;649;9,09;14,55;0;45,74;45,86;36,14;46,56;00:32:32;1,37;1,37;4,86;4,97;19,46;1,75;15;7;45;57;0;57;231,67;33,19;22,82;
LA ROSA ;4480;132;283;210;201;1232;11,73;14,52;20,69;55,84;48,49;25,14;76,72;00:33:50;1,08;1,25;4,68;4,48;27,5;6,31;13;10;62;60;0;60;530,37;43,15;26,88;
LELLA ;4449;132;493;314;295;1335;12,43;21,3;86,18;93,77;101,73;27,93;189,66;00:33:36;2,29;2,11;7,05;6,62;30,01;11,08;31;18;96;91;1;91;575,63;48,36;29,41;
MANCINI;4607;134;530;269;296;1546;12,31;18,8;73,84;66,79;100,62;29,27;149,27;00:34:25;2,18;1,45;5,83;6,42;33,57;11,51;23;11;63;89;2;89;645,34;50,29;28,21;
OCCHIONI;4408;134;443;235;266;1373;12,16;17,36;93,24;66,93;76,84;27,51;118,03;00:32:56;1,74;1,52;5,33;6,03;31,15;10,06;18;8;69;79;1;79;465,5;47,59;27,92;
PALESI;4470;133;264;218;231;1280;11,92;16,03;37,63;50,11;81,94;27,14;70,15;00:33:41;1,83;1,12;4,87;5,17;28,64;5,89;24;4;61;99;1;99;469,96;43,97;27,13;
PINNA S.;4378;131;373;356;348;1314;12,55;23,5;39,06;115,34;122,91;26,84;184,24;00:33:20;2,81;2,63;8,14;7,95;30,02;8,53;27;17;72;83;1;83;460,79;49,31;27,57;
RAGATZU;3719;109;266;238;219;979;9,94;18,31;22,08;63,9;55,22;40,06;109,49;00:34:16;1,48;1,72;6,39;5,88;26,32;7,16;13;17;76;68;0;68;444,3;43,33;26,9;
TRAVAGLINI;4251;126;171;198;180;1072;11,13;14,29;14,97;56,46;54,66;29,05;78,1;00:33:46;1,29;1,33;4,65;4,23;25,23;4,02;15;8;51;46;0;46;364,25;40,89;27,08;
UDHO;3816;112;251;248;268;996;10,46;20,52;9,85;76,29;94,13;35,42;118;00:34:01;2,47;2;6,49;7,03;26,1;6,58;22;7;69;72;0;72;384,39;43,41;25,78;
