;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;201;29;4;6;5;12;2,48;10,36;0,34;2,31;1,11;0;1,29;00:06:56;0,53;1,13;3,09;2,1;5,32;1,54;0,21;0,79;2,21;1,57;0;1,57;1,58;10,98;0;
BONACCORSO;203;29;0;3;2;3;2,4;6,01;0;0,22;0,5;0;0;00:06:56;0,24;0,11;1,6;1;1,45;0;0;0;1;0;0;0;0;3,19;0;
DEMARCUS ;178;26;0;6;5;4;2,17;9,24;0;2,46;2,28;0;0;00:06:56;1,28;1,38;3,18;3,02;2,35;0;1;0;1;3;0;3;0;5,88;0;
DORATIOTTO ;218;31;2;9;7;20;2,76;13,57;0;3,92;0,83;0;2,46;00:06:56;0,38;1,8;4,02;3,43;9,07;1,06;0;1;2;2;0;2;2,3;19,49;0;
IOTTI;219;32;0;7;4;17;2,7;10,39;0;1,16;0,71;0;0;00:06:56;0,32;0,53;3,24;1,72;7,77;0;0;0;2;1;0;1;0;14,02;0;
LA ROSA ;211;30;0;5;2;4;2,54;7,97;0;0,84;0,23;0;0;00:06:56;0,11;0,4;2,33;1,07;2;0;0;0;1;0;0;0;0;4,67;0;
LELLA ;183;26;0;6;3;5;2,22;9,08;0;1,8;1,13;0;0;00:06:56;0,62;0,99;3,46;1,8;2,82;0;0;0;2;1;0;1;0;6,99;0;
MANCA;155;22;0;2;1;1;1,89;9,12;0;0,97;0,25;0;0;00:06:56;0,16;0,63;1,52;0,96;0,86;0;0;0;2;1;0;1;0;2,47;0;
MASTINO;172;25;0;5;4;10;2,15;12,1;0;2,98;1,2;0;0,5;00:06:56;0,69;1,73;3,1;2,38;5,78;0;0;1;3;1;0;1;0;12,33;0;
MURONI;318;46;20;12;10;37;3,99;12,81;0;3,01;1,91;0;3,67;00:06:56;0,6;0,95;3,69;3,08;11,56;6,32;0;2;4;1;0;1;9,49;21,32;0;
OGUNSEYE;116;17;0;3;1;2;1,38;7,15;0;1,35;0,18;0;0,22;00:06:56;0,15;1,17;2,25;0,75;1,37;0;0;1;1;1;0;1;0;5,32;0;
PARIGI;183;26;0;6;4;5;2,27;11,09;0;2,27;0,75;0;0,55;00:06:56;0,41;1,24;3,35;2,25;2,83;0;0;1;2;1;0;1;0;7,79;0;
PENNINGTON;192;28;0;3;2;4;2,26;5,76;0;0,81;0,55;0;0;00:06:56;0,29;0,42;1,4;0,83;1,84;0;0;0;2;0;0;0;0;4,32;0;
PITZALIS;254;37;0;12;9;13;3,28;15,87;0;5,86;3,09;0;2,97;00:06:56;1,22;2,3;4,8;3,62;5,26;0;1;2;4;5;0;5;0;14,19;0;
VALLOCCHIA;217;31;31;11;8;42;2,77;14,89;4,77;4,66;1,99;0;7,66;00:06:56;0,92;2,15;5,28;3,55;19,58;14,15;1;3;4;5;0;5;10,34;31,66;0;
