;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;950;62;8;86;47;183;5,87;22,31;0;36,64;9,04;0;8,38;00:15:20;0,94;3,84;9,02;4,86;19,14;0,82;0,75;12,5;43,62;11,62;0;11,62;7,87;36,14;0;
DALLA BERNARDINA ;969;63;12;100;66;196;6,17;26,17;0;39,41;16,7;0;6,84;00:15:20;1,72;4,07;10,36;6,84;20,25;1,22;1;11;44;16;0;16;11,79;37,14;0;
DEMARCUS ;960;63;5;102;63;232;6,11;26,15;0;44,38;9,97;0;12,69;00:15:20;1,04;4,62;10,61;6,52;24,19;0,52;0;20;44;14;0;14;4,99;44,36;0;
MANCA;977;64;5;91;60;224;6,16;24,84;0;38,28;11,55;0;6,59;00:15:20;1,18;3,92;9,3;6,18;22,94;0,51;4;14;47;22;0;22;4,96;41,08;0;
MASTINO;880;57;9;71;30;135;5,29;19,25;0;31,2;5,94;0;9,33;00:15:20;0,68;3,55;8,03;3,37;15,38;1,03;0;10;41;7;0;7;9,09;30,64;0;
MICELI;893;58;2;73;32;130;5,36;18,79;0;27,27;4,37;0;4,48;00:15:20;0,49;3,05;8,19;3,63;14,55;0,25;0;7;35;4;0;4;2,24;29,66;0;
OGUNSEYE;925;60;0;69;26;127;5,46;16,99;0;30,14;4,42;0;3,9;00:15:20;0,48;3,26;7,43;2,76;13,73;0,05;0;8;32;2;0;2;0,46;27,61;0;
VERDE;997;65;22;107;64;242;6,4;27,15;0;48,6;13,19;0;14,53;00:15:20;1,32;4,88;10,7;6,4;24,26;2,23;1;18;63;20;0;20;22,18;44,34;0;
ZUGARO;1001;65;7;75;32;178;6,02;19,11;0;33,87;6,15;0;8,66;00:15:20;0,61;3,38;7,51;3,18;17,83;0,72;0;12;43;8;0;8;7,24;34,26;0;
