;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1464;63;57;110;98;268;5,87;20,75;5,18;44,03;38,23;62,14;52,55;00:23:23;2,52;2,94;7,39;6,56;17,89;3,68;10,89;10,89;39;34,22;0;34,22;110,26;35,12;23,46;
ALTARE ;1577;67;77;147;124;320;6,63;27,13;0;70,78;51,16;59,39;87,44;00:23:23;3,24;4,49;9,33;7,85;20,26;4,86;14;29;61;48;0;48;149,15;41,68;23;
ARBOLEDA;1596;68;62;129;121;315;6,63;25,5;2,39;55,66;54,23;59,09;69,89;00:23:23;3,4;3,49;8,07;7,59;19,75;3,89;13;13;46;41;0;41;127,8;38,71;24,58;
CADILI;1654;71;91;147;131;371;6,8;24,33;10,58;54,38;57,7;59,66;75,86;00:23:23;3,49;3,29;8,89;7,95;22,46;5,48;20;10;39;46;0;46;157,66;41,66;26,17;
DALLA BERNARDINA ;1325;57;30;96;81;216;5,22;19,04;0;31,45;34,07;64,1;32,89;00:23:23;2,57;2,37;7,24;6,13;16,33;2,25;14;5;26;32;0;32;109,5;31,61;22,41;
DEMARCUS ;1756;75;135;143;142;397;7,28;25,27;21,95;57,05;60,31;54,17;91,25;00:23:23;3,43;3,25;8,17;8,06;22,58;7,66;15;14;49;48;0;48;155,59;41,75;26,77;
DORATIOTTO ;1199;51;42;82;71;185;4,67;17,77;0;33,09;20,58;70,05;33,22;00:23:23;1,72;2,76;6,87;5,92;15,47;3,47;7;4;39;25;0;25;69,93;32,11;22,26;
EMERSON;1284;55;1;59;50;147;4,76;12,08;0;21,49;11,78;66,33;11,3;00:23:23;0,92;1,67;4,57;3,93;11,41;0,11;2;3;21;17;0;17;33,85;23,68;19,32;
PISANO;1448;62;52;100;87;260;5,73;19,62;11,68;43,28;32,34;63,51;43,95;00:23:23;2,23;2,99;6,89;5,98;17,98;3,56;9;18;40;25;0;25;107,44;35,06;24,82;
PITZALIS;1335;57;24;87;76;198;5,12;15,96;0;29,05;21,89;62,98;27,13;00:23:23;1,64;2,18;6,5;5,67;14,81;1,81;4;2;30;26;0;26;81,46;29,79;21,82;
