;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;608;45;11;83;70;171;4,95;41,84;0;41,59;34,76;79,31;42,33;00:13:27;5,72;6,87;13,74;11,48;28,09;1,75;13,43;15,64;32,21;26,71;0;26,71;61,49;54,3;20,56;
ARBOLEDA;600;45;9;98;94;184;5,55;60,86;0;61,85;51,78;78,07;66,99;00:13:27;8,63;10,31;16,4;15,7;30,73;1,54;22;29;39;40;0;40;80,45;60,55;21,43;
BELLONI ;581;43;4;82;71;163;4,75;42,21;0;42,53;31,99;79,37;40,92;00:13:27;5,51;7,32;14,11;12,25;28,09;0,66;12;19;33;33;0;33;67,21;54,55;19,75;
COCCO;538;40;5;79;63;149;4,38;41,65;0;37,32;28,79;82,65;36,82;00:13:27;5,36;6,94;14,62;11,64;27,7;0,88;12;12;26;24;0;24;37,3;54,99;19,87;
DEMARCUS ;569;42;6;79;62;170;4,67;42,65;0;36,76;33,18;79,87;34,87;00:13:27;5,83;6,46;13,91;10,94;29,88;1,08;13;11;32;26;0;26;67,76;56,59;20,41;
EMERSON;702;52;62;94;86;221;5,76;42,75;0;44,69;46,12;76,67;63,04;00:13:27;6,57;6,36;13,43;12,3;31,49;8,88;11;22;33;31;0;31;87,85;57,24;23,04;
GIANDONATO;591;44;9;84;68;164;4,86;42,94;0;43,15;29,97;78,83;38,02;00:13:27;5,07;7,3;14,15;11,54;27,72;1,53;9;19;37;28;0;28;57,08;55,34;22,05;
LA ROSA ;670;50;7;81;63;180;5,13;33,16;0;31,73;29,61;77,07;31,71;00:13:27;4,42;4,74;12,13;9,42;26,95;0,99;16;9;28;22;0;22;74,94;50,09;20,63;
LELLA ;622;46;15;90;71;175;5,06;41,37;0;49,54;36,15;79,7;52,49;00:13:27;5,81;7,96;14,52;11,46;28,17;2,35;17;18;32;26;0;26;77,73;55,21;20,47;
OCCHIONI;549;41;15;85;72;164;4,69;48,37;0;45,66;35,49;82,19;45;00:13:27;6,46;8,31;15,47;13,2;29,8;2,65;15;17;35;26;0;26;55,31;57,76;21,05;
PALESI;610;45;11;79;65;174;4,88;39,07;0;32,19;33,67;79,85;31,97;00:13:27;5,52;5,28;12,99;10,69;28,59;1,78;14;12;31;29;0;29;43,85;53,82;20,8;
RAGATZU;597;44;0;73;53;157;4,69;36,78;0;34,16;28,92;78,88;32,46;00:13:27;4,85;5,72;12,31;8,91;26,38;0;11;9;30;19;0;19;40,7;51,19;18,54;
RENAULT ;635;47;0;74;63;160;4,92;34,63;0;37,36;32,5;78,47;33,62;00:13:27;5,11;5,88;11,61;9,94;25,2;0,03;12;10;29;20;0;20;49,6;48,81;19,09;
TRAVAGLINI;617;46;11;86;69;173;5,02;41,46;0;45,48;31,95;80,32;43,83;00:13:27;5,18;7,37;13,99;11,22;28,04;1,84;13;20;31;26;0;26;77,06;55;21,06;
UDHO;634;47;2;80;73;156;5,03;37,89;0;39,86;36,46;78,35;40,85;00:13:27;5,75;6,28;12,64;11,46;24,55;0,32;11;12;35;24;0;24;44,07;49,01;19,63;
