;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;636;43;29;42;33;79;4,01;20,02;2,23;19,3;11,43;0;12,36;00:14:48;1,75;2,99;6,45;5,05;11,65;3,99;4,06;6;18,65;15,53;0,12;15,53;21,8;24,38;0;
BIANCU;604;41;47;41;35;83;3,82;21,07;0;16,17;12,89;0;14,88;00:14:48;2,13;2,68;6,78;5,82;13,7;7,85;2;6;15;17;0;17;40,95;27,45;0;
DEMARCUS ;347;23;0;12;9;12;2,01;11,12;0;3,75;2,58;0;0;00:14:48;0,74;1,08;3,57;2,52;3,43;0;1;0;6;7;0;7;0;7,86;0;
DORATIOTTO ;609;41;14;29;23;45;3,68;15,49;0;13,03;8,92;0;6,75;00:14:48;1,46;2,14;4,7;3,74;7,34;2,25;2;4;15;10;0;10;13,7;16,86;0;
IOTTI;526;36;9;39;29;61;3,33;21,15;0;21,96;9,62;0;10,8;00:14:48;1,83;4,17;7,34;5,55;11,55;1,79;3;6;22;14;0;14;9,42;26,41;0;
LA ROSA ;562;38;2;36;26;58;3,42;16,65;0;19,65;6,07;0;5,33;00:14:48;1,08;3,5;6,47;4,65;10,4;0,32;3;8;21;9;0;9;1,81;23,1;0;
LELLA ;716;48;26;55;46;104;4,71;25,82;0;27,85;16,53;0;19,37;00:14:48;2,31;3,89;7,64;6,47;14,56;3,61;5;11;22;20;0;20;18,34;30,25;0;
MANCA;855;58;67;52;38;143;5,33;19,12;17,73;21,86;12,14;0;16,37;00:14:48;1,42;2,56;6,11;4,41;16,7;7,8;5;7;31;29;1;29;43,41;29,09;0;
MARTINIELLO;585;39;12;34;28;53;3,68;20,46;0;15,04;10,45;0;9,31;00:14:48;1,79;2,57;5,77;4,85;9,11;2,11;4;3;13;18;0;18;7,14;20,48;0;
MASTINO;370;25;4;29;20;33;2,33;20,81;0;14,54;6,18;0;4,94;00:14:48;1,67;3,93;7,75;5,54;9,02;1,11;1;6;15;9;0;9;4,11;21,85;0;
MURONI;928;63;31;59;35;130;5,78;19,25;0;29,43;9,56;0;15,08;00:14:48;1,03;3,17;6,32;3,76;14,02;3,32;2;10;25;12;0;12;29,04;29,87;0;
OGUNSEYE;586;40;12;45;31;63;3,72;21,45;0;24,3;10,67;0;9,04;00:14:48;1,82;4,15;7,67;5,31;10,78;1,97;5;10;23;16;0;16;11,55;25,24;0;
PARIGI;705;48;45;54;47;91;4,5;22,24;0;22,89;17,77;0;15,75;00:14:48;2,52;3,25;7,69;6,72;12,87;6,44;6;2;15;20;0;20;45,36;26,56;0;
PENNINGTON;526;36;2;27;20;44;3,15;14,52;0;9,3;5,41;0;3,52;00:14:48;1,03;1,77;5,08;3,78;8,3;0,43;3;2;14;11;0;11;2,25;17,68;0;
PISANO;527;36;30;34;27;60;3,36;21,93;4,12;14,17;10,77;0;12,42;00:14:48;2,04;2,69;6,46;5,07;11,33;5,69;6;4;16;12;0;12;17,24;25,05;0;
PITZALIS;865;58;86;62;55;153;5,64;24,78;0;26,65;21,49;0;27,91;00:14:48;2,48;3,08;7,14;6,37;17,64;9,91;8;8;24;21;0;21;67,54;32,78;0;
VALLOCCHIA;794;54;83;65;63;151;5,34;28,71;16;33,47;24,14;0;30,3;00:14:48;3,04;4,21;8,22;7,87;18,96;10,43;12;10;24;27;1;27;49,58;36,34;0;
ZUGARO;716;48;20;36;24;60;4,33;15,7;0;14,1;9,09;0;8,39;00:14:48;1,27;1,97;5,02;3,41;8,36;2,76;1;5;16;12;0;12;9,16;17,64;0;
