;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1721;61;131;105;91;304;5,7;20,95;2,79;36,31;32,95;0;32,03;00:28:16;1,91;2,1;6,1;5,31;17,56;7,57;12,73;8,64;31,91;39,55;0;39,55;100,44;31,18;0;
BELLODI ;1956;69;191;142;115;384;6,62;23,52;9,13;52,88;44,59;0;52,01;00:28:16;2,28;2,7;7,26;5,87;19,63;9,76;20;14;45;53;0;53;152,97;35,42;0;
BIANCU;1620;57;132;85;84;284;5,33;20,1;0;24,57;29,41;0;27,65;00:28:16;1,81;1,52;5,23;5,19;17,52;8,12;12;8;26;37;0;37;91,44;30,38;0;
COTALI;1768;63;219;95;91;380;5,81;20,02;10,09;33,59;37,31;0;36,77;00:28:16;2,11;1,9;5,4;5,17;21,51;12,39;13;12;31;34;0;34;161,23;35,16;0;
IOTTI;1718;61;156;125;108;350;5,85;24,41;0;50,84;35,74;0;45,64;00:28:16;2,08;2,96;7,3;6,29;20,36;9,06;15;9;42;47;0;47;124,49;37,14;0;
MARTINIELLO;1507;53;76;94;82;216;4,99;20,96;0;27,28;25,3;0;19,83;00:28:16;1,68;1,81;6,22;5,46;14,34;5,06;6;6;23;37;0;37;67,28;26,01;0;
PINNA S.;1724;61;158;117;106;333;5,82;23,32;4,73;41,5;41,43;0;38,45;00:28:16;2,4;2,41;6,8;6,14;19,32;9,16;17;13;33;53;0;53;113,61;34,05;0;
PIREDDA;1700;60;74;84;70;239;5,45;17,11;0;26,54;24,75;0;20,14;00:28:16;1,46;1,56;4,94;4,13;14,06;4,38;10;1;25;29;0;29;57,54;24,97;0;
PISANO;1688;60;128;103;90;274;5,58;20,77;3,34;39,39;32,76;0;32,21;00:28:16;1,94;2,33;6,13;5,34;16,23;7,56;11;7;34;42;0;42;93,65;29,86;0;
PITZALIS;1745;62;120;106;93;286;5,79;21,19;3,39;40,2;37,91;0;32,35;00:28:16;2,17;2,3;6,1;5,35;16,39;6,88;16;10;33;44;0;44;86,13;30,14;0;
TETTEH;1717;61;138;109;91;304;5,68;20,82;0;33,23;31,62;0;32,62;00:28:16;1,84;1,94;6,36;5,31;17,7;8,06;11;6;32;33;0;33;105,81;31,36;0;
VERGARA;1792;63;51;96;74;289;5,8;18,27;0;29,38;21,63;0;14,62;00:28:16;1,21;1,64;5,37;4,14;16,13;2,83;9;9;27;26;0;26;50,63;28,49;0;
