;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2609;98;80;127;130;447;8,72;14,63;12,58;36,43;43,78;37,57;41,79;00:26:39;1,62;1,36;4,73;4,85;16,42;2,87;11,44;6,11;38,11;37,33;0,22;37,33;132,09;29,22;24,81;
ARBOLEDA;2511;94;114;132;127;430;8,47;16,09;23,52;44,34;39,42;40,7;51,11;00:26:39;1,57;1,77;5,27;5,08;17,11;4,53;5;10;45;35;1;35;127,35;31,24;28,29;
BELLONI ;3178;119;176;179;196;758;10,85;17,56;15,76;42,5;56,21;28,74;61,13;00:26:39;1,77;1,34;5,64;6,17;23,85;5,55;12;8;53;51;0;51;274,14;39,56;24,88;
DEMARCUS ;3008;113;144;192;212;745;10,62;21,61;24,98;67,39;87,53;33,6;84,87;00:26:39;2,91;2,24;6,39;7,05;24,78;4,79;29;13;57;76;0;76;242,42;42,01;27,22;
EMERSON;2411;90;44;84;91;306;7,78;11,1;14,49;20,94;32,27;37,3;21,13;00:26:39;1,34;0,87;3,49;3,75;12,68;1,81;11;3;28;23;0;23;70,74;23,01;26,24;
GIANDONATO;1876;70;0;44;48;89;5,85;7,33;0;11,48;11,67;50,99;2,75;00:26:39;0,62;0,61;2,32;2,58;4,73;0;2;1;14;10;0;10;6,91;9,98;17,91;
LA ROSA ;2722;102;19;89;79;358;8,67;9,61;0;14,93;16,77;32,51;10,21;00:26:39;0,62;0,55;3,26;2,9;13,16;0,71;4;1;19;18;0;18;67,26;23,27;21,5;
PALESI;2765;104;137;148;146;537;9,39;16,94;28,32;45,59;56,12;36,42;59,2;00:26:39;2,03;1,65;5,36;5,29;19,44;4,95;18;6;46;44;1;44;145,55;33,99;29,31;
RAGATZU;2318;87;31;130;125;362;7,79;15,74;0;38,82;42,19;43,97;38,81;00:26:39;1,82;1,67;5,62;5,41;15,6;1,35;12;8;38;41;0;41;139,97;29,65;22,21;
UDHO;2697;101;58;141;145;442;9,06;15,72;6,12;41,86;51,83;33,95;46,92;00:26:39;1,92;1,55;5,24;5,39;16,4;2,13;10;5;43;38;0;38;114,49;30,28;25,73;
