;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;497;98;38;27;27;99;8,88;17,15;0,92;8,43;8,86;40,19;9,55;00:05:05;1,72;1,67;5,41;5,44;18,92;7,37;2,17;1,72;7,78;9,06;0;9,06;26,72;33,52;0;
ALTARE ;531;104;49;35;34;117;9,55;18,13;0;10,79;7,15;38,24;14,71;00:05:05;1,35;2,03;6,6;6,33;21,97;9,22;0;1;9;6;0;6;30,11;39,84;0;
BAH;495;97;9;28;33;84;8,96;19,08;0;11,98;11,32;36,02;6,57;00:05:05;2,29;2,42;5,74;6,63;16,96;1,89;2;1;9;11;0;11;9,37;32,97;0;
BIANCU;476;94;0;22;19;57;8,18;12,9;0;5,75;4,42;38,8;3,04;00:05:05;0,93;1,21;4,66;4,03;11,86;0;1;1;6;8;0;8;0;23,61;0;
CANDELA;543;107;78;36;37;135;9,92;20,06;9,56;12,84;9,23;40,37;20,64;00:05:05;1,7;2,36;6,62;6,86;24,82;14,4;2;2;10;12;0;12;37,81;42,55;0;
COCCO;494;97;36;21;23;89;8,63;14,72;0;4,85;9,01;38,18;3,85;00:05:05;1,82;0,98;4,28;4,64;18,01;7,34;3;0;4;7;0;7;24,89;30,56;0;
DALLA BERNARDINA ;487;96;49;14;16;104;8,24;11,2;0;2,66;2,69;40,93;3,77;00:05:05;0,55;0,55;2,81;3,32;21,29;9,99;1;0;2;3;0;3;29,2;33,12;0;
DEMARCUS ;162;32;0;8;7;2;2,78;13,18;0;1,49;0,74;84,03;0;00:05:05;0,46;0,92;4,87;4,5;1,4;0;0;0;1;2;0;2;0;3,78;0;
GOZZI;447;88;16;20;17;60;7,67;12,76;0;3,88;4,13;44,66;2,59;00:05:05;0,92;0,87;4,46;3,88;13,36;3,63;2;1;5;4;0;4;11,61;24,39;0;
LA ROSA ;525;103;31;18;21;86;8,97;12,3;0;3,74;7,41;28,71;6,56;00:05:05;1,41;0,71;3,46;4,01;16,38;5,84;4;0;4;7;0;7;26,69;28,43;0;
MANCA;595;117;66;32;35;126;10,64;17,5;0;13,2;8,62;26,79;13,23;00:05:05;1,45;2,22;5,46;5,89;21,2;11,11;2;3;14;12;0;12;54,09;37,56;0;
MASTINO;499;98;53;39;38;108;9,33;22,85;0;13,45;11,31;43,03;15,82;00:05:05;2,27;2,7;7,73;7,66;21,74;10,6;3;4;10;13;0;13;39,17;40,93;0;
MICELI;641;126;25;29;36;144;11,34;16,19;0;7,94;12,04;26,9;4,37;00:05:05;1,88;1,24;4,54;5,68;22,5;3,92;0;0;7;15;0;15;25,15;37,41;0;
OGUNSEYE;467;92;39;30;28;90;8,63;21,36;0;11,35;13,84;42,26;10,51;00:05:05;2,96;2,43;6,52;6,02;19,21;8,4;4;2;10;8;0;8;34,94;36,35;0;
PARIGI;564;111;76;37;36;141;10,41;21,39;0;7,28;15,85;31,45;14,39;00:05:05;2,81;1,29;6,49;6,38;25;13,55;5;2;10;17;0;17;49,99;41,98;0;
PENNINGTON;531;104;9;16;22;86;9,1;12,57;0;4,8;4,9;33,72;3,37;00:05:05;0,92;0,9;2,92;4,11;16,23;1,65;0;0;4;7;0;7;8,79;28,35;0;
PISANO;432;85;54;32;23;81;7,8;18,68;0,97;11,78;7,03;51,64;18,52;00:05:05;1,63;2,73;7,44;5,43;18,74;12,57;1;4;11;8;0;8;31,11;36,42;0;
VALLOCCHIA;534;105;60;41;35;142;10,22;25,74;2,39;14,57;19,74;39,1;20,5;00:05:05;3,7;2,73;7,61;6,62;26,62;11,25;7;5;13;11;0;11;40,96;45,55;0;
VERDE;530;104;38;28;31;124;9,52;18,12;3,62;9,39;10,05;38,59;9,44;00:05:05;1,9;1,77;5,24;5,88;23,34;7,25;2;5;11;12;0;12;27,14;39,55;0;
