;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1095;172;183;66;49;559;15,5;16,72;0,26;24,46;18,67;28,11;28,97;00:06:22;1,7;2,23;5,98;4,51;51,04;16,55;9,41;10;25,29;18,35;0;18,35;565,46;67,69;22,69;
BELLONI ;1103;173;232;75;51;549;15,96;18,9;0;28,67;20,47;26,7;39,71;00:06:21;1,86;2,6;6,83;4,66;49,81;21,05;11;16;27;20;0;20;582,75;68,04;22,85;
BOCCIA;1120;175;205;59;48;565;15,99;17,77;0;28,66;21,54;29,05;27,83;00:06:23;1,92;2,56;5,3;4,31;50,46;18,27;13;16;26;24;0;24;581,95;67,33;23,42;
BRIGNANI;1129;176;292;77;48;619;16,08;17,92;0;29,56;20,83;28,37;46,38;00:06:24;1,85;2,62;6,83;4,25;54,87;25,88;15;14;26;18;0;18;603,99;70,36;23,88;
CHIERICO;1110;174;262;64;47;617;15,62;15,9;0;24,9;18,26;29,89;28,22;00:06:22;1,65;2,24;5,8;4,27;55,64;23,64;10;11;26;19;0;19;559,62;70,87;22,56;
DEMARCUS ;1098;173;165;60;51;576;15,37;15,07;0;21,56;19,85;25,96;16,83;00:06:21;1,81;1,96;5,44;4,66;52,42;15,01;9;9;27;18;0;18;590,33;67,91;21,77;
EMERSON;1119;176;306;68;44;594;15,62;14,72;0;20,89;15,36;27,37;19,46;00:06:21;1,37;1,87;6,09;3,94;53,1;27,32;9;9;27;15;0;15;539,8;68,89;22,84;
GIANDONATO;1057;166;69;65;47;512;14,81;15,35;0;19,26;12,32;29,89;22,56;00:06:22;1,17;1,82;6,17;4,47;48,4;6,52;3;3;21;18;0;18;557,3;65,81;21,45;
LA ROSA ;1046;163;125;66;56;514;14,95;18,25;0;25,83;21,17;29,37;35,3;00:06:24;2,02;2,47;6,34;5,34;49,15;11,93;6;12;24;22;0;22;469,32;66,58;22,85;
LELLA ;1126;177;151;68;51;584;15,84;15,78;0;23,39;18,57;27,22;22,47;00:06:22;1,65;2,08;6;4,52;51,82;13,38;12;8;26;17;0;17;630,41;67,51;23,25;
MANCINI;1051;164;121;58;53;529;14,95;17,67;0;23,51;18,13;30,38;24,73;00:06:24;1,72;2,24;5,48;5,02;50,29;11,51;12;12;26;19;0;19;576,36;67,73;21;
OCCHIONI;1088;170;96;61;55;562;15,28;16,14;0;21,32;20,92;28,2;21,07;00:06:24;1,92;1,96;5,61;5,08;51,65;8,86;10;2;23;22;0;22;605,75;67,58;21,88;
PALESI;1099;172;250;63;48;566;15,59;17,36;0;23,11;23,07;29,13;36,09;00:06:24;2,1;2,1;5,73;4,39;51,53;22,72;12;8;23;18;0;18;521,08;68,01;23,21;
PINNA S.;1070;168;165;70;48;520;15,41;18,63;4,36;27,97;21,85;28,62;31,39;00:06:22;2,04;2,61;6,58;4,52;48,64;15,44;13;10;30;19;0;19;563,94;66,68;25,61;
RAGATZU;1084;169;130;66;38;517;14,91;13,82;0;20,23;11,97;27,59;26,98;00:06:24;1,1;1,87;6,1;3,49;47,71;12,03;6;4;23;13;0;13;564,22;64,7;21,67;
RENAULT ;1149;181;316;64;56;656;16,22;15,95;0;26,13;19,66;26,59;32,56;00:06:21;1,71;2,27;5,58;4,85;57,05;27,46;9;11;26;16;0;16;587,08;71,18;23,52;
TRAVAGLINI;1072;167;60;67;45;497;15,23;17,53;0;23,72;17,27;26,47;29,93;00:06:24;1,61;2,21;6,27;4,23;46,31;5,6;6;7;25;14;0;14;500,3;64,86;21,14;
UDHO;1093;172;163;61;51;534;15,63;17,41;0;27,15;16,12;26,97;30,88;00:06:21;1,47;2,48;5,58;4,62;48,83;14,93;4;18;24;20;0;20;578,57;66,72;22,9;
