;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;737;46;31;45;26;102;4,19;16,7;0;17,77;5,81;0;6,15;00:15:52;0,79;2,43;6,18;3,62;13,93;4,21;0,72;6,11;21,78;8,56;0;8,56;24,44;26,37;0;
BIANCU;769;48;42;52;35;114;4,44;18,43;0;19,42;8,45;0;6,32;00:15:52;1,1;2,53;6,72;4,56;14,77;5,42;0;5;19;12;0;12;19,06;27,07;0;
COCCO;702;44;25;48;26;109;4,02;17,53;0;15,05;6,22;0;1,06;00:15:52;0,89;2,14;6,83;3,64;15,49;3,58;1;5;21;13;0;13;23,45;27,3;0;
DALLA BERNARDINA ;773;49;37;47;32;110;4,43;17,58;0;19,9;7,23;0;8,12;00:15:52;0,94;2,58;6,14;4,09;14,21;4,84;1;6;25;8;0;8;20,68;26,7;0;
DORATIOTTO ;713;45;31;35;16;82;3,93;13,12;0;12,36;2,74;0;3,27;00:15:52;0,38;1,73;4,93;2,29;11,49;4,34;1;7;20;4;0;4;30,96;22,01;0;
GOZZI;612;39;36;41;32;91;3,57;19,54;0;19,1;7;0;8,99;00:15:52;1,14;3,12;6,74;5,23;14,91;5,82;1;10;25;14;0;14;18,44;29,3;0;
LA ROSA ;826;52;0;35;14;78;4,49;11,44;0;9,11;1,69;0;1,32;00:15:52;0,2;1,1;4,21;1,75;9,44;0;0;3;12;3;0;3;0;18,68;0;
LELLA ;861;54;25;58;31;120;4,95;17,81;0;21,66;9,78;0;7,02;00:15:52;1,14;2,51;6,68;3,6;13,89;2,9;1;8;26;8;0;8;24,42;26,84;0;
MANCA;753;47;37;47;29;116;4,33;18,03;0;21,42;5,96;0;9,07;00:15:52;0,79;2,84;6,22;3,87;15,36;4,9;0;9;23;11;0;11;22,47;28,91;0;
MASTINO;686;43;30;36;20;91;3,83;14,59;0;13,85;3,36;0;6,76;00:15:52;0,49;2,02;5,2;2,89;13,21;4,4;0;3;19;5;0;5;15,29;25,46;0;
MICELI;790;50;10;37;17;104;4,35;13,07;0;11,95;3,11;0;2,81;00:15:52;0,39;1,51;4,67;2,13;13,14;1,31;1;5;16;3;0;3;10,33;23,59;0;
MURONI;742;47;38;49;23;109;4,21;16,47;0;19,51;3,17;0;7,17;00:15:52;0,43;2,63;6,6;3,16;14,74;5,11;0;9;33;5;0;5;35,11;28,35;0;
OGUNSEYE;746;47;32;44;24;86;4,2;15,45;0;19,64;4,22;0;7,01;00:15:52;0,57;2,63;5,86;3,2;11,52;4,25;0;9;25;5;0;5;25,99;23,42;0;
PARIGI;660;42;33;53;36;110;3,86;19,97;0;22,26;9,32;0;6,63;00:15:52;1,41;3,37;7,95;5,46;16,6;5,01;1;5;25;16;0;16;33,06;30,48;0;
PENNINGTON;697;44;25;33;18;82;3,82;12,38;0;9,99;4,14;0;0,3;00:15:52;0,59;1,43;4,76;2,6;11,77;3,62;2;1;14;3;0;3;25,21;20,54;0;
PISANO;666;42;19;53;33;95;3,95;21,56;0;22,62;7,2;0;10,31;00:15:52;1,08;3,39;7,99;4,95;14,2;2,89;1;8;20;14;0;14;18,15;29,39;0;
PITZALIS;804;51;39;55;36;130;4,68;19,43;0;21,79;7,79;0;7,86;00:15:52;0,97;2,71;6,83;4,43;16,19;4,87;1;5;23;12;0;12;32,24;30,23;0;
VERDE;771;49;44;49;29;128;4,41;17,34;0;20,49;6,77;0;8,77;00:15:52;0,88;2,66;6,39;3,79;16,62;5,71;2;6;23;8;0;8;41,26;30,43;0;
ZUGARO;700;44;47;46;25;92;3,99;16,83;0;19,69;6,38;0;7,99;00:15:52;0,91;2,81;6,53;3,58;13,17;6,73;0;6;23;10;0;10;43,72;26,05;0;
