;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5017;111;737;222;217;1200;9,81;13,9;94,22;63,44;76,65;35,96;111,38;00:45:05;1,51;1,26;4,4;4,29;23,72;14,47;15;7,6;49,1;61,2;2,7;61,2;438,15;37,48;0;
ALTARE ;4805;107;684;279;255;1130;9,68;17,49;200,72;95,68;91,52;38,29;170,56;00:45:05;1,9;1,99;5,8;5,3;23,53;14,24;16;14;67;67;6;67;335,92;39,31;0;
CANDELA;5708;127;1172;276;274;1660;11,33;15,45;184,08;84,24;107,12;31,86;149,76;00:44:59;1,88;1,48;4,83;4,79;29,08;20,54;23;11;67;74;4;74;627,12;43,79;0;
COCCO;4616;102;550;172;174;972;8,9;12,51;10,4;53,04;55,12;38,89;57,2;00:45:07;1,19;1,15;3,72;3,76;21,07;11,92;12;8;39;52;0;52;407,68;34,02;0;
DALLA BERNARDINA ;4783;106;761;219;205;1108;9,35;13,98;78;52;68,64;38,11;96,72;00:45:05;1,44;1,09;4,59;4,28;23,16;15,92;11;1;47;63;2;63;440,96;36,76;0;
GIANDONATO;4522;100;293;126;115;792;8,46;9,12;15,6;32,24;41,6;37,75;40,56;00:45:07;0,92;0,71;2,78;2,55;17,53;6,49;10;3;31;31;0;31;218,4;27,95;0;
LA ROSA ;5050;112;692;229;204;1162;9,87;13,92;28,08;63,44;60,32;35,64;99,84;00:45:04;1,19;1,26;4,53;4,04;23;13,69;12;10;46;51;1;51;405,6;36,7;0;
LELLA ;5432;120;824;277;262;1371;10,76;15,43;104;70,72;96,72;29,69;150,8;00:45:04;1,78;1,3;5,09;4,82;25,23;15,16;18;8;59;76;3;76;497,12;40,55;0;
OGUNSEYE;4781;106;621;212;203;1087;9,33;13,5;59,28;62,4;65,52;39,42;92,56;00:45:01;1,37;1,31;4,44;4,24;22,73;12,99;9;5;37;54;3;54;394,16;36,9;0;
PISANO;5210;115;889;201;213;1352;10,09;12,9;145,6;53,04;73,84;36,72;127,92;00:45:06;1,42;1,02;3,85;4,09;25,95;17,07;13;8;44;59;4;59;496,08;38,83;0;
VALLOCCHIA;5259;117;881;230;266;1366;10,34;14,72;116,48;67,6;106,08;33,28;127,92;00:45:07;2,02;1,29;4,37;5,06;25,96;16,75;26;8;54;85;4;85;558,48;40;0;
