;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3449;69;217;262;219;580;6,63;24,34;0,07;98,48;74,89;0;53,47;00:50:10;2,17;2,86;7,6;6,37;16,83;6,31;21,78;22,11;100,33;96,56;0;96,56;174,23;31,16;0;
GERONI;3572;72;199;257;222;662;6,91;23,9;0;88,19;73,04;0;34,88;00:49:33;2,04;2,47;7,2;6,21;18,54;5,58;17;20;95;86;0;86;189,04;33,02;0;
MANCA NICOLA;3333;67;228;252;225;557;6,47;24,19;0;88,01;81,02;0;46,5;00:49:31;2,43;2,64;7,57;6,76;16,7;6,85;17;15;91;100;0;100;179,95;29,85;0;
OLIVEIRA;3436;69;163;276;235;585;6,77;26,1;0;104,89;76,96;0;39,02;00:49:33;2,24;3,05;8,04;6,84;17,04;4,75;22;17;91;111;0;111;157,48;31,72;0;
PENNINGTON;3722;78;223;276;256;700;7,6;25,8;0;99,19;95,13;0;49,03;00:47:39;2,56;2,67;7,43;6,89;18,81;5,99;29;21;120;118;0;118;186,56;34,03;0;
PINNA S.;3325;69;218;247;211;522;6,7;24,75;0,67;105,63;71,17;0;69,08;00:47:54;2,14;3,18;7,41;6,35;15,69;6,55;25;29;91;109;0;109;145,79;30,46;0;
PISANO;3704;64;241;272;202;529;5,99;21,69;0;100,5;66,79;0;65,79;00:58:17;1,8;2,71;7,34;5,45;14,27;6,5;23;21;108;77;0;77;159,03;27,09;0;
SONG ;3421;69;209;255;204;544;6,56;22,73;0;94,23;67,75;0;54,02;00:49:33;1,98;2,75;7,44;5,97;15,89;6,11;20;27;105;86;0;86;174,82;29,92;0;
VALLOCCHIA;3169;63;261;264;207;580;6,16;25,53;0;101,34;78,34;0;64,95;00:50:00;2,47;3,2;8,32;6,52;18,32;8,23;24;26;101;88;0;88;192,03;33,44;0;
VISPO;3356;68;208;257;213;545;6,52;24,41;0;104,36;63,87;0;57,97;00:49:31;1,9;3,11;7,66;6,34;16,23;6,21;19;23;101;94;0;94;183,35;30,91;0;
