;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1174;70;238;79;57;342;6,59;21,32;0;29,15;15,38;0;19,22;00:16:44;1,31;2,47;6,67;4,82;29,09;20,29;1,71;3,57;21,93;14,14;0;14,14;210,29;44,11;0;
BENEDICIC;1106;66;206;71;64;312;6,27;22,73;0;22,11;16,33;0;15,81;00:16:44;1,48;2;6,41;5,78;28,2;18,66;1;1;17;18;0;18;180,53;43,46;0;
COTALI;1164;70;273;85;55;373;6,64;23,47;0;38,31;19,92;0;22,09;00:16:44;1,71;3,29;7,3;4,74;32,07;23,43;5;8;28;18;0;18;242,03;48,45;0;
DAMETTO;1174;70;306;98;85;408;6,93;27,7;0;39,49;25;0;30,82;00:16:44;2,13;3,37;8,34;7,22;34,74;26,03;3;11;39;24;0;24;264,89;52,29;0;
IOTTI;1182;71;281;73;65;424;6,67;22,13;0;29,93;16,61;0;8,14;00:16:44;1,41;2,53;6,18;5,5;35,87;23,75;3;4;26;15;0;15;267,02;50,26;0;
KOUKO;1224;73;234;105;70;390;6,97;23,3;0;31,98;15,31;0;17,25;00:16:44;1,25;2,61;8,54;5,75;31,85;19,14;0;2;26;15;0;15;226,69;48,88;0;
MURGIA;1190;71;217;70;35;321;6,42;16,76;0;22,86;9,43;0;11,45;00:16:44;0,79;1,92;5,92;2,95;26,95;18,27;1;0;23;7;0;7;198,78;40,73;0;
MURONI;1193;71;248;86;60;349;6,73;22,06;0;31,76;13,76;0;23,61;00:16:44;1,15;2,66;7,23;5;29,23;20,83;1;5;21;12;0;12;236,44;45,02;0;
OGUNSEYE;1206;72;289;81;64;366;6,82;22,27;0;26,79;19,56;0;30,26;00:16:44;1,62;2,22;6,69;5,29;30,37;23,92;1;1;17;10;0;10;207,87;45,81;0;
PINNA S.;1265;76;318;105;71;381;7,33;25,4;0;47,25;16,3;0;39,6;00:16:44;1,29;3,73;8,32;5,64;30,13;25,11;0;7;25;23;0;23;264,09;47,34;0;
PIREDDA;1045;62;222;53;45;289;5,72;18,3;0;18,13;14,7;0;14,17;00:16:44;1,41;1,73;5,06;4,26;27,65;21,22;3;2;11;10;0;10;168,6;39,93;0;
PISANO;1149;69;189;84;45;310;6,44;21,28;0;34,65;13,56;0;24,22;00:16:44;1,18;3,01;7,33;3,9;26,98;16,41;2;5;24;13;0;13;167,44;43,63;0;
RAGATZU;1103;66;181;42;31;230;5,83;14,4;0;12,56;8,09;0;9,2;00:16:44;0,73;1,14;3,85;2,79;20,82;16,43;0;1;13;8;0;8;161,84;31,4;0;
SENESI;1275;76;194;74;47;326;6,97;18,24;0;27,57;12,27;0;11,36;00:16:44;0,96;2,16;5,78;3,7;25,57;15,21;2;0;17;10;0;10;178,31;39,14;0;
TETTEH;1159;69;181;75;58;312;6,45;20,38;0;24,76;14,47;0;11,13;00:16:44;1,25;2,14;6,48;5,02;26,91;15,64;2;3;20;15;0;15;179,59;41,15;0;
