;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;473;85;24;35;32;90;8,21;24,47;1,07;12,73;10,35;0;9,07;00:05:35;2,08;2,58;7,12;6,42;18,07;4,72;3,44;2,67;12,33;13,44;0;13,44;16,89;32,92;0;
BELLODI ;516;92;0;31;28;81;8,88;24,3;0;14,69;10,09;0;5,05;00:05:35;1,96;2,85;6,09;5,49;15,72;0;4;3;16;19;0;19;0;29,97;0;
CALIGARA;489;87;41;45;40;122;8,78;29,79;0;14,74;12,21;0;14,45;00:05:35;2,5;3,02;9,13;8,18;25;8,49;3;2;13;17;0;17;30,65;43,82;0;
COTALI;510;91;19;39;40;119;8,99;27,3;0;13,41;11,82;0;8,67;00:05:35;2,32;2,63;7,69;7,75;23,3;3,72;5;6;17;13;0;13;15,53;40,2;0;
CUSUMANO;476;85;19;33;34;83;8,36;26,82;0;13,12;12,06;0;6,58;00:05:35;2,53;2,75;7,01;7,18;17,42;4,08;5;1;7;17;0;17;16,56;32,93;0;
MARTINIELLO;552;99;78;60;53;150;10,09;32,13;1,34;21,72;16,14;0;24,07;00:05:35;2,93;3,94;10,79;9,55;27,17;14,19;5;4;16;17;0;17;47,92;47,79;0;
OGUNSEYE;425;76;5;35;27;56;7,29;24;0;13,03;6,17;0;5,49;00:05:35;1,45;3,07;8,24;6,4;13,1;1,1;2;1;17;11;0;11;4,66;27,65;0;
PITZALIS;534;95;38;39;35;127;9,33;26,28;8,3;12,81;14,66;0;9,1;00:05:35;2,75;2,4;7,24;6,64;23,86;7,16;5;5;17;14;0;14;20,85;39,95;0;
SENESI;433;78;16;31;26;65;7,43;23,83;0;10,78;9,98;0;8,24;00:05:35;2,3;2,49;7,2;5,99;14,99;3,78;2;2;7;11;0;11;15,84;30,38;0;
TETTEH;327;58;0;2;2;7;4,78;5,75;0;0,22;0,06;0;0;00:05:35;0,02;0,07;0,66;0,59;2,02;0;0;0;1;2;0;2;0;3,56;0;
