;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;279;38;46;30;26;61;4,08;38;0,72;16,21;11,56;0;18,62;00:07:18;4,16;5,84;10,76;9,54;21,67;16,47;5,17;7,17;12,28;10,56;0;10,56;34,6;43,49;0;
BELLONI ;254;33;40;23;21;48;3,4;32,94;0;14,06;5,16;0;13,18;00:07:41;2,03;5,53;9,06;8,09;18,71;15,71;3;7;8;8;0;8;37,71;38,96;0;
BIANCU;268;38;36;30;24;58;4,06;37,83;0;17,2;8,85;0;16,75;00:07:02;3,3;6,42;11,32;8,79;21,48;13,29;2;9;15;7;0;7;35,07;45,28;0;
DALLA BERNARDINA ;340;47;46;33;28;70;4,93;35,65;0;18,17;12,12;0;19,72;00:07:14;3,57;5,35;9,77;8,12;20,7;13,47;8;12;15;14;0;14;35,86;42,51;0;
DEMARCUS ;249;33;25;25;22;46;3,49;36,64;0;11,47;7,5;0;11,97;00:07:32;3,01;4,6;10,12;8,9;18,6;9,87;2;7;10;5;0;5;21,18;41,09;0;
DORATIOTTO ;273;35;52;30;26;71;3,79;39,85;0;17,87;11,99;0;17,69;00:07:49;4,39;6,54;10,83;9,47;26;18,88;8;6;14;13;0;13;43,65;48,53;0;
GOZZI;325;43;58;36;29;69;4,47;33,33;0,67;13,59;13,05;0;22,25;00:07:30;4,01;4,18;10,98;9,02;21,2;17,83;5;4;14;12;0;12;35,11;41,5;0;
LELLA ;306;41;37;29;30;64;4,36;37,1;0;16,65;15,55;0;15,63;00:07:25;5,09;5,45;9,58;9,83;20,93;12,25;7;6;16;11;0;11;33,34;41,22;0;
MANCA;299;39;39;32;29;60;4,26;40,44;0;16,88;15,16;0;15,71;00:07:37;5,08;5,65;10,69;9,77;20,2;12,96;5;5;13;12;0;12;28,22;40,8;0;
MASTINO;294;40;51;23;23;60;4,2;34,99;0;15,46;10,8;0;17,85;00:07:18;3,68;5,27;7,89;7,7;20,43;17,3;4;7;7;10;0;10;31,91;40,27;0;
MICELI;180;27;21;20;17;36;2,93;38,8;0;12,71;7,72;0;11,59;00:06:37;4,28;7,05;11,37;9,35;19,91;11,87;2;5;10;6;0;6;21,4;41,81;0;
MURONI;252;32;50;30;25;58;3,41;36,34;4,19;19,07;11,78;0;19,55;00:07:46;4,68;7,57;11,87;10,08;22,97;19,92;5;9;13;15;0;15;28,37;45,53;0;
OGUNSEYE;274;39;38;30;25;51;4,16;36,81;0;15,46;9,7;0;18,01;00:06:59;3,54;5,63;10,77;9,11;18,6;13,85;4;5;12;10;0;10;29,62;40,05;0;
PARIGI;306;47;75;35;32;76;5,15;40,65;0;24,1;11,35;0;26,22;00:06:28;3,71;7,87;11,56;10,38;24,76;24,41;4;9;11;15;0;15;57,17;49,15;0;
PISANO;369;49;56;35;24;63;4,91;28,94;2,73;16,75;10,97;0;23,12;00:07:30;2,97;4,53;9,43;6,6;17,13;15,06;6;6;15;9;0;9;31,24;36,38;0;
PITZALIS;243;34;53;27;27;54;3,59;38,51;5,45;10,75;11,45;0;23,63;00:07:14;4,72;4,43;11;11,01;22,23;21,94;7;6;7;6;0;6;30,1;43,27;0;
VALLOCCHIA;244;34;36;30;30;56;3,83;46,76;0;17,52;14,44;0;20,08;00:07:14;5,91;7,18;12,29;12,14;23;14,92;6;10;12;12;0;12;33,57;46,87;0;
VERDE;275;37;46;32;32;66;4,08;44,42;0;16,93;14,81;0;17,8;00:07:31;5,38;6,15;11,68;11,77;23,96;16,66;8;7;12;13;0;13;39,32;47,11;0;
ZUGARO;279;40;76;39;33;83;4,55;45,1;0;17,05;15,7;0;24,42;00:06:53;5,63;6,12;13,95;11,86;29,81;27,16;7;9;17;12;0;12;50,07;53,57;0;
