;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;573;43;4;39;33;57;4,08;21,26;0;15,8;10,88;0;4,96;00:13:11;1,89;2,73;6,72;5,68;9,88;0,63;3,89;5;18;19,44;0;19,44;3,43;22,06;0;
DEMARCUS ;540;41;0;35;26;48;3,75;18,46;0;14,17;8,7;0;1,04;00:13:11;1,61;2,62;6,44;4,77;8,81;0;5;5;22;21;0;21;0;19,35;0;
DORATIOTTO ;577;44;1;36;35;57;4,07;20,41;0;13,21;8,59;0;2,84;00:13:11;1,49;2,29;6,2;6,02;9,89;0,16;2;8;16;19;0;19;0,91;21,37;0;
GOZZI;481;36;6;32;30;49;3,45;22,1;0;11,59;12,61;0;5,61;00:13:11;2,62;2,41;6,74;6,33;10,27;1,28;2;2;12;16;0;16;6,14;22,91;0;
MANCA;570;43;1;41;31;67;4,05;20,95;0;13,8;7,76;0;2,86;00:13:11;1,36;2,42;7,2;5,43;11,76;0,16;2;2;18;17;0;17;0,9;25,07;0;
MICELI;512;39;0;29;24;29;3,53;17,56;0;11,69;6,79;0;2,06;00:13:11;1,33;2,28;5,76;4,73;5,74;0;2;6;13;15;0;15;0;14,11;0;
PARIGI;602;46;5;39;34;63;4,33;22,63;0;18,71;14,61;0;6,86;00:13:11;2,43;3,11;6,48;5,62;10,43;0,8;7;5;19;23;0;23;2,5;22,91;0;
PITZALIS;578;44;9;48;40;67;4,25;25,36;0;19,39;12,35;0;8,36;00:13:11;2,14;3,35;8,23;6,86;11,6;1,59;4;5;22;23;0;23;9,21;26,87;0;
VERDE;633;48;3;38;30;50;4,37;17,88;0;15,89;8,69;0;3,74;00:13:11;1,37;2,51;5,97;4,76;7,88;0,43;3;4;19;18;0;18;2,74;18,29;0;
ZUGARO;668;51;9;50;44;84;4,93;26,02;0;23,77;17,81;0;11,26;00:13:11;2,67;3,56;7,46;6,61;12,58;1,27;8;8;21;23;0;23;8,5;27,61;0;
