;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;720;36;10;30;24;69;3,07;9,9;1,9;10,07;6,91;81,8;10,14;00:20:04;0,88;1,27;3,84;3,14;8,8;1,3;1,8;3,53;11,27;7,73;0,07;7,73;22,77;18,44;19,28;
ARBOLEDA;798;40;64;32;30;129;3,42;11,05;26,15;10,25;7,15;78,94;21,99;00:20:04;0,9;1,28;3,97;3,77;16,14;7,97;2;7;9;8;1;8;58,21;27,96;27,45;
BELLONI ;634;32;0;18;11;32;2,58;5,51;0;5,22;1,11;85,39;1,55;00:20:04;0,18;0,82;2,79;1,7;5,09;0;0;2;6;2;0;2;4,12;11,16;17,32;
COCCO;494;25;1;11;12;23;2,03;6,8;0;3,18;2,59;88,02;3,13;00:20:04;0,52;0,64;2,33;2,35;4,64;0,16;0;1;5;2;0;2;4;10,8;19,22;
DEMARCUS ;640;32;0;26;18;49;2,74;11,04;0;10,36;6,82;85,51;6,28;00:20:04;1,06;1,62;4,12;2,82;7,58;0;2;3;11;8;0;8;12,33;18,4;17,24;
EMERSON;620;31;0;13;17;35;2,56;7,17;0;1,29;6,4;83,02;0;00:20:04;1,03;0,21;2,04;2,73;5,68;0;2;0;5;8;0;8;0;11,36;14,33;
GIANDONATO;711;35;0;29;22;52;3;9,2;0;6,01;4,92;81,05;4;00:20:04;0,69;0,84;4,02;3,05;7,3;0,06;2;0;11;7;0;7;10,39;15,04;19,15;
LA ROSA ;846;42;1;38;25;90;3,62;10,89;0;13,81;5,38;79,19;12,54;00:20:04;0,64;1,63;4,47;3;10,67;0,06;1;5;14;5;0;5;33,92;22,59;19,06;
LELLA ;905;45;9;54;51;119;4,15;18,99;0;27,1;19,3;76,82;26,56;00:20:03;2,13;2,99;6,01;5,65;13,1;1,03;4;9;23;16;0;16;39,82;30,08;22,31;
OCCHIONI;567;28;0;9;7;10;2,28;4,2;0;3,83;2,91;87,11;0,99;00:20:04;0,51;0,68;1,66;1,18;1,8;0;1;2;3;4;0;4;0;5,25;13,73;
PALESI;844;42;0;43;38;101;3,66;12,56;0;12,31;9,92;78,93;8,28;00:20:04;1,18;1,46;5,14;4,47;11,98;0;3;5;18;15;0;15;32,11;24,91;18,61;
PISANO;389;19;0;1;2;3;1,52;1,6;0;0,38;0,1;91,53;0;00:20:04;0,02;0,1;0,36;0,57;0,85;0;0;0;0;1;0;1;0;1,68;12,06;
RAGATZU;837;42;11;36;27;67;3,56;10,19;0;7,73;8,44;75,63;7,64;00:20:04;1,01;0,92;4,26;3,26;8;1,35;4;0;12;12;0;12;8,2;16,94;22,1;
RENAULT ;871;43;13;47;32;115;3,8;13,26;0;16,88;6,68;80,17;10,47;00:20:04;0,77;1,94;5,4;3,7;13,16;1,48;0;6;19;11;0;11;50,47;26,82;20,24;
TRAVAGLINI;723;36;41;32;25;88;3,08;10,55;2,37;13,41;6,04;78,75;22,25;00:20:04;0,83;1,85;4,42;3,47;12,21;5,63;1;8;13;3;0;3;38,41;25,24;24,31;
UDHO;913;46;17;60;49;126;4,07;15,43;0;19,3;15,81;76,95;26,37;00:20:04;1,73;2,11;6,6;5,37;13,84;1,83;5;5;20;14;0;14;49,61;28,44;22,05;
