;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;662;71;468;70;55;390;7,18;30,84;335,96;28,35;8,24;0;148,51;00:09:20;1,24;4,28;10,51;8,26;58,93;70,83;0,16;6,47;16,42;7,74;10;7,74;54,12;75,24;0;
BIANCU;705;76;485;73;64;417;7,64;30,6;364,6;25,11;11,26;0;162,94;00:09:19;1,6;3,56;10,4;9,11;59,12;68,85;0;4;16;15;10;15;49,62;73,48;0;
DALLA BERNARDINA ;671;73;461;61;55;384;7,36;30,93;327,62;29,54;10,87;0;152,07;00:09:14;1,62;4,4;9,07;8,23;57,24;68,74;0;9;13;8;10;8;50,95;73,64;0;
DEMARCUS ;640;69;455;63;52;386;6,88;28,33;315,53;22,41;7,37;0;135,31;00:09:14;1,15;3,5;9,81;8,11;60,36;71,07;1;4;16;6;10;6;52,19;75,86;0;
DORATIOTTO ;668;72;487;80;66;412;7,48;34,68;359,65;36,66;7,87;0;164,77;00:09:18;1,18;5,49;11,92;9,94;61,73;72,91;0;3;19;13;10;13;54,82;77,8;0;
GOZZI;583;63;456;59;59;375;6,43;31,62;311,57;18,28;12,06;0;143,72;00:09:14;2,07;3,14;10,11;10,12;64,39;78,33;0;9;18;5;10;5;60,48;80,73;0;
LA ROSA ;625;68;463;64;47;375;6,82;30,42;328,03;25,36;3,49;0;137,14;00:09:14;0,56;4,06;10,22;7,54;59,99;74,15;0;4;17;3;10;3;51,68;77,66;0;
LELLA ;723;78;478;75;56;402;7,79;29;347,03;28,91;9,19;0;148,25;00:09:16;1,27;4;10,4;7,7;55,63;66,05;1;7;18;12;10;12;48;70,98;0;
MANCA;645;69;495;70;46;411;6,93;28,92;361,34;26,54;1,77;0;146,11;00:09:17;0,27;4,11;10,92;7,09;63,71;76,64;0;6;14;9;10;9;52,18;79,71;0;
MASTINO;609;66;459;71;60;382;6,91;35,25;339,27;33,9;7,81;0;168,13;00:09:14;1,28;5,56;11,66;9,79;62,65;75,23;0;14;17;7;10;7;52,68;80,27;0;
MICELI;686;64;447;61;42;365;6,18;25,72;282,94;25,21;5,75;0;104,8;00:10:48;0,84;3,67;8,91;6,17;53,25;65,11;0;6;19;2;10;2;65,12;69,83;0;
MURONI;661;72;438;68;38;358;7,04;27,14;296,16;27,51;4,99;0;116,46;00:09:14;0,75;4,16;10,26;5,8;54,16;66,2;0;6;20;5;10;5;60,13;71,2;0;
OGUNSEYE;643;69;444;67;64;384;7,21;34,65;324,48;30,59;16,04;0;155,82;00:09:17;2,5;4,76;10,41;9,99;59,72;69,08;0;6;14;10;10;10;46,68;75,63;0;
PARIGI;666;72;473;67;58;394;7,15;29,16;338,52;23,21;6,47;0;142,9;00:09:18;0,97;3,48;10,07;8,7;59,11;70,94;0;3;18;5;10;5;59,15;74,75;0;
PENNINGTON;642;69;468;77;53;384;7,09;32,22;339,54;28,58;6,24;0;150,29;00:09:16;0,97;4,45;11,98;8,19;59,77;72,91;0;6;14;4;10;4;58,2;76,9;0;
PISANO;681;74;479;80;58;395;7,55;32,02;357,02;32,8;8,27;0;162,27;00:09:13;1,21;4,82;11,78;8,47;57,96;70,33;0;9;21;17;10;17;51,33;74,43;0;
PITZALIS;678;73;479;75;63;408;7,59;33,66;354,45;31,95;12,62;0;169,74;00:09:14;1,86;4,71;11,12;9,29;60,19;70,62;0;8;16;9;10;9;54,91;75,81;0;
VALLOCCHIA;655;70;470;67;49;380;7,11;30,37;338,53;33,58;4,22;0;147;00:09:17;0,65;5,13;10,22;7,41;57,98;71,76;0;7;12;5;10;5;52,6;75,1;0;
VERDE;746;80;476;77;57;389;8,19;31,49;344,48;30,05;12,53;0;156,1;00:09:16;1,68;4,03;10,39;7,62;52,17;63,86;1;7;13;6;10;6;50,98;68,7;0;
ZUGARO;660;71;488;68;53;406;7,22;30,59;352,53;28,42;7,76;0;157,94;00:09:14;1,18;4,3;10,23;8,03;61,53;73,92;0;5;17;6;10;6;56,57;78,04;0;
