;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;284;57;0;10;8;19;4,94;12,36;0;2,37;2,03;59,49;0,3;00:05:00;0,74;0,85;3,58;2,87;6,88;0,04;0,56;0,19;3,56;3,31;0;3,31;0,11;13,73;0;
COCCO;282;56;0;16;12;28;5,08;16,87;0;3,66;3,29;61;1,05;00:05:01;1,16;1,3;5,84;4,38;10,03;0;2;0;5;5;0;5;0;20,08;0;
DALLA BERNARDINA ;286;57;2;13;10;28;5,03;14,34;0;2,25;3,97;60,85;1,14;00:05:01;1,39;0,79;4,43;3,58;9,96;0,64;1;0;3;5;0;5;1,82;19,04;0;
DORATIOTTO ;314;62;0;16;13;26;5,51;14,06;0;4,62;3,33;53,49;0,71;00:05:01;1,06;1,47;4,99;4,1;8,36;0;1;0;9;5;0;5;0;17,64;0;
GOZZI;234;47;0;11;10;25;4,19;16,09;0;4,21;2,61;68,14;1;00:05:01;1,11;1,8;4,84;4,46;10,73;0;0;1;7;3;0;3;0;20,79;0;
LA ROSA ;252;50;0;9;7;17;4,36;12,67;0;2,86;2,28;67,53;0;00:05:01;0,91;1,14;3,72;2,62;6,6;0;1;0;5;2;0;2;0;13,77;0;
LELLA ;316;63;0;12;7;21;5,43;11,73;0;3,06;1,44;54,06;0;00:05:01;0,46;0,97;3,7;2,35;6,58;0;0;0;6;5;0;5;0;14,39;0;
MANCA;245;49;0;11;11;19;4,35;15,34;0;1,86;3,14;66,28;0;00:05:01;1,28;0,76;4,65;4,3;7,84;0;0;0;2;6;0;6;0;15,34;0;
MASTINO;301;60;0;8;7;15;5,11;10,22;0;2,36;0,88;57,97;0,32;00:05:01;0,29;0,78;2,58;2,36;4,94;0;0;1;2;1;0;1;0;9,92;0;
MURONI;316;63;0;10;9;27;5,42;11,39;0;0,95;2,18;56,51;0;00:05:01;0,69;0,3;3,13;2,81;8,56;0;1;0;2;4;0;4;0;15,3;0;
OGUNSEYE;257;51;0;5;4;10;4,31;9;0;0,3;0,25;64,29;0;00:05:01;0,1;0,12;1,89;1,5;3,76;0;0;0;0;0;0;0;0;7,33;0;
PARIGI;246;54;0;9;9;20;4,77;14,04;0;2,81;2,61;64,38;0;00:04:32;1,06;1,14;3,69;3,54;8;0;1;0;0;5;0;5;0;16,24;0;
PENNINGTON;318;63;0;10;6;19;5,43;10,94;0;2,76;1,5;51,18;0,31;00:05:01;0,47;0,87;3,22;1,91;5,95;0;0;0;5;3;0;3;0;12,45;0;
PISANO;250;50;0;10;7;14;4,34;12,61;0;3,32;2,85;61,94;0,32;00:05:01;1,14;1,33;4,1;2,91;5,71;0;2;0;7;6;0;6;0;12,15;0;
PITZALIS;342;68;0;9;7;16;5,81;10,52;0;1,89;1,01;47;0;00:05:01;0,3;0,55;2,72;2,14;4,66;0;0;1;2;1;0;1;0;8,9;0;
VERDE;288;57;0;4;4;8;4,82;8,85;0;0,61;0,93;59,24;0;00:05:01;0,32;0,21;1,54;1,3;2,85;0;0;0;0;2;0;2;0;5,87;0;
ZUGARO;299;59;0;7;5;17;5,03;9,33;0;0,35;0,26;58,5;0;00:05:01;0,09;0,12;2,25;1,64;5,74;0;0;0;2;0;0;0;0;10,8;0;
