;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;584;70;2;56;28;115;6,59;22,16;0;22,7;4,85;0;4,1;00:08:22;0,83;3,88;9,65;4,79;19,66;0,27;0,47;6,65;28,94;7,59;0;7,59;1,62;37,36;0;
BIANCU;539;64;0;54;22;104;6;20,37;0;19,88;2,03;0;1,11;00:08:22;0,38;3,69;10,05;4,02;19,35;0;0;7;31;4;0;4;0;36,95;0;
DALLA BERNARDINA ;552;66;0;61;32;111;6,39;25,3;0;23,61;6,4;0;5,06;00:08:22;1,16;4,28;11,07;5,85;20,08;0;1;11;28;10;0;10;0;39,21;0;
DEMARCUS ;591;71;5;71;53;167;7,17;31,15;0;32,06;12,03;0;9,22;00:08:22;2,04;5,42;12,02;9,01;28,23;0,79;0;9;30;25;0;25;4,66;49,29;0;
DORATIOTTO ;578;69;0;53;22;106;6,39;19,6;0;20,84;3,03;0;1,39;00:08:22;0,52;3,6;9,22;3,74;18,37;0;1;5;30;1;0;1;0;34,79;0;
IOTTI;562;67;1;55;32;109;6,38;22,9;0;19,68;7,52;0;4,05;00:08:22;1,34;3,5;9,88;5,68;19,37;0,25;1;4;26;9;0;9;1,38;36,81;0;
LA ROSA ;600;72;1;60;26;140;6,81;22,75;0;25,12;2,18;0;4,53;00:08:22;0,36;4,19;10;4,3;23,41;0,23;0;7;28;4;0;4;1,36;43,34;0;
LELLA ;620;74;3;64;36;117;7,08;23,59;0;27,82;6,75;0;5,89;00:08:22;1,09;4,49;10,25;5,76;18,88;0,44;0;8;32;7;0;7;2,74;37,47;0;
MANCA;608;73;0;60;26;116;6,81;21,31;0;24,01;4,82;0;2,32;00:08:22;0,79;3,95;9,95;4,22;19,08;0;1;6;29;7;0;7;0;36,37;0;
MASTINO;603;72;0;52;31;121;6,7;20,18;0;17,33;4,6;0;0,48;00:08:22;0,76;2,87;8,66;5,13;20,09;0;0;2;25;9;0;9;0;35,71;0;
MURONI;559;67;3;43;14;86;6,03;16,86;0;18,12;1,06;0;3,81;00:08:22;0,19;3,24;7,63;2,54;15,33;0,58;0;6;30;6;0;6;3,23;31,02;0;
OGUNSEYE;572;68;0;42;19;82;6,28;18,73;0;19,2;3,59;0;2,64;00:08:22;0,63;3,36;7,3;3,4;14,31;0;2;6;28;3;0;3;0;29,17;0;
PARIGI;617;74;2;68;41;143;7,23;26,84;0;29,12;5,21;0;7,61;00:08:22;0,85;4,72;10,95;6,71;23,12;0,29;0;10;35;8;0;8;1,8;43,51;0;
PENNINGTON;571;68;0;42;14;82;6,15;16,55;0;16,8;2,24;0;0,97;00:08:22;0,39;2,94;7,3;2,49;14,3;0;0;6;24;6;0;6;0;28,55;0;
PISANO;558;67;0;58;25;119;6,34;22,97;0;24,16;3,86;0;3,12;00:08:22;0,69;4,33;10,46;4,47;21,32;0,08;0;7;26;7;0;7;0,45;40,52;0;
VALLOCCHIA;559;67;0;52;20;91;6,22;20,49;0;20,61;5,06;0;3,89;00:08:22;0,91;3,69;9,31;3,61;16,36;0;0;6;29;3;0;3;0;32,65;0;
VERDE;625;75;4;69;30;132;7,18;24,31;0;24,85;4,93;0;7;00:08:22;0,79;3,98;11,04;4,78;21,07;0,66;1;6;31;6;0;6;4,13;40,81;0;
ZUGARO;612;73;8;55;35;132;6,95;22,88;0;22,69;7,09;0;6,64;00:08:22;1,16;3,71;8,92;5,73;21,58;1,27;1;7;30;14;0;14;7,79;39,01;0;
