;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;677;172;171;51;30;355;15,93;19,27;7,35;19,48;8,84;36,26;26,97;00:03:55;1,3;2,87;7,58;4,45;52,37;24,99;4,22;8,56;21;9,22;0,22;9,22;275,72;71,1;22,94;
BELLONI ;672;171;175;58;37;337;16,2;22,2;0;22,97;9,38;36,64;38,65;00:03:55;1,4;3,42;8,67;5,51;50,13;25,99;5;8;20;12;0;12;299,94;70,81;22,87;
BOCCIA;696;177;236;62;29;368;16,72;21,83;0,97;24,21;12,26;35,72;40,97;00:03:55;1,76;3,48;8,98;4,1;52,86;33,88;6;12;21;10;0;10;272,93;72,22;24,14;
CHIERICO;659;168;153;52;27;331;15,49;19,19;0;18,05;7,56;36,36;26,54;00:03:55;1,15;2,74;7,86;4,14;50,22;23,22;2;8;22;10;0;10;292,85;69,76;22,92;
DEMARCUS ;681;174;198;45;23;382;15,65;16,53;0;16,87;9,59;36,79;13,38;00:03:55;1,41;2,48;6,58;3,44;56,04;29,12;4;14;20;8;0;8;300,44;72,82;21,62;
OCCHIONI;659;168;83;41;29;351;15,22;17,05;0;16,64;8,52;36,76;10,23;00:03:55;1,29;2,52;6,29;4,41;53,18;12,58;5;11;20;10;0;10;290,43;70,28;21,72;
PALESI;668;170;130;48;28;331;15,52;17,81;0;14,15;7,81;35,54;16,54;00:03:55;1,17;2,12;7,21;4,16;49,57;19,52;5;4;21;7;0;7;280,92;68,51;22,68;
PINNA S.;656;167;82;41;23;324;15,07;16,35;0;15,28;6,14;34,68;15,74;00:03:55;0,94;2,33;6,21;3,55;49,41;12,5;4;7;19;7;0;7;273,35;67,82;21,52;
RAGATZU;672;171;171;49;31;353;15,87;19,66;0;19,37;7,75;37,08;27,49;00:03:55;1,15;2,88;7,25;4,62;52,57;25,39;4;8;18;8;0;8;292,77;72,35;22,27;
RENAULT ;726;185;310;66;45;416;17,59;22,84;65,14;27,74;10,52;36,81;53,17;00:03:55;1,45;3,82;9,16;6,16;57,37;42,69;3;5;28;11;2;11;177,84;75,34;26,77;
