;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;744;171;119;61;43;398;16,49;24,37;2,41;26,37;18,69;35,31;29,8;00:04:20;2,51;3,54;8,21;5,73;53,4;15,88;10,89;14,67;25,22;15,56;0,11;15,56;355,23;72,66;22,72;
BELLONI ;740;170;90;67;44;371;16,52;25,32;0;29,05;16,13;35,25;38,33;00:04:20;2,18;3,92;9,09;5,99;50,06;12,12;8;16;24;14;0;14;389,51;71,5;22,88;
BOCCIA;773;178;165;66;42;426;17,52;27,21;0;30,25;23,13;34,64;36,02;00:04:20;2,99;3,91;8,54;5,43;55,15;21,29;14;19;25;17;0;17;386,78;74,43;22,51;
CHIERICO;733;169;116;63;41;390;16,17;23,8;0;27,99;15,27;35,75;28,51;00:04:20;2,08;3,82;8,58;5,56;53,13;15,76;11;15;25;15;0;15;347,87;72,61;21,67;
DEMARCUS ;746;172;120;58;45;432;16,36;23,12;1,81;25,84;18,74;35,78;26,92;00:04:20;2,51;3,46;7,74;6,04;57,87;16,03;11;15;27;17;0;17;393,63;75,12;24,16;
OCCHIONI;749;172;51;53;37;396;16,15;21,02;0;20,04;18,99;34,52;12,11;00:04:20;2,53;2,67;7,1;5;52,86;6,81;12;15;24;15;0;15;378,72;70,97;21,42;
PALESI;734;169;67;48;32;362;15,5;18,65;0;19,77;12,39;33,74;14,08;00:04:20;1,69;2,7;6,49;4,43;49,41;9,16;6;11;22;15;0;15;314,97;68,53;21,31;
PINNA S.;726;167;71;57;40;374;15,99;23,65;0;23,07;19,11;34,5;22,94;00:04:20;2,63;3,18;7,86;5,44;51,47;9,79;14;12;26;15;0;15;337,97;70,97;21,08;
RAGATZU;747;172;145;66;45;402;16,74;25,87;0;29,09;20,31;35,8;34,36;00:04:20;2,72;3,9;8,78;6,03;53,84;19,48;8;16;24;16;0;16;348,17;73,82;23,83;
RENAULT ;750;172;244;73;57;426;17,44;30,63;19,86;32,25;24,11;37,81;54,94;00:04:20;3,22;4,3;9,74;7,63;56,82;32,51;14;13;30;16;1;16;299,47;75,96;25,62;
