;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;820;49;3;34;24;96;4,16;10,22;0;6,12;4,21;72,09;1,23;00:16:49;0,51;0,73;4,07;2,89;11,51;0,39;0,39;0,5;6,61;3,5;0;3,5;24,12;19,13;17,59;
ALTARE ;890;53;16;40;27;145;4,53;10,62;0;7,07;3,05;70,09;2,06;00:16:49;0,34;0,79;4,45;3,05;16,32;1,78;0;1;8;5;0;5;50,03;25,71;20,85;
ARBOLEDA;721;43;0;33;26;61;3,71;11,92;0;4,14;4,72;74,57;0,94;00:16:49;0,65;0,57;4,6;3,58;8,41;0;1;0;8;4;0;4;0;15,48;15,53;
BELLONI ;930;55;0;39;22;144;4,71;10,03;0;5,57;1,07;70,16;1,01;00:16:49;0,12;0,6;4,15;2,4;15,44;0;0;2;8;5;0;5;50,94;25,16;18,16;
CADILI;890;53;0;46;32;132;4,6;12,36;0;10,69;8,86;70,6;1,52;00:16:49;1;1,2;5,14;3,59;14,89;0;2;1;11;4;0;4;26,28;24,72;18,58;
COCCO;724;43;0;22;18;48;3,61;8,32;0;1,82;2,17;74,07;0;00:16:49;0,3;0,25;3,01;2,54;6,66;0;0;0;1;1;0;1;6,91;11,58;17,12;
DALLA BERNARDINA ;882;52;22;42;35;173;4,59;12,91;0;9,17;5,8;71,17;3,53;00:16:49;0,66;1,04;4,75;3,98;19,57;2,52;0;1;9;9;0;9;90,9;29,02;20,4;
DEMARCUS ;861;51;0;29;27;117;4,38;10,47;0;7,08;4,57;70,66;1,25;00:16:49;0,53;0,82;3,41;3,11;13,64;0;1;1;8;7;0;7;34,19;21,95;17,93;
DORATIOTTO ;781;46;0;27;20;65;3,91;8,78;0;3,65;4,36;73,63;0;00:16:49;0,56;0,47;3,45;2,62;8,27;0;0;0;4;4;0;4;0;14,22;14,57;
EMERSON;856;51;0;39;24;115;4,36;10,74;0;8,64;3,42;71,59;2,07;00:16:49;0,4;1,01;4,54;2,83;13,39;0;0;0;5;4;0;4;55,07;21,17;17,75;
GAGLIANO;686;41;0;25;18;65;3,44;8,94;0;2,14;0,99;76,76;0,35;00:16:49;0,14;0,31;3,59;2,58;9,49;0;0;0;2;0;0;0;12,65;15,03;17,21;
GIANDONATO;699;42;0;17;14;25;3,43;6,5;0;1,81;1,19;74,36;0;00:16:49;0,17;0,26;2,42;1,96;3,54;0;0;0;4;0;0;0;0;6,69;12,27;
LA ROSA ;887;53;5;45;31;110;4,57;12,02;0;13,65;10,63;69,31;4,29;00:16:49;1,2;1,54;5,05;3,47;12,45;0,55;1;1;9;3;0;3;31,22;21,58;20,01;
LELLA ;829;49;18;30;18;104;4,16;9,07;0;4,73;3,87;71,39;1,32;00:16:49;0,47;0,57;3,57;2,16;12,53;2,13;2;1;6;2;0;2;38,81;19,96;20,88;
MARIGOSU;809;48;0;31;21;68;4,07;9,25;0;3,82;4,03;71,3;0;00:16:49;0,5;0,47;3,79;2,64;8,45;0;0;0;7;4;0;4;0;14,53;14,93;
PENNINGTON;859;51;0;28;16;78;4,24;7,36;0;3,77;1,34;70,79;2,15;00:16:49;0,16;0,44;3,28;1,82;9,08;0,01;0;0;5;2;0;2;3,3;16,27;19,01;
PISANO;765;45;0;31;24;83;3,91;11,02;0;5,74;6,85;73,3;0,33;00:16:49;0,9;0,75;4,01;3,14;10,84;0;0;0;8;3;0;3;13,83;18,45;17,48;
PITZALIS;846;50;0;38;26;87;4,32;10,95;0;8,89;5,39;70,93;0,7;00:16:49;0,64;1,05;4,55;3,04;10,3;0;0;0;7;4;0;4;3,25;18,33;16,22;
UDHO;840;50;0;47;29;116;4,35;12,66;0;7,81;3,39;73,02;0,64;00:16:49;0,4;0,93;5,59;3,5;13,83;0;0;1;9;2;0;2;16,73;24,59;17,66;
