;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1057;41;103;74;63;213;3,92;22,75;6,64;27,58;23,9;77,99;21,14;00:25:42;2,2;2,56;6,9;5,82;19,64;9,55;9,08;8,08;30;30,38;0,15;30,38;79,62;34,23;0;
BIANCU;839;33;66;36;26;144;2,85;12,96;0;12,18;4,48;85,67;8,38;00:25:42;0,53;1,45;4,24;3,16;17,2;7,93;1;2;20;14;0;14;57,94;29,62;0;
DALLA BERNARDINA ;1133;44;118;95;83;270;4,39;28,58;0;35,27;35,35;76,09;28,04;00:25:42;3,12;3,11;8,42;7,33;23,84;10,45;12;9;42;44;0;44;102,57;40,79;0;
DORATIOTTO ;1132;44;131;72;58;219;4,09;20,11;0;28,87;17,43;77,4;19,63;00:25:42;1,54;2,55;6,4;5,1;19,32;11,6;5;11;28;26;0;26;109,41;33,72;0;
GOZZI;1176;46;115;116;96;279;4,62;30,53;10,4;40,77;39,76;75,6;28,63;00:25:42;3,38;3,47;9,87;8,2;23,74;9,77;14;13;45;48;0;48;77,1;40,87;0;
LA ROSA ;1135;44;94;93;78;198;4,27;24,83;0;33,6;26,92;74,25;16,9;00:25:42;2,37;2,96;8,19;6,83;17,43;8,25;9;9;36;37;0;37;90,29;31,91;0;
LELLA ;1127;44;65;56;47;136;3,94;16,13;0;18,48;16,08;74,02;8,99;00:25:42;1,43;1,64;4,94;4,21;12,03;5,8;7;4;23;20;0;20;60,13;21,68;0;
MANCA;1372;53;171;104;96;399;5,31;28,38;2,7;45,86;40,83;71,94;30,95;00:25:42;2,97;3,34;7,58;6,98;29,04;12,44;16;16;46;42;0;42;151,63;46,62;0;
MASTINO;852;33;55;56;46;148;3,09;20,38;15,18;18,97;15,78;82,1;11,23;00:25:42;1,85;2,23;6,62;5,38;17,39;6,39;6;2;26;26;1;26;26,54;30,84;0;
PARIGI;785;31;57;56;43;121;2,92;23,71;0;23,71;18,32;85,21;18,63;00:25:42;2,33;3,02;7,1;5,45;15,47;7,23;8;12;24;21;0;21;50,37;30,18;0;
PENNINGTON;791;31;72;44;43;127;2,84;19,15;0;14,34;14,59;83,09;17,5;00:25:42;1,84;1,81;5,56;5,4;16;9,15;4;4;14;17;0;17;48,02;28,82;0;
PISANO;978;38;91;60;43;176;3,57;21,17;4,08;21,13;17,23;78,03;19,04;00:25:42;1,76;2,16;6,09;4,39;18,02;9,3;11;7;29;28;0;28;57,84;31,48;0;
VERDE;1342;52;159;89;85;292;4,96;22,77;49,15;30,07;29,21;72,89;29,66;00:25:42;2,18;2,24;6,66;6,31;21,78;11,85;11;6;28;43;1;43;92,72;37,38;0;
ZUGARO;1073;42;150;87;74;259;4,11;27,04;4,83;35,31;34,68;77,56;37,26;00:25:42;3,23;3,29;8,07;6,93;24,12;13,95;14;10;29;29;0;29;110,45;41,04;0;
