;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2289;49;186;135;111;396;4,56;19,45;2,51;51,79;37,29;0;34,22;00:46:21;1,6;2,24;5,87;4,7;16,69;8,16;13,62;15,25;59,44;56,12;0,25;56,12;145,03;29,6;0;
BIANCU;2275;50;123;142;116;302;4,66;20,03;0;53,39;39,38;0;24,4;00:45:22;1,73;2,35;6,23;5,12;13,27;5,41;16;12;56;56;0;56;78,84;25,06;0;
CETER;1906;42;153;109;73;274;3,82;17,25;0;33,76;27,44;0;16,8;00:45:17;1,44;1,77;5,71;3,85;14,37;8,06;8;9;43;36;0;36;133,52;25;0;
COTALI;2581;53;235;145;134;519;5,04;22,01;0;62,51;50,19;0;47,82;00:48:21;1,94;2,42;5,64;5,18;20,13;9,1;23;18;69;75;0;75;187,19;35,53;0;
CUSUMANO;3235;67;165;163;162;592;6,17;18,48;0;52,92;45,34;0;24,38;00:48:03;1,4;1,64;5,02;4,99;18,29;5,09;21;14;77;99;0;99;131,17;31,24;0;
MARTINIELLO;1438;32;72;82;61;156;2,87;16,94;12,56;30,7;21,3;0;15,01;00:45:23;1,48;2,13;5,72;4,22;10,82;5,03;7;5;33;22;1;22;49,29;19,89;0;
MASTINO;2629;55;306;192;183;633;5,39;26,57;0;80,13;64,99;0;62,96;00:47:44;2,47;3,05;7,31;6,96;24,1;11,65;22;26;94;98;0;98;233,03;41,61;0;
MURONI;2570;57;203;156;120;409;5,24;19,51;0;51,37;40,36;0;41,03;00:45:21;1,57;2;6,08;4,65;15,9;7,91;14;17;70;51;0;51;166,83;28,61;0;
PENNINGTON;2051;45;138;118;91;299;4,16;18,35;0;36,01;34,63;0;24,15;00:45:10;1,69;1,76;5,73;4,41;14,6;6,72;9;9;46;43;0;43;117,03;26,79;0;
PINNA S.;3054;64;217;149;131;581;5,85;17,98;0;58,9;38,64;0;28,81;00:47:39;1,27;1,93;4,89;4,3;19,02;7,11;15;22;74;69;0;69;189,1;32,11;0;
PISANO;2755;58;174;169;142;482;5,43;21,19;0;76,23;38,49;0;48,41;00:47:33;1,4;2,77;6,15;5,15;17,49;6,31;10;24;83;73;0;73;107,21;32,44;0;
PITZALIS;2778;57;294;181;159;642;5,4;22,44;0;70,96;57,09;0;49,81;00:48:44;2,05;2,55;6,51;5,72;23,1;10,59;25;24;81;81;0;81;242,91;38,9;0;
RAGATZU;1513;34;141;71;49;212;2,96;13,91;8,29;25,97;8,81;0;14,15;00:44:59;0,58;1,72;4,68;3,22;13,98;9,3;2;9;36;28;1;28;108,88;24,17;0;
RUSSO;2289;50;261;163;125;410;4,71;21,82;13,84;70,7;42,84;0;53,51;00:45:48;1,87;3,09;7,11;5,45;17,92;11,41;12;19;64;61;1;61;196,41;32,27;0;
SENESI;1738;38;119;66;41;194;3,36;12,76;0;25,4;12,28;0;9,91;00:45:11;0,71;1,46;3,78;2,39;11,17;6,85;3;10;31;19;0;19;78,6;19,53;0;
TETTEH;1827;40;208;119;82;296;3,71;20,02;0;44,36;31,09;0;40,39;00:45:41;1,7;2,43;6,51;4,51;16,2;11,39;8;12;45;38;0;38;174;29,92;0;
VALLOCCHIA;1980;44;172;135;102;331;4,13;21,95;5,54;55,34;43,85;0;46,01;00:45:16;2,21;2,8;6,83;5,13;16,73;8,71;23;14;49;49;1;49;126,41;30,61;0;
