;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;548;109;18;68;57;200;11,32;34,68;0;26,64;20,66;50,15;36,64;00:05:01;3,85;4,96;12,6;10,49;36,51;3,2;6,07;8;23,79;16;0;16;105,91;61,74;20,88;
ARBOLEDA;552;110;3;63;57;207;11,24;32,14;0;26,27;18,21;52,6;33,08;00:05:01;3,3;4,76;11,45;10,34;37,46;0,55;3;9;22;14;0;14;118,51;62,68;20,37;
BIANCU;593;118;10;58;51;210;11,27;23,53;0;15,29;12,4;47,22;26,69;00:05:01;2,09;2,58;9,73;8,56;35,39;1,61;2;2;16;8;0;8;127,81;58,14;20,2;
BOCCIA;546;109;30;64;55;202;10,99;30,63;0;25,74;18,32;52,57;41,13;00:05:01;3,35;4,71;11,68;10,11;36,99;5,49;2;7;20;11;0;11;116,63;61,91;23,95;
DEMARCUS ;531;106;25;96;70;205;12,58;54,07;0;40,75;36,29;48,49;46,14;00:05:01;6,84;7,68;18,02;13,15;38,62;4,62;16;14;38;27;0;27;90,73;67,24;21,37;
EMERSON;577;115;41;66;66;224;11,52;29,77;0;18,43;13,98;53,2;41,36;00:05:01;2,42;3,2;11,49;11,53;38,77;7,14;1;8;17;12;0;12;153,77;63,86;21,59;
GIANDONATO;478;95;4;72;61;169;11;49,42;0;42,77;30,72;48,16;34,28;00:05:01;6,42;8,95;15,05;12,8;35,34;0,85;15;21;35;27;0;27;36,69;62,62;19,87;
LA ROSA ;605;120;17;56;46;222;11,5;23,42;0;12,98;10,44;46,9;25,9;00:05:01;1,72;2,14;9,28;7,58;36,66;2,88;0;0;14;8;0;8;127,53;59,35;20,75;
LELLA ;573;114;25;84;66;229;11,85;34,31;0;29,28;17,71;52,88;55,83;00:05:01;3,09;5,11;14,59;11,43;40,01;4,42;5;4;20;16;0;16;187,49;65,76;20,42;
PALESI;530;105;22;77;61;180;12,31;50,83;0;42,99;33,37;44,05;41,47;00:05:01;6,3;8,11;14,49;11,48;34,04;4,16;15;18;36;29;0;29;60,42;62,85;21,25;
PISANO;493;98;12;72;63;202;10,25;34,98;0;22,24;20,83;60,58;42,84;00:05:01;4,22;4,51;14,67;12,77;40,86;2,34;3;5;22;16;0;16;134,29;66,74;20,82;
RAGATZU;562;112;12;51;37;176;10,53;21,68;0;14,93;7,7;46,29;22,31;00:05:01;1,37;2,66;9,13;6,66;31,38;2,13;0;3;19;11;0;11;68,68;53,58;21,1;
RENAULT ;530;105;11;82;61;165;11,62;42,51;0;39,74;31,99;42,14;35,6;00:05:01;6,04;7,5;15,52;11,57;31,2;2,1;15;13;39;22;0;22;51,89;58,84;20,75;
TRAVAGLINI;564;112;36;70;61;220;11,64;34,08;0;28,24;26,19;52,36;47,42;00:05:01;4,64;5,01;12,37;10,84;39;6,46;6;6;20;16;0;16;148,55;63,13;21,16;
UDHO;533;106;0;48;43;189;10,18;24,15;0;13,25;11,16;54,65;18,9;00:05:01;2,09;2,49;8,98;8,03;35,46;0;2;2;15;7;0;7;59,79;57,7;18,72;
