;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;792;63;61;62;55;164;6,2;25,62;0,44;22,86;19,11;0;16,18;00:12:31;2,33;2,85;7,76;6,71;19,42;7,06;5,82;4,88;21,18;20,06;0;20,06;48,56;34,65;0;
COTALI;931;77;106;70;61;196;7,56;26,15;3,44;26,67;21,03;0;25,01;00:12:01;2,26;2,86;7,55;6,56;21,05;11,43;4;6;21;22;0;22;75,04;36,92;0;
DAMETTO;554;46;7;44;37;75;4,45;24,75;0;19,05;12,34;0;6,14;00:12:01;2,23;3,44;8;6,6;13,62;1,34;4;8;23;20;0;20;7,44;27,88;0;
DELVECCHIO;1168;89;101;86;73;281;8,66;25,29;1,35;26,56;23,75;0;21,93;00:13:04;2,03;2,27;7,4;6,21;24,06;8,63;10;5;19;25;0;25;77,14;41,45;0;
FEOLA;1028;85;110;79;79;280;8,41;27,1;0;27,94;24,72;0;21,28;00:12:01;2,4;2,72;7,73;7,71;27,26;10,69;3;4;15;24;0;24;106,46;44,5;0;
GERONI;811;67;31;56;55;146;6,56;25,82;0;21,22;20,46;0;8,87;00:12:01;2,52;2,62;6,87;6,79;18,01;3,88;10;2;19;26;0;26;31,42;32,43;0;
IOTTI;772;64;71;64;61;184;6,42;29,23;0;20,13;26,58;0;22,12;00:12:01;3,44;2,61;8,3;7,85;23,84;9,14;7;5;22;19;0;19;58,14;40,55;0;
MANCA NICOLA;779;60;31;55;52;123;5,77;25,07;0;21,67;18,61;0;14,08;00:13:04;2,39;2,78;7,09;6,67;15,81;3,92;6;8;20;15;0;15;19,93;30,65;0;
MURGIA;919;76;78;95;82;258;7,93;34,08;0;36,68;31,36;0;23,54;00:12:01;3,41;3,99;10,38;8,93;28,08;8,49;15;12;31;33;0;33;78,11;48,33;0;
MURONI;869;72;33;68;58;172;7,08;26,61;0;26,91;18,06;0;13,38;00:12:01;2,08;3,1;7,84;6,62;19,85;3,81;6;7;29;24;0;24;28,43;37,1;0;
OLIVEIRA;849;71;87;79;74;251;7,21;32,06;0;28,61;30,68;0;22,15;00:12:01;3,61;3,37;9,31;8,72;29,59;10,26;9;2;32;32;0;32;78,03;48,18;0;
PINNA S.;894;68;108;71;67;197;6,75;27,54;2,69;27,55;20,7;0;31,36;00:13:04;2,32;3,08;7,98;7,5;22;12,04;7;6;24;21;0;21;55,81;38,34;0;
PISANO;522;40;0;33;20;40;3,63;17,34;0;11,54;8,05;0;0,79;00:13:04;1,54;2,21;6,3;3,76;7,57;0;2;1;17;8;0;8;0;16,07;0;
RAGATZU;610;47;64;48;35;103;4,46;23,42;0;18,78;12,13;0;13,94;00:13:04;1,99;3,08;7,94;5,77;16,95;10,51;2;2;20;12;0;12;42,33;30,37;0;
SENESI;625;48;44;45;37;88;4,49;21,43;0;13,75;10,53;0;11,9;00:13:04;1,69;2,2;7,21;5,99;14,11;7,04;2;3;12;16;0;16;39,89;26,5;0;
SILENZI;428;36;0;24;15;18;3,19;15,89;0;8,31;3,38;0;1,12;00:12:01;0,79;1,94;5,66;3,59;4,25;0;1;0;9;5;0;5;0;11,09;0;
SONG ;761;58;56;59;52;151;5,61;24,67;0;22,51;17,66;0;12,32;00:13:04;2,32;2,96;7,78;6,88;19,79;7,32;5;5;21;15;0;15;46,69;36,28;0;
VALLOCCHIA;949;73;109;81;75;231;7,25;29,1;0;30,83;24,85;0;25,05;00:13:04;2,62;3,25;8,5;7,88;24,35;11,46;6;7;26;24;0;24;80,68;42,46;0;
