;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3519;37;338;181;136;522;3,32;16,33;33,59;61,82;38,26;0;52,82;01:35:39;1,07;1,75;5,14;3,83;14,5;9,29;10,9;16,6;74,2;57,2;1,3;57,2;202,25;25,08;0;
CALIGARA;3881;40;496;236;181;772;3,73;19,37;59,95;88,78;53,14;0;85,15;01:36:05;1,37;2,29;6,07;4,66;19,9;12,79;20;32;96;90;3;90;309,68;33,29;0;
CETER;3253;34;263;160;112;396;3,01;14,91;26,65;55,22;27,07;0;41,2;01:36:05;0,83;1,7;4,91;3,45;12,17;8,07;2;11;64;41;1;41;181,86;21,58;0;
GEMMI;3437;36;226;176;143;383;3,23;16,73;38,59;57,25;47,62;0;43,23;01:36:05;1,39;1,67;5,12;4,17;11,15;6,58;17;17;70;59;1;59;120,79;20,24;0;
MAFFEI;2926;30;215;136;100;359;2,7;14,38;0,67;46,58;28,09;0;23,28;01:36:05;0,96;1,59;4,66;3,41;12,27;7,33;9;10;63;46;0;46;145,89;21,34;0;
MURONI;3342;35;189;187;122;405;3,17;16,56;24;70,03;34,77;0;42,02;01:35:15;1,04;2,1;5,59;3,65;12,12;5,66;7;18;93;52;1;52;91,95;22,85;0;
OGUNSEYE;3318;35;250;165;124;417;3,09;15,78;7,52;48,66;34,11;0;39,86;01:36:05;1,03;1,47;4,98;3,75;12,56;7,55;7;12;62;55;0;55;194,16;22,36;0;
PENNINGTON;3597;39;365;177;119;554;3,45;15,53;45,69;61,19;29,92;0;45,27;01:33:22;0,83;1,7;4,93;3,32;15,41;10,15;7;18;86;49;2;49;181,88;26,16;0;
PERALTA;4156;43;545;181;152;746;3,87;15,52;33,39;54,9;39,32;0;60,22;01:36:05;0,95;1,32;4,34;3,65;17,95;13,11;10;16;60;55;1;55;366,35;28,98;0;
RAGATZU;3195;34;190;161;110;354;2,99;15,03;0;52,4;24,4;0;33,93;01:35:15;0,76;1,64;5,05;3,43;11,08;5,94;7;10;64;42;0;42;125,05;20,51;0;
VALLOCCHIA;4088;43;639;234;195;833;3,93;19,46;99,43;83,21;64,14;0;113,98;01:36:05;1,57;2,04;5,72;4,76;20,37;15,64;23;22;84;83;4;83;304,89;33,48;0;
