;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1371;75;0;31;25;121;6,2;6,45;0;5,18;4,02;50,11;3,02;00:18:13;0,29;0,38;2,24;1,83;8,84;0,03;0,59;0,59;5,35;6,24;0;6,24;11,62;16,35;17,15;
ALTARE ;1444;80;0;25;14;122;6,48;4,66;0;3,57;0,66;47;2,92;00:18:02;0,05;0,25;1,77;0,99;8,43;0;0;1;6;1;0;1;13,09;15,49;18,74;
ARBOLEDA;1301;73;0;27;18;95;5,93;5,63;0;3,83;1,3;52,35;1,63;00:17:56;0,1;0,29;2,05;1,42;7,34;0;0;0;6;5;0;5;0;13,87;15,66;
BELLONI ;1355;74;0;38;35;141;6,2;8,1;0;6,93;8,75;51,58;2,55;00:18:16;0,65;0,51;2,8;2,58;10,38;0;1;1;6;11;0;11;0,46;19,02;16,1;
CADILI;1418;78;0;32;28;130;6,4;6,57;0;5,92;4,15;48,47;2,58;00:18:16;0,29;0,42;2,24;1,96;9,17;0;1;1;7;7;0;7;5,36;17,06;16,73;
COCCO;1342;73;0;38;26;109;6,05;6,45;0;3,91;3,55;49,71;2,91;00:18:16;0,26;0,29;2,85;1,94;8,15;0;0;0;7;8;0;8;5,1;15,54;16,73;
DALLA BERNARDINA ;1380;75;0;28;26;144;6,19;6,01;0;3,11;2,67;51,61;2,93;00:18:16;0,19;0,23;2,02;1,91;10,43;0;0;1;3;6;0;6;40,93;18,62;18,89;
DEMARCUS ;1333;73;0;31;25;125;6;6,28;0;4,9;2,23;50,93;2,19;00:18:16;0,17;0,37;2,29;1,86;9,41;0;0;0;6;5;0;5;21,12;16,95;17,56;
DORATIOTTO ;1427;78;0;30;24;130;6,4;5,97;0;4,71;2,36;46,68;0,95;00:18:16;0,17;0,33;2,12;1,68;9,09;0;1;1;9;4;0;4;5,35;16,3;17,24;
EMERSON;1361;76;0;56;45;152;6,54;10,76;0;11,52;9,15;51,23;14,74;00:17:50;0,67;0,85;4,13;3,3;11,18;0;1;1;9;13;0;13;51,37;21,6;18,84;
GAGLIANO;1363;75;0;28;20;131;6,11;5,8;0;5,53;3,39;52,29;1,09;00:18:16;0,25;0,41;2,06;1,48;9,64;0;0;1;7;5;0;5;18,73;17,15;17,35;
LA ROSA ;1347;74;0;13;15;86;5,96;4,54;0;1,58;1,6;50,66;0,22;00:18:16;0,12;0,12;0,97;1,09;6,35;0;0;0;1;3;0;3;0;10,69;15,46;
LELLA ;1375;75;0;32;24;114;6,18;6,24;0;5,38;4,66;50,01;1,69;00:18:16;0,34;0,39;2,35;1,76;8,28;0;1;1;6;8;0;8;0;15,71;15,64;
MARIGOSU;1352;74;0;39;43;155;6,33;10,6;0;9,88;13,81;52,81;4,42;00:18:17;1,02;0,73;2,92;3,19;11,5;0;4;0;6;13;0;13;19,49;22,08;18,06;
PENNINGTON;1387;76;0;25;20;106;6,19;5,36;0;5,52;2,45;47,24;4,44;00:18:16;0,18;0,4;1,8;1,47;7,66;0;0;2;5;6;0;6;3;14,63;16,5;
PITZALIS;1464;80;0;30;26;124;6,6;6,43;0;3,6;4,41;44,4;1,25;00:18:16;0,3;0,25;2,06;1,76;8,48;0;1;0;3;3;0;3;0;15,85;15,78;
VALLOCCHIA;1276;70;0;21;18;89;5,67;4,91;0;1,98;0,99;53,91;0;00:18:16;0,08;0,15;1,64;1,39;6,95;0;0;0;1;6;0;6;0;12,54;15,79;
VERDE;1380;76;6;29;19;108;6,17;5,48;0;6,13;2,16;51,02;4,77;00:18:16;0,16;0,44;2,12;1,36;7,85;0,45;0;0;3;2;0;2;13,58;14,96;20,42;
