;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1629;64;116;132;124;340;6,36;27,65;3,84;48,77;48,65;0;34,53;00:25:07;2,98;3;8,07;7,51;20,09;6,83;15,12;11,69;42,44;50,69;0,44;50,69;91,67;35,68;0;
BIANCU;2090;82;229;186;173;506;8,24;29,1;0;75,1;51,59;0;56,63;00:25:20;2,47;3,59;8,9;8,26;24,23;10,97;17;21;67;74;0;74;204,4;42,74;0;
CALIGARA;2041;80;249;184;184;573;8,26;32,65;0;65,86;76,81;0;59,59;00:25:22;3,76;3,23;9;9,02;28,05;12,19;21;16;56;58;0;58;185,58;46,34;0;
CETER;1489;56;74;142;111;278;5,59;28,72;9,1;56,22;42,39;0;38,28;00:26:32;2,85;3,78;9,56;7,44;18,68;5;11;17;39;45;1;45;50,52;35,75;0;
COTALI;2269;90;160;190;186;566;9,08;30,98;0;74,29;72,54;0;57,2;00:25:20;3,2;3,27;8,39;8,2;24,93;7,04;28;17;64;82;0;82;122,75;42,76;0;
CUSUMANO;1770;70;66;151;149;332;7,01;29,1;0;52,13;61,25;0;26,73;00:25:14;3,46;2,95;8,53;8,41;18,74;3,71;17;8;44;47;0;47;62,7;33,29;0;
IOTTI;1543;61;97;123;123;332;6,03;28,04;0;37,34;50,4;0;29,44;00:25:20;3,27;2,42;7,96;7,98;21,52;6,29;11;10;40;43;0;43;90,15;37,05;0;
MARTINIELLO;1630;59;128;136;127;340;5,94;29,22;13,49;49,87;53,31;0;38,41;00:27:25;3,27;3,06;8,34;7,79;20,86;7,85;16;10;37;61;2;61;86,23;35,97;0;
MASTINO;568;36;45;36;36;105;3,48;24,03;0;14,57;15,96;0;12,14;00:15:39;2,81;2,56;6,39;6,37;18,43;7,85;7;3;14;19;0;19;42,3;33,32;0;
MURONI;1717;68;5;131;98;204;6,48;23,03;0;49,83;36,96;0;7,31;00:25:14;2,15;2,9;7,61;5,69;11,9;0,27;6;13;57;43;0;43;4,69;24,41;0;
PENNINGTON;2412;96;246;165;181;639;9,55;27,94;20,26;57;76,42;0;54,5;00:24:59;3,17;2,36;6,84;7,5;26,49;10,22;20;12;44;65;2;65;181,45;43,05;0;
PINNA S.;1639;59;165;91;88;311;5,45;20,2;0;26,83;26,62;0;21,36;00:27:58;1,62;1,64;5,56;5,35;18,96;10,05;9;6;37;41;0;41;144,78;31,59;0;
PISANO;968;39;7;79;68;98;3,75;25,2;0;30,09;26,43;0;11,05;00:25:01;2,73;3,11;8,19;7;10,07;0,77;8;12;39;33;0;33;7,48;22,33;0;
PITZALIS;1109;44;112;107;100;258;4,58;33,5;17,26;49,12;47,68;0;53,32;00:25:00;4,3;4,43;9,65;8,98;23,25;10,14;17;17;39;41;2;41;61,26;42,42;0;
RAGATZU;1485;55;101;117;107;258;5,38;25,56;0;36,94;40,4;0;25,79;00:26:49;2,72;2,49;7,84;7,2;17,39;6,79;15;10;38;43;0;43;80,11;31,22;0;
SENESI;1607;63;65;114;108;268;6,1;24,44;1,37;39,47;45,47;0;27;00:25:22;2,83;2,46;7,07;6,7;16,68;4,04;15;4;22;49;0;49;50,67;30,65;0;
TETTEH;1731;68;105;161;144;369;6,91;30,7;0;65,7;54,14;0;33,67;00:25:20;3,13;3,8;9,31;8,29;21,32;6,08;24;11;42;67;0;67;91,6;38,06;0;
