;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1456;54;63;94;92;258;4,94;19,07;0,45;29,79;35,47;66,75;24,03;00:27:10;2,42;2,04;6,44;6,32;17,62;4,29;10,53;6;31,89;35,84;0;35,84;56,48;33,6;0;
ALTARE ;1546;57;115;116;115;310;5,44;23,44;0;45,49;48,95;64,75;47,15;00:27:10;3,17;2,94;7,49;7,42;20,08;7,47;14;6;44;43;0;43;102,3;38,28;0;
CANDELA;1545;57;74;111;109;265;5,31;20,61;0;38,9;40,99;66,78;37,5;00:27:10;2,65;2,52;7,2;7,04;17,14;4,77;15;9;33;42;0;42;62,5;34,34;0;
COCCO;1292;48;48;102;94;232;4,53;23;0;38,09;41,65;69,03;22,98;00:27:10;3,22;2,95;7,86;7,29;17,98;3,7;12;10;37;38;0;38;44,89;35,9;0;
DALLA BERNARDINA ;1359;50;29;94;92;241;4,62;19,32;0;27,67;30,49;70,3;18,07;00:27:10;2,24;2,04;6,92;6,76;17,71;2,14;8;5;32;37;0;37;29,07;33,84;0;
DEMARCUS ;1424;52;53;82;92;240;4,79;18,11;0;25,28;34,69;65,94;16,98;00:27:10;2,44;1,78;5,79;6,44;16,84;3,74;9;6;24;41;0;41;53,31;31,57;0;
GIANDONATO;1445;53;8;58;67;157;4,67;13,43;0;16,36;21,78;65;7,65;00:27:10;1,51;1,13;4,04;4,65;10,89;0,58;4;3;17;32;0;32;8,45;21,77;0;
GOZZI;1447;53;40;93;91;275;4,86;17,98;0;20,83;27,71;67,86;14,49;00:27:10;1,91;1,44;6,4;6,29;19,04;2,79;10;4;30;35;0;35;40,35;35,21;0;
LA ROSA ;1432;53;75;91;92;281;4,84;18,79;0;24,12;30,53;67,32;22,16;00:27:10;2,13;1,68;6,36;6,46;19,64;5,26;12;5;34;34;0;34;60,32;36,27;0;
LELLA ;1466;54;75;110;108;263;5,14;23,12;0;44,76;46,53;67,58;38,44;00:27:10;3,17;3,05;7,51;7,37;17,92;5,09;12;6;37;41;0;41;71,49;35,76;0;
MANCA;1549;57;63;110;99;287;5,29;19,76;0;30,02;36,55;63,63;23,53;00:27:10;2,36;1,94;7,12;6,36;18,52;4,04;12;5;38;37;0;37;56,36;35,66;0;
MASTINO;1566;58;94;121;112;317;5,48;22,76;0;42,59;58,18;64,3;32,62;00:27:10;3,71;2,72;7,7;7,15;20,26;5,97;21;9;56;46;0;46;84,67;38,03;0;
MICELI;1352;50;54;78;77;224;4,48;16,33;0;21,15;22,52;68,75;14,69;00:27:10;1,67;1,56;5,8;5,7;16,57;3,99;6;6;21;31;0;31;53,38;31,65;0;
OGUNSEYE;1528;56;63;92;95;284;5,18;19,07;0;28,21;41,16;65,85;25,51;00:27:10;2,69;1,85;6,05;6,19;18,57;4,15;12;4;22;37;0;37;51,61;34,48;0;
PARIGI;1632;60;93;103;103;336;5,57;19,79;0;31,74;44,97;63,77;26,82;00:27:10;2,76;1,94;6,33;6,32;20,57;5,69;13;7;31;32;0;32;92,85;37,16;0;
PENNINGTON;1352;50;37;61;60;194;4,36;13,1;0;15,81;16,61;67,48;11,69;00:27:10;1,23;1,17;4,55;4,44;14,35;2,72;4;4;20;23;0;23;31,11;27,36;0;
PISANO;1279;47;61;81;75;208;4,32;18,48;0;29,07;27,17;71,63;21,68;00:27:10;2,12;2,27;6,33;5,83;16,26;4,73;9;8;31;26;0;26;57,87;31,95;0;
VALLOCCHIA;1444;53;32;90;86;213;4,82;17,19;0;21,63;27,12;65,79;11,82;00:27:10;1,88;1,5;6,2;5,93;14,76;2,18;8;5;33;37;0;37;31,54;28,93;0;
VERDE;1536;57;72;100;90;274;5,17;18,09;4,02;29,24;35,18;66,67;27,43;00:27:10;2,29;1,9;6,49;5,85;17,82;4,71;9;8;34;33;0;33;52,8;33,7;0;
ZUGARO;1469;54;115;92;95;292;5,02;19,86;4,62;35,08;41,06;65,9;35,37;00:27:10;2,79;2,39;6,28;6,49;19,88;7,82;10;4;32;36;0;36;88,32;36,56;0;
