;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3754;89;413;176;176;1035;7,88;14,49;106,33;46,36;57,42;50,45;116,19;00:42:16;1,51;1,23;4,67;4,67;27,36;10,89;12,24;7,29;42,35;44,59;2,47;44,59;409,91;41,78;29,39;
ALTARE ;3816;82;514;182;184;1044;7,2;14,02;180,88;46,86;62,05;53,85;154;00:46:44;1,63;1,23;4,78;4,81;27,36;13,47;8;11;44;49;5;49;407,13;41,85;30,56;
ARBOLEDA;4193;90;573;249;243;1330;8,23;18,68;106,55;87,55;88,98;52,15;175,31;00:46:48;2,12;2,09;5,94;5,8;31,73;13,67;26;16;71;64;3;64;569,96;48,35;29,94;
CADILI;4028;102;374;187;187;1154;9,08;14,92;108,15;53,36;63,44;44,07;110,67;00:39:28;1,57;1,32;4,64;4,64;28,64;9,28;7;6;44;43;4;43;345;44,12;28,82;
COCCO;3640;78;356;154;140;992;6,75;12,35;72,62;36,85;33,81;57,9;69,99;00:46:55;0,93;1,01;4,22;3,85;27,26;9,77;4;6;33;34;1;34;418,13;41,1;27,66;
DALLA BERNARDINA ;3497;88;337;143;146;926;7,62;12,1;44,73;26,63;35,32;50,66;84,68;00:39:48;1,01;0,76;4,08;4,17;26,49;9,63;9;6;34;43;1;43;436,68;39,62;32,03;
DEMARCUS ;4201;105;460;189;228;1357;9,47;16,36;99,91;47,7;89,07;43,22;116,3;00:39:56;2,12;1,14;4,5;5,42;32,3;10,95;22;11;47;69;1;69;594,04;47,69;31,45;
DORATIOTTO ;3664;93;472;162;167;1030;8,21;14,22;214,3;44,6;56,25;49,46;145,21;00:39:28;1,54;1,22;4,42;4,55;28,12;12,89;15;7;31;41;5;41;305,66;42,21;32,26;
EMERSON;3371;72;168;112;102;679;6,1;9,47;18,81;23,63;30,56;55,37;34,42;00:46:47;0,91;0,7;3,31;3,03;20,15;4,99;4;3;27;25;0;25;318,93;31,46;26,56;
GAGLIANO;3719;94;445;166;170;1034;8,27;13,46;130,69;37,87;45,16;47,41;113,64;00:39:28;1,21;1,02;4,48;4,57;27,8;11,97;11;2;39;45;3;45;377,38;42,35;29,64;
GIANDONATO;3188;81;156;114;116;713;6,97;11,6;7,73;27,46;31,8;51,85;39,76;00:39:28;1;0,86;3,57;3,64;22,37;4,91;8;5;29;35;0;35;351,07;34,71;25,79;
LA ROSA ;3695;94;608;120;125;1089;8;10,31;151,19;22,69;36,13;47,64;81,85;00:39:25;0,98;0,61;3,24;3,39;29,48;16,47;7;6;25;26;3;26;460;41,47;30,69;
LELLA ;4087;88;459;213;183;1116;7,82;14,94;95,72;58,71;67,89;51,15;147,86;00:46:30;1,66;1,44;5,22;4,49;27,3;11,24;23;6;57;50;3;50;438,23;42,39;28,52;
MARIGOSU;3929;98;447;266;265;1224;9,17;20,83;128,48;75,55;91,58;47,94;167,64;00:40:04;2,33;1,92;6,77;6,76;31,15;11,37;15;8;63;57;3;57;520,92;48,77;29,09;
PENNINGTON;4018;100;499;151;151;1138;8,62;11,75;70,43;36,55;44,22;45,75;88,31;00:40:19;1,1;0,91;3,75;3,77;28,33;12,42;10;3;39;41;1;41;445,59;41,56;26,85;
PISANO;3366;85;289;168;137;761;7,47;13,26;70,55;42,72;34,36;51,08;104,89;00:39:28;1,02;1,27;4,98;4,06;22,61;8,58;8;8;41;33;1;33;288,6;37,18;27,42;
PITZALIS;3739;79;499;233;259;1104;7,33;20,02;154,51;72,75;80,41;57,11;176,19;00:47:23;2,15;1,95;6,24;6,92;29,52;13,34;11;14;49;52;4;52;410,76;45,76;31,56;
UDHO;3675;91;367;183;196;900;8,22;17,35;152,37;46,66;85,04;46,63;164,52;00:40:35;2,31;1,27;4,99;5,34;24,5;9,98;20;6;47;51;4;51;280,32;39,46;30,85;
