;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;483;92;10;24;24;101;8,17;15,88;1,23;6,36;7,53;45,39;7,31;00:05:16;1,66;1,37;5,31;5,2;20,17;1,74;1,71;0,59;5,76;6,94;0;6,94;26,96;35,06;0;
ALTARE ;487;96;0;24;23;85;8,45;13,42;0;4,75;5,86;42,13;4,59;00:05:03;1,2;0,97;4,91;4,62;17,48;0;1;0;7;7;0;7;10,66;31,15;0;
ARBOLEDA;629;124;14;35;36;143;11,33;17,82;0;6,02;11,06;27,18;8,24;00:05:03;1,76;0,96;5,57;5,69;22,72;2,21;4;1;9;11;0;11;33,18;38,88;0;
BELLONI ;673;133;8;34;33;209;11,93;15,93;0;6,9;9,88;28,41;5,02;00:05:03;1,47;1,02;5,09;4,97;31,07;1,17;3;0;10;11;0;11;44,62;48,16;0;
BIANCU;555;110;5;32;30;112;9,84;16,08;0;9,52;8,35;33,32;12,59;00:05:03;1,51;1,72;5,69;5,36;20,26;0,95;0;1;8;10;0;10;43,1;35,61;0;
COCCO;299;59;0;17;14;55;5,26;15,01;0;5,61;2,41;65,15;4,23;00:05:03;0,81;1,88;5,84;4,85;18,48;0;0;0;3;2;0;2;7,88;35,03;0;
COSSU M.;593;117;14;36;33;131;10,75;18,7;0,7;10,27;9,81;30,67;12,51;00:05:03;1,66;1,73;6,14;5,65;22,06;2,41;3;1;7;9;0;9;30,26;39,07;0;
DALLA BERNARDINA ;511;101;6;27;23;106;8,99;15,22;0;8,16;6,33;38,79;3,79;00:05:03;1,24;1,6;5,3;4,58;20,77;1,16;2;2;5;8;0;8;39,39;35,95;0;
DORATIOTTO ;550;109;34;27;29;109;9,76;16,04;6,99;6,82;11,92;34,31;18,71;00:05:03;2,17;1,24;4,98;5,27;19,75;6,23;2;1;5;7;0;7;21,16;34,29;0;
EMERSON;485;96;0;15;15;60;8,07;8,97;0;2,98;2,37;39,05;1,12;00:05:03;0,49;0,62;3,01;3,17;12,44;0;1;0;3;3;0;3;7,26;22,27;0;
GIANDONATO;556;110;16;31;25;117;9,86;16,06;0;11,84;8,61;35,85;9,64;00:05:03;1,55;2,13;5,55;4,45;21,05;2,91;2;1;8;7;0;7;47,42;37,06;0;
LA ROSA ;555;110;0;25;23;99;9,56;12,55;0;6,7;5,19;30,79;7,2;00:05:03;0,93;1,21;4,5;4,21;17,9;0;0;0;5;7;0;7;36,59;30,64;0;
LELLA ;366;72;0;12;17;58;6,23;11,32;0;3,18;5,92;54,36;2,44;00:05:03;1,62;0,87;3,17;4,56;15,91;0;1;1;5;6;0;6;28;27,49;0;
PARIGI;362;72;5;23;27;74;6,62;19,51;0;5,9;6,97;58,07;6,26;00:05:03;1,92;1,63;6,32;7,5;20,54;1,41;2;0;6;7;0;7;21,57;36,29;0;
PENNINGTON;661;130;43;24;27;159;11,36;12,54;13,16;3,55;9,92;26,12;9,63;00:05:03;1,5;0,54;3,61;4,04;24,07;6,56;2;0;7;6;0;6;34,97;37,5;0;
PISANO;493;97;12;32;26;109;8,97;18,94;0;9,51;11,33;42,29;9,47;00:05:03;2,3;1,93;6,56;5,18;22,13;2,37;4;1;6;8;0;8;20;38,91;0;
PITZALIS;82;10;0;7;6;15;0,9;22,28;0;1,35;2,09;94,03;1,3;00:08:34;2,56;1,65;8,06;7,5;17,92;0;0;0;2;2;0;2;1,03;34,77;0;
VALLOCCHIA;346;68;12;14;18;69;6,1;15,2;0;5,07;9,97;57,33;7,51;00:05:03;2,88;1,46;4,07;5,24;19,84;3,44;2;1;2;7;0;7;31,21;33,1;0;
