;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;536;60;64;60;51;136;6,19;32,75;5,29;29,11;21,3;66,91;42;00:08:53;3,99;5,44;11,14;9,54;25,42;11,79;5,81;10,25;22,25;18,19;0;18,19;61,94;49,57;24,3;
ARBOLEDA;535;60;66;58;47;129;6,12;31,54;4,77;34;17,04;68,27;37,89;00:08:53;3,18;6,35;10,88;8,71;24,12;12,38;6;12;25;20;0;20;72,11;48,01;24,61;
BOCCIA;551;62;41;56;48;132;6,39;33,3;1,43;34,08;19,18;62,59;42,14;00:08:53;3,48;6,19;10,1;8,63;23,92;7,43;6;15;23;19;0;19;79,38;48,39;25,34;
BRIGNANI;578;65;94;72;62;161;6,79;35,06;18,68;33,73;24,31;62,33;56,46;00:08:53;4,2;5,84;12,41;10,68;27,87;16,29;7;10;29;23;0;23;55,66;51,71;25,89;
CHIERICO;575;65;71;56;44;129;6,31;26,22;5,12;26,09;15,6;66,89;36,03;00:08:53;2,71;4,54;9,69;7,68;22,44;12,32;4;10;21;17;0;17;54,71;43,56;25;
DEMARCUS ;548;62;74;60;50;134;6,25;30,72;0;29,74;17,46;62,57;43,4;00:08:52;3,19;5,43;11,03;9,04;24,49;13,51;7;11;22;16;0;16;63,41;49,32;23,53;
EMERSON;510;57;84;65;50;152;6,07;36,82;8,58;30,71;20,56;72,77;47,79;00:08:53;4,03;6,02;12,65;9,78;29,82;16,5;4;12;25;12;0;12;71,81;56,16;24,83;
LA ROSA ;513;58;79;56;39;147;5,77;29,33;0;22,97;14,62;70,87;32,58;00:08:53;2,85;4,48;10,94;7,6;28,66;15,39;4;5;22;9;0;9;73,61;52,34;23,16;
LELLA ;507;57;65;63;56;137;6,12;38,41;6,65;33,74;28,17;67,88;48,69;00:08:52;5,56;6,65;12,49;11,1;27,07;12,89;9;12;19;19;0;19;61,07;53,43;24,99;
MANCINI;479;54;58;56;51;128;5,5;31,87;0;21,7;22,71;71,91;35,89;00:08:53;4,74;4,53;11,6;10,55;26,76;12;9;7;21;22;0;22;57,86;49,52;23,62;
OCCHIONI;538;60;75;62;58;148;6,26;33,87;14,95;23,37;23,19;68,19;53,04;00:08:53;4,31;4,35;11,61;10,77;27,5;14,04;5;10;18;20;0;20;53,96;51,65;26,24;
PALESI;570;64;74;67;58;132;6,56;32,29;2,39;34,27;21,79;66,16;48,2;00:08:53;3,82;6,01;11,77;10,09;23,18;12,95;7;13;23;22;0;22;58,35;51,08;24,59;
PINNA S.;490;55;24;52;50;119;5,81;36,14;0;26,94;21,65;71,01;31,23;00:08:53;4,41;5,49;10,65;10,15;24,29;4,94;4;7;17;9;0;9;69,63;49,38;21,14;
RAGATZU;483;54;24;49;41;109;5,53;31,82;0;28,43;18,08;67,92;27,83;00:08:53;3,74;5,89;10,2;8,57;22,51;5,01;7;12;24;20;0;20;66,95;45,55;21,85;
RENAULT ;574;65;77;66;58;156;6,69;33,5;11,94;31,72;29,22;60,68;50,82;00:08:52;5,09;5,52;11,48;10,17;27,14;13,4;7;12;22;22;0;22;55,68;50,54;25,36;
TRAVAGLINI;541;61;39;64;59;128;6,55;39,02;0;33,58;30,1;64,94;44,41;00:08:53;5,56;6,2;11,73;10,94;23,58;7,18;4;10;26;22;0;22;45,34;49,28;23,62;
UDHO;579;65;72;52;47;135;6,25;24,04;10,1;20,7;17,13;65,56;35,64;00:08:53;2,96;3,57;9;8,19;23,33;12,47;3;6;19;19;0;19;51,49;43,29;25,05;
