;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1090;90;74;73;65;235;8,64;23,84;2,24;26,84;22,38;0;19,42;00:12:05;2,05;2,48;6,76;5,96;21,37;6,75;8,41;6,29;25,18;26,88;0,06;26,88;59,63;37,22;0;
BELLODI ;1221;103;86;67;58;281;9,5;19,51;0;25,77;15,94;0;14,05;00:11:53;1,31;2,11;5,51;4,75;23,05;7,03;3;4;25;20;0;20;73,43;37,35;0;
BIANCU;1214;99;118;97;97;309;9,9;29,48;0;34,16;41,02;0;29;00:12:17;3,38;2,81;8,03;8,02;25,48;9,73;18;6;33;43;0;43;89,34;43,27;0;
CALIGARA;1254;104;75;65;60;301;9,8;21,8;0;25,4;20,65;0;13,48;00:12:03;1,65;2,03;5,17;4,8;24,04;5,97;5;4;20;32;0;32;72,44;39,58;0;
CETER;902;75;67;63;51;165;7,04;21,67;0;24,34;18,78;0;13,67;00:12:03;2,08;2,7;6,94;5,61;18,28;7,44;11;11;27;22;0;22;66,55;32,15;0;
COTALI;978;81;50;68;55;176;7,74;23,48;5,67;24,27;16,54;0;17,87;00:12:04;1,69;2,48;7;5,57;18,02;5,15;6;6;25;17;0;17;31,55;33,65;0;
CUSUMANO;1181;95;101;77;71;263;9,15;24,71;0;30,05;20,97;0;21,81;00:12:27;1,78;2,54;6,5;6,01;22,29;8,56;8;11;26;32;0;32;96,46;38,9;0;
IOTTI;1046;87;30;59;44;179;7,97;18,66;0;22,12;12;0;8,9;00:12:03;1,15;2,11;5,65;4,21;17,09;2,86;1;4;19;16;0;16;24,06;31,12;0;
MURONI;1129;95;63;69;56;237;8,94;21,64;0;24,11;18,12;0;13,91;00:11:53;1,61;2,14;6,09;4,98;20,96;5,55;7;7;25;23;0;23;53,96;36,24;0;
OGUNSEYE;1023;76;33;70;59;195;7,24;22,74;0;28,12;16,74;0;12,75;00:13:25;1,64;2,75;6,86;5,8;19,04;3,27;4;6;22;21;0;21;32,33;34,65;0;
PENNINGTON;1228;103;32;63;59;223;9,55;19,49;0;18,99;20,09;0;11,47;00:11:53;1,64;1,55;5,16;4,82;18,14;2,65;9;4;23;25;0;25;30,21;32,13;0;
PINNA S.;1060;89;119;85;84;250;8,83;27,92;15,86;32,86;28,85;0;32,04;00:11:53;2,72;3,1;8,01;7,92;23,63;11,26;13;6;30;37;1;37;70,38;40,74;0;
PIREDDA;1071;89;122;92;86;265;8,89;29,37;1,35;35,26;27,71;0;33,28;00:12:03;2,59;3,29;8,6;8,02;24,74;11,39;10;13;32;32;0;32;95,08;43,54;0;
PISANO;995;84;20;52;44;158;7,71;18,95;0;20,58;13,22;0;10,11;00:11:53;1,33;2,07;5,23;4,38;15,89;2;4;4;18;17;0;17;19,96;28,76;0;
PITZALIS;1009;85;75;82;63;230;8,33;26,77;0,69;31,5;24,53;0;27,91;00:11:53;2,43;3,12;8,08;6,22;22,8;7,43;6;8;26;23;0;23;50,54;40,27;0;
RAGATZU;1051;88;96;73;75;245;8,59;25,51;14,51;25,97;24,67;0;22,61;00:11:53;2,35;2,47;6,92;7,12;23,32;9,13;12;6;28;34;0;34;63,51;39,4;0;
TETTEH;1141;95;98;86;80;290;9,36;27,82;0;29,5;36,2;0;26,5;00:12:03;3,17;2,59;7,52;7,02;25,39;8,62;15;5;21;36;0;36;84,94;42,7;0;
VALLOCCHIA;1033;87;72;78;62;220;8,45;25,73;0;23,31;24,36;0;20,85;00:11:53;2,36;2,26;7,55;6;21,3;6,94;11;2;28;27;0;27;59,03;38,28;0;
