;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;790;158;130;33;19;374;13,5;11,85;0;12,39;6,82;36,13;13,41;00:05:00;0,99;1,76;4,68;2,73;48,08;17,95;3,57;6,14;13,43;6;0;6;350,54;62,73;21,5;
ARBOLEDA;794;158;163;25;6;444;13,08;6,59;0;11,11;0;44,45;7,5;00:05:00;0;1,4;3,11;0,72;55,85;20,49;0;8;12;0;0;0;503,14;69,79;21,47;
BIANCU;1006;201;4;10;3;350;16;2,96;0;1,8;0,06;8,01;2,45;00:05:00;0,01;0,18;0,95;0,33;34,81;0,41;0;0;4;0;0;0;306,05;46,08;19,36;
BOCCIA;603;120;202;57;41;293;11,69;25,51;0;28,21;15,18;53,2;43,38;00:05:00;2,52;4,68;9,43;6,77;48,65;33,45;7;14;18;11;0;11;210,26;67,67;22,51;
CHIERICO;828;165;165;52;37;432;15,04;17,69;0;20,85;17,03;32,47;22,88;00:05:00;2,06;2,52;6,34;4,52;52,19;19,9;9;8;22;15;0;15;414,27;68,2;22,34;
DEMARCUS ;784;156;135;22;1;450;12,57;3,82;0;6,62;0;45,44;2,03;00:05:00;0;0,84;2,86;0,13;57,44;17,22;0;5;10;0;0;0;492,57;69,03;21,29;
EMERSON;593;118;179;52;31;317;11,01;20,16;0;16,37;12,28;53,29;19,15;00:05:00;2,07;2,76;8,71;5,21;53,44;30,16;7;10;21;11;0;11;215,89;69,99;23,46;
GIANDONATO;1009;201;0;10;3;320;15,84;1,6;0;1,66;0;8,7;1,03;00:05:00;0;0,16;0,96;0,27;31,75;0,03;0;1;2;0;0;0;281,87;41,7;19,01;
LA ROSA ;1015;203;7;12;2;336;15,91;1,46;0;2,42;0;7,99;1,08;00:05:00;0;0,24;1,17;0,16;33,13;0,69;0;0;5;0;0;0;294,09;43,3;19,47;
LELLA ;836;167;91;47;29;439;15;16,19;0;18,93;11,81;30,65;15,17;00:05:00;1,41;2,26;5,62;3,51;52,49;10,86;9;10;21;13;0;13;482,51;68,54;21,04;
PALESI;853;170;299;47;38;491;15,62;18,5;0;18,17;17,93;31,54;21,1;00:05:00;2,1;2,13;5,51;4,5;57,58;35,07;12;11;18;14;0;14;393,83;72,84;22,66;
RAGATZU;573;114;88;37;28;244;10,39;17,32;0;15,81;8,65;50,67;13,44;00:05:00;1,51;2,76;6,49;4,88;42,57;15,37;3;4;18;10;0;10;191,21;60,57;22,4;
RENAULT ;796;159;208;26;3;427;13,03;6,08;0;5,19;0;43,4;8,87;00:05:00;0;0,65;3,29;0,34;53,67;26,15;0;2;9;0;0;0;423,55;67,17;22,24;
TRAVAGLINI;771;154;152;28;4;416;12,73;6,94;0;8,83;0;45,19;12,19;00:05:00;0;1,14;3,64;0,52;54,01;19,73;0;4;11;0;0;0;472,61;68,63;22,51;
UDHO;592;118;129;44;38;270;11,07;21;0;17,48;12,57;50,83;17,46;00:05:00;2,12;2,95;7,49;6,33;45,53;21,72;3;9;17;10;0;10;225,78;64,78;21,2;
