;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4012;55;52;252;251;709;5,08;18,92;1,17;78,18;86,39;67,74;66,19;01:12:43;2,15;1,95;6,26;6,25;17,55;1,27;21,94;14;84,33;88,83;0;88,83;178,67;32,86;23,18;
ALTARE ;4030;55;93;302;300;761;5,27;23,01;1,69;110,31;119,05;67,75;109,05;01:12:45;2,95;2,74;7,5;7,45;18,89;2,3;32;26;98;103;0;103;238,45;36,18;24,52;
ARBOLEDA;3892;53;71;304;302;756;5,13;23,97;2,42;102,77;113,11;69;105,03;01:12:46;2,91;2,64;7,8;7,75;19,43;1,82;32;26;99;113;0;113;215,52;36,71;25,01;
BELLONI ;4678;64;20;294;310;959;5,93;19,22;0;76,26;103,93;63,23;57,12;01:12:46;2,22;1,63;6,28;6,63;20,5;0,42;24;16;99;106;0;106;224,3;36,36;21,89;
CADILI;4245;58;126;319;283;945;5,45;20,74;5,6;96,42;90,42;67,39;111,16;01:12:46;2,13;2,27;7,51;6,67;22,26;2,96;24;10;113;99;0;99;335,63;40,19;24,51;
COCCO;3756;52;20;224;228;655;4,72;18,08;0;71,71;71,27;70,13;41,37;01:12:46;1,9;1,91;5,96;6,08;17,44;0,54;16;4;68;60;0;60;143,28;32,3;21,75;
DALLA BERNARDINA ;3778;52;15;203;209;572;4,68;16,39;0;55,75;69,53;67,88;33,95;01:12:46;1,84;1,48;5,37;5,52;15,13;0,4;16;5;58;83;0;83;112,77;28,2;20,43;
DEMARCUS ;4229;58;75;302;324;915;5,51;22,56;0;99,15;121,27;65,65;73,21;01:12:46;2,87;2,34;7,15;7,66;21,64;1,78;35;17;111;131;0;131;259,49;38,72;22,75;
DORATIOTTO ;4028;55;42;215;216;602;4,97;16,02;3,7;60,88;71,81;68,01;47,86;01:12:46;1,78;1,51;5,34;5,37;14,95;1,05;17;9;67;77;0;77;130,98;28,58;24,89;
EMERSON;3571;49;13;177;174;407;4,37;14,96;0;50,11;54,31;70,15;20,02;01:12:46;1,52;1,4;4,96;4,87;11,39;0,37;11;9;59;63;0;63;45,99;23,13;22,36;
GAGLIANO;3944;54;58;264;246;766;5,03;19,82;0;91,72;85,68;68,36;79,37;01:12:46;2,17;2,33;6,7;6,24;19,42;1,47;25;20;105;85;0;85;180,87;36,66;22,89;
GIANDONATO;3229;45;18;203;203;520;4,1;18,2;0;61,63;59,86;73,79;42,19;01:11:59;1,85;1,91;6,27;6,29;16,12;0,56;17;5;64;71;0;71;123,03;30,92;21,8;
LA ROSA ;4121;57;24;197;193;693;5,01;14,28;0;50,03;53,12;66,98;37,48;01:12:46;1,29;1,21;4,78;4,69;16,81;0,58;10;4;62;57;0;57;175,87;30,12;21,77;
LELLA ;4101;56;62;251;285;713;5,18;18,8;3,11;72,36;97,41;66,52;76,59;01:12:46;2,38;1,76;6,13;6,96;17,39;1,51;26;17;83;102;0;102;201,86;32,06;24,78;
MARIGOSU;4004;55;53;291;284;809;5,21;22,29;1,53;96,76;103,62;67,5;82,79;01:12:46;2,59;2,42;7,26;7,1;20,2;1,33;28;18;88;112;0;112;198,52;37,82;24,19;
PENNINGTON;4432;61;73;238;247;816;5,49;16,39;0;60,77;77,44;65,37;53,5;01:12:46;1,75;1,37;5,38;5,58;18,41;1,66;18;13;83;88;0;88;178,55;32,9;22,27;
PITZALIS;3649;50;45;229;213;533;4,61;18,74;0;85,94;77,42;68,66;65,3;01:12:46;2,12;2,36;6,28;5,83;14,6;1,22;18;24;94;73;0;73;133,43;29,79;22,17;
UDHO;4108;56;45;244;245;579;5,19;18,81;0,98;80,91;95,71;68,16;72,64;01:12:46;2,33;1,97;5,94;5,96;14,1;1,1;25;12;68;71;0;71;89,57;28,18;24,27;
VERDE;4428;61;77;270;260;765;5,57;18,29;2,13;83,81;90,02;64,8;82,81;01:12:46;2,03;1,89;6,1;5,88;17,28;1,74;21;17;99;105;0;105;227,92;32,67;24,96;
