;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;658;72;5;22;18;55;6,05;9,29;0,15;4,5;2,99;52,67;5,76;00:09:12;0,46;0,69;3,3;2,74;8,34;0,79;0,33;0,33;5,13;3,67;0;3,67;29,9;16,27;19,8;
BOCCIA;656;71;1;20;12;41;5,92;7,2;0;4,79;0,93;51,77;6,41;00:09:12;0,14;0,73;3,04;1,79;6,28;0,1;0;0;8;4;0;4;29,42;12,94;19,11;
BRIGNANI;689;75;13;23;22;69;6,36;9,88;0;4,45;5,46;48,81;7,84;00:09:12;0,79;0,65;3,3;3,17;10,09;1,96;2;0;4;6;0;6;53,55;18,25;19,61;
CHIERICO;659;72;9;28;17;51;6,06;9,31;0;7,78;1,31;51,38;9,05;00:09:12;0,2;1,18;4,22;2,63;7,76;1,31;0;1;9;4;0;4;37,05;16,79;20,27;
DEMARCUS ;637;69;1;20;14;51;5,78;7,88;0;3,72;1,69;54,47;5,04;00:09:12;0,27;0,58;3,17;2,18;7,98;0,19;0;0;4;1;0;1;30,27;15,64;19,17;
EMERSON;677;74;17;23;20;60;6,25;9,73;0;4,52;5,14;51,6;6,29;00:09:12;0,76;0,67;3,46;2,92;8,82;2,58;1;0;6;2;0;2;46,17;16,94;21,77;
GIANDONATO;621;68;0;19;16;52;5,68;8,7;0;4;1,43;54,93;2,95;00:09:12;0,23;0,64;3,12;2,53;8,34;0;0;1;5;3;0;3;20,1;16,14;18,67;
LA ROSA ;711;77;16;22;13;66;6,47;8,21;0;5,74;1,59;47,63;10,87;00:09:12;0,22;0,81;3,12;1,84;9,27;2,18;0;0;7;3;0;3;50,7;17,37;20,29;
LELLA ;707;77;5;18;12;57;6,36;6,9;0;3,62;1,43;48,41;5,01;00:09:12;0,2;0,51;2,47;1,69;8,07;0,66;0;0;5;0;0;0;39,89;14,72;19,72;
MANCINI;663;72;12;22;25;66;6,16;10,49;0;4,31;3,59;54,17;8,19;00:09:12;0,54;0,65;3,38;3,77;9,95;1,81;0;0;7;8;0;8;38,67;18,88;21,36;
PALESI;688;75;0;24;19;54;6,33;9,3;0;4,7;4,32;50,65;5,28;00:09:12;0,63;0,68;3,55;2,73;7,78;0;0;0;3;3;0;3;26,63;15,54;17,79;
PINNA S.;633;69;2;20;23;61;5,88;10,26;0;3,07;5,58;54,32;2,6;00:09:12;0,88;0,48;3,22;3,6;9,6;0,39;1;0;5;4;0;4;18,89;17,67;19,61;
PISANO;587;64;4;28;28;48;5,73;16;2,21;7,66;7,31;58,57;9,46;00:09:12;1,25;1,3;4,8;4,77;8,18;0,71;1;1;7;11;0;11;15,99;18,39;26,35;
RENAULT ;661;72;0;16;15;45;5,95;7,1;0;1,08;0,85;51,35;3,53;00:09:12;0,13;0,16;2,38;2,23;6,77;0;0;0;0;3;0;3;23,71;12,58;18,69;
TRAVAGLINI;620;67;0;21;18;52;5,75;10,31;0;5,01;2,71;57,72;2,99;00:09:12;0,44;0,81;3,41;2,97;8,45;0;0;1;3;1;0;1;12,11;17,09;17,63;
UDHO;660;72;0;19;15;51;6;8,09;0;2,99;1,54;54,28;0,89;00:09:12;0,23;0,45;2,82;2,27;7,73;0;0;1;4;2;0;2;5,35;15,06;17;
