;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1487;63;183;95;82;358;6,02;22,77;10,7;34,14;30,24;0;35,95;00:23:26;2,05;2,31;6,43;5,54;23,95;12,46;10,58;9,17;32,5;32,83;0,08;32,83;120,13;39,23;0;
DEMARCUS ;1696;72;197;136;126;418;7,14;27,45;0;52,12;47,55;0;44,79;00:23:26;2,8;3,07;8,02;7,42;24,67;11,62;19;18;54;52;0;52;154,59;42,16;0;
IOTTI;1562;67;96;104;82;307;6,23;20,86;0;36,09;21,43;0;17,51;00:23:26;1,37;2,31;6,65;5,25;19,67;6,13;4;8;34;29;0;29;81,39;33,92;0;
LA ROSA ;1699;72;140;110;89;360;6,84;21,9;0;37,23;32,39;0;25,7;00:23:26;1,91;2,19;6,48;5,24;21,19;8,22;9;3;35;36;0;36;108,36;35,85;0;
LELLA ;1389;59;187;100;81;344;5,72;24,7;45,34;41,9;31,48;0;52,21;00:23:26;2,27;3,02;7,19;5,84;24,79;13,49;11;15;37;36;1;36;115,11;41,85;0;
MANCA;1501;64;199;85;61;336;5,91;19,33;23,43;32,05;22,76;0;45,14;00:23:26;1,52;2,14;5,68;4,05;22,39;13,28;10;10;31;22;0;22;96,55;37,16;0;
MARTINIELLO;1162;50;21;56;39;110;4,46;16,34;0;19,44;9,66;0;8,19;00:23:26;0,83;1,67;4,78;3,36;9,46;1,81;0;3;11;6;0;6;17,04;19,03;0;
MASTINO;1316;56;249;113;106;435;5,72;31,68;25,92;40,32;47,2;0;62,73;00:23:26;3,59;3,06;8,58;8,08;33,05;18,89;21;15;42;53;0;53;123,74;51,17;0;
MURONI;2017;86;252;103;99;562;8,07;21,22;0;37,67;35,7;0;22,33;00:23:26;1,77;1,87;5,13;4,89;27,85;12,48;11;9;37;48;0;48;206,62;43,39;0;
PENNINGTON;1572;67;182;68;68;391;6,1;17,49;0;18,99;19,12;0;17,99;00:23:26;1,22;1,21;4,3;4,32;24,9;11,6;7;4;19;24;0;24;142,82;38,74;0;
PISANO;1358;58;172;89;83;319;5,51;22,99;15,15;34,77;32,88;0;38,78;00:23:26;2,42;2,56;6,54;6,1;23,5;12,69;15;10;29;37;0;37;103,21;38,74;0;
PITZALIS;1346;57;233;84;80;342;5,49;23,58;10,3;25,28;33,34;0;49,41;00:23:26;2,48;1,88;6,21;5,97;25,45;17,3;8;6;24;24;0;24;128,05;40,78;0;
VALLOCCHIA;1231;53;271;93;73;376;5,11;25,74;8,32;33,81;29,37;0;46,66;00:23:26;2,39;2,75;7,58;5,92;30,5;22,05;12;9;37;27;0;27;164,09;47,96;0;
