;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;807;85;34;44;45;135;7,63;15,18;0,09;12,33;14,36;46,84;11,1;00:09:33;1,62;1,42;4,97;5,1;15,07;3,91;3,61;2,33;12,67;15,22;0;15,22;30,06;28,2;0;
CANDELA;937;98;64;50;55;165;8,92;17,41;0;15,19;18,46;38,58;14,5;00:09:33;1,97;1,62;5,3;5,88;17,6;6,85;5;4;12;15;0;15;58,79;31,85;0;
COCCO;851;89;48;42;46;146;7,96;15,49;0;10,33;16,05;44,77;12,15;00:09:33;1,89;1,21;4,89;5,4;17,18;5,64;4;0;11;13;0;13;38,04;31,01;0;
DALLA BERNARDINA ;872;91;42;41;52;144;8,21;16,08;0;11,57;16,45;40,23;9,65;00:09:33;1,89;1,33;4,74;5,93;16,47;4,82;8;0;10;21;0;21;40,97;29,19;0;
GIANDONATO;248;26;0;3;2;1;2,05;2,16;0;1,07;0,37;82,64;0;00:09:33;0,15;0,43;1,28;0,92;0,48;0;0;0;1;1;0;1;0;1,67;0;
GOZZI;801;84;21;37;37;103;7,43;14,51;0;9,97;12,38;45,1;10,44;00:09:33;1,55;1,24;4,65;4,68;12,83;2,62;2;2;11;15;0;15;15,38;25,15;0;
LA ROSA ;844;88;34;44;47;120;7,95;16,22;0;12,75;13,77;42,27;11,99;00:09:33;1,63;1,51;5,26;5,59;14,19;3,98;2;3;8;16;0;16;32,04;27,91;0;
LELLA ;963;101;36;67;63;189;9,31;19,36;0;19,88;18,53;37,94;15,45;00:09:33;1,92;2,06;7,01;6,56;19,63;3,71;5;3;22;21;0;21;35,16;37,12;0;
MANCA;1061;111;19;43;39;190;9,7;12,82;0;10,12;10,23;30,65;5,88;00:09:33;0,96;0,95;4,09;3,72;17,91;1,78;3;1;7;10;0;10;18,92;31,53;0;
MASTINO;790;83;17;46;42;124;7,45;16,22;0;12,34;12,97;49,18;6,32;00:09:33;1,64;1,56;5,87;5,28;15,66;2,13;3;2;22;16;0;16;16,85;30,07;0;
MICELI;1002;105;4;35;52;173;9,27;14,12;0;7,54;17,46;33,12;0,49;00:09:33;1,74;0,75;3,46;5,15;17,3;0,44;4;1;9;16;0;16;4,39;29,93;0;
OGUNSEYE;1;0;0;0;0;0;0,01;-0,95;0;0;0;100;0;00:09:33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
PENNINGTON;978;102;30;43;48;156;9,06;14,3;0;9,94;12,31;32,78;7,85;00:09:33;1,26;1,02;4,44;4,9;15,99;3,08;3;1;14;15;0;15;29,57;29,81;0;
PISANO;795;83;70;58;53;148;7,74;20,18;0;15,81;19,65;49,59;23,6;00:09:33;2,47;1,99;7,26;6,63;18,65;8,78;5;6;17;19;0;19;59,92;35,21;0;
PITZALIS;738;77;34;43;36;94;6,91;15,52;0;13,54;10,05;49,64;13,85;00:09:33;1,36;1,83;5,81;4,9;12,77;4,66;1;2;11;14;0;14;24,3;26,57;0;
VALLOCCHIA;1012;106;52;66;68;220;9,88;20,47;0;19,5;23,93;37,12;15,22;00:09:33;2,36;1,93;6,56;6,69;21,76;5,11;7;4;18;26;0;26;46,16;38,88;0;
VERDE;982;103;56;50;58;174;9,22;15,86;1,54;14,18;17,51;35,82;16,83;00:09:33;1,78;1,44;5,08;5,89;17,73;5,74;2;4;16;21;0;21;42,55;32,76;0;
VERGARA;805;84;48;54;54;138;7,91;21,17;0;19,08;16,51;48,05;18,24;00:09:33;2,05;2,37;6,77;6,74;17,19;6,01;4;4;17;16;0;16;40,59;34,01;0;
ZUGARO;851;89;43;59;59;152;8,44;22,32;0;19,21;21,92;45,59;17,32;00:09:33;2,58;2,26;6,97;6,91;17,88;5,07;7;5;22;19;0;19;37,44;34,86;0;
