;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;6113;65;522;374;335;1257;6,14;21,81;30,12;131,39;117,21;0;108,01;01:33:51;1,91;2,16;6,12;5,48;20,39;8,5;38,07;30,93;121,5;128,21;0,71;128,21;384,51;34,78;0;
CALIGARA;5749;61;524;409;380;1247;5,94;25,38;44,69;154,99;140,95;0;131,77;01:33:53;2,45;2,7;7,12;6,62;21,68;9,12;43;39;137;146;1;146;360,4;37,72;0;
CETER;5194;55;424;354;287;945;5,24;22,31;32,17;132,68;100,39;0;107,76;01:33:53;1,93;2,55;6,81;5,52;18,2;8,16;30;30;117;91;1;91;302,79;32,68;0;
COTALI;6259;67;758;416;376;1476;6,42;23,69;63,22;154,28;125,88;0;143,41;01:33:18;2,01;2,46;6,65;6;23,58;12,1;39;37;143;137;3;137;540,52;38,93;0;
CUSUMANO;5845;62;393;372;326;1150;5,85;21,42;28,41;124,93;106,19;0;88,99;01:33:53;1,82;2,14;6,36;5,57;19,67;6,72;25;25;106;114;1;114;299,3;33,78;0;
DALLA BERNARDINA ;6465;69;397;387;350;1353;6,51;21,35;14,42;121,67;117,51;0;71,35;01:33:18;1,82;1,88;5,98;5,41;20,94;6,14;40;18;103;123;0;123;329,11;34,98;0;
GEMMI;6565;71;561;385;364;1555;6,7;22,15;3,44;145,89;136,18;0;94,57;01:32:37;2,07;2,22;5,87;5,55;23,68;8,55;54;34;142;156;0;156;503,68;38,44;0;
IOTTI;6390;68;570;328;310;1266;6,35;20,46;4,04;106,48;121,67;0;114,9;01:33:53;1,9;1,67;5,14;4,86;19,81;8,92;43;21;94;105;0;105;394,27;33,38;0;
MAFFEI;5449;58;460;336;297;976;5,42;20,75;26,45;120,36;95,8;0;90,35;01:33:53;1,76;2,21;6,17;5,44;17,92;8,44;30;32;113;124;0;124;329,47;31,29;0;
MURONI;6796;71;566;458;378;1575;6,76;23,35;50,84;158,82;136,69;0;125,63;01:35:55;2,01;2,34;6,73;5,57;23,17;8,33;48;47;175;161;2;161;409,29;39,39;0;
OGUNSEYE;5636;60;469;339;286;1010;5,6;20,6;26,76;118,71;92,98;0;102,05;01:33:53;1,65;2,11;6,01;5,07;17,92;8,32;33;24;104;113;0;113;319,92;31,39;0;
PENNINGTON;6920;74;637;387;381;1470;6,95;21,74;27,65;132,96;127,91;0;110,29;01:33:53;1,85;1,92;5,59;5,5;21,24;9,21;39;36;131;140;1;140;481,97;36,06;0;
PINNA S.;6466;69;581;395;348;1308;6,47;21,47;44,37;140,64;121,63;0;110,09;01:33:53;1,88;2,18;6,11;5,38;20,24;8,99;43;32;129;151;1;151;419,84;34,47;0;
PISANO;5281;56;341;289;249;792;5,19;19,2;21,93;102,75;78,6;0;87,41;01:33:53;1,49;1,95;5,48;4,72;15;6,45;23;23;89;91;0;91;257,93;27,2;0;
SENESI;6570;70;628;375;360;1474;6,58;21,44;33,29;124,3;138,51;0;133,62;01:33:53;2,11;1,89;5,71;5,49;22,44;9,57;43;35;118;143;0;143;434,68;37,14;0;
