;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;444;57;31;21;13;41;4,95;12,83;0,43;5,8;2,39;0;1,19;00:07:50;0,53;1,29;4,77;2,82;9,25;6,96;0;0,07;3,21;1,43;0;1,43;22,92;14,6;0;
BELLONI ;448;57;38;28;19;62;5,13;15,86;0;6,42;3,49;0;1,79;00:07:49;0,78;1,43;6,22;4,14;13,75;8,4;0;1;8;5;0;5;17,62;22,2;0;
DALLA BERNARDINA ;419;54;42;18;12;50;4,73;12,27;2,69;4,28;1,32;0;1,76;00:07:42;0,32;1,02;4,38;2,77;11,93;10;0;0;2;0;0;0;11,87;17,05;0;
DEMARCUS ;431;55;40;19;10;51;4,78;12,89;0;5,21;1,73;0;1,13;00:07:52;0,4;1,21;4,42;2,41;11,78;9,17;0;0;3;0;0;0;15,14;17,64;0;
DORATIOTTO ;458;58;26;21;14;30;5,04;12,03;0;4,56;1,77;0;1,09;00:07:52;0,39;1;4,61;3,04;6,58;5,72;0;0;1;1;0;1;26,21;10,72;0;
IOTTI;421;55;34;18;12;46;4,75;12,32;0;4,5;2,29;0;0;00:07:42;0,54;1,07;4,22;2,78;10,88;8,13;0;0;3;0;0;0;31,98;16,04;0;
LA ROSA ;441;57;36;21;12;45;5,02;13,13;3,38;4,96;2,94;0;4,08;00:07:42;0,67;1,12;4,69;2,64;10,19;8,2;0;0;3;3;0;3;10,36;16,06;0;
LELLA ;474;59;25;30;18;46;5,34;15,95;0;11,95;4,92;0;1,77;00:07:58;1,04;2,52;6,38;3,87;9,79;5,19;0;0;7;3;0;3;24,03;17,73;0;
MARTINIELLO;481;61;29;28;16;41;5,48;15,16;0;8,78;5,22;0;1,6;00:07:49;1,08;1,83;5,89;3,42;8,52;6,13;0;0;3;4;0;4;26,7;14,06;0;
MURONI;424;53;35;16;9;34;4,56;10,68;0;4,38;1,41;0;0;00:07:58;0,33;1,03;3,89;2,08;8,01;8,32;0;0;0;0;0;0;35,23;11,32;0;
OGUNSEYE;459;58;21;20;11;32;5,04;11,83;0;6,6;1,8;0;0,52;00:07:52;0,39;1,44;4,31;2,3;7,01;4,47;0;0;4;2;0;2;20,55;11,89;0;
PENNINGTON;451;58;33;18;10;39;4,99;10,82;0;3,87;1,06;0;1,04;00:07:45;0,24;0,86;4,02;2,2;8,73;7,21;0;0;3;0;0;0;29,75;13,32;0;
PISANO;397;51;32;14;9;31;4,37;11,14;0;3,28;1,33;0;0,54;00:07:49;0,33;0,83;3,49;2,28;7,92;7,98;0;0;0;1;0;1;31,72;11,81;0;
PITZALIS;489;61;20;27;15;38;5,37;13,06;0;8,02;2,56;0;0,83;00:07:58;0,52;1,64;5,45;2,96;7,68;4,03;0;0;3;1;0;1;19,7;13,67;0;
VALLOCCHIA;427;55;20;21;11;29;4,75;12,49;0;4,32;1,62;0;0,52;00:07:49;0,38;1,01;4,82;2,56;6,83;4,68;0;0;5;0;0;0;19,97;11,05;0;
