;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;703;69;0;48;28;113;6,37;19,19;0;17,72;8,39;0;1,29;00:10:11;1,19;2,51;6,88;3,97;16,05;0,01;4,42;4,83;25,5;12,25;0;12,25;0,07;29,54;0;
CETER;677;66;0;54;28;99;6,19;20,19;0;20,11;6,05;0;3,1;00:10:10;0,89;2,97;7,92;4,21;14,61;0;0;8;28;6;0;6;0;28,88;0;
CUSUMANO;703;69;0;49;29;111;6,4;19,86;0;17,6;8,87;0;1,28;00:10:10;1,26;2,5;6,98;4,18;15,86;0;3;3;18;14;0;14;0;29,27;0;
MARTINIELLO;739;73;0;62;31;126;6,77;20,42;0;24,7;5,89;0;2,08;00:10:10;0,8;3,34;8,42;4,19;17,11;0;1;6;30;13;0;13;0;32,09;0;
MASTINO;722;71;0;44;30;126;6,56;19,47;0;16,61;9,29;0;1,34;00:10:10;1,29;2,3;6,15;4,1;17,5;0;5;6;33;11;0;11;0;31,3;0;
MURONI;709;66;0;44;23;103;6;17,47;0;14,56;9,6;0;0,55;00:10:44;1,35;2,05;6,26;3,21;14,49;0;9;4;22;13;0;13;0;26,89;0;
PENNINGTON;706;71;0;45;20;112;6,47;17,9;0;15,51;6,17;0;1,5;00:09:57;0,87;2,2;6,32;2,9;15,92;0;3;4;32;13;0;13;0;29,3;0;
PINNA S.;662;65;0;46;25;110;5,95;19,21;0;17,27;9,29;0;0,44;00:10:15;1,4;2,61;6,88;3,72;16,68;0;6;8;24;11;0;11;0;31,09;0;
PISANO;755;74;1;57;36;131;6,9;21,09;0;23,16;13,39;0;3,37;00:10:15;1,77;3,07;7,56;4,71;17,33;0,12;6;7;32;15;0;15;0,89;31,84;0;
PITZALIS;692;70;0;45;29;100;6,35;17,95;0;14,59;7,73;0;0,18;00:09:57;1,12;2,11;6,44;4,13;14,46;0;4;3;21;12;0;12;0;26,05;0;
SENESI;702;71;0;46;24;115;6,49;18,81;0;15,21;9,83;0;0,75;00:09:57;1,4;2,17;6,61;3,47;16,31;0;9;2;27;13;0;13;0;29,02;0;
TETTEH;664;65;0;40;33;115;6,03;19,43;0;14,2;9,24;0;0;00:10:10;1,39;2,14;5,97;4,91;17,27;0;5;2;11;16;0;16;0;29,96;0;
VERGARA;709;70;0;50;28;107;6,39;18,44;0;19,17;5,37;0;0,93;00:10:10;0,76;2,7;7,04;3,97;15,1;0;2;5;28;10;0;10;0;28,8;0;
