;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3606;45;364;233;192;768;4,26;22,48;14,32;96,59;73,04;0;75,3;01:21:03;2,01;2,66;6,42;5,28;21,2;9,99;31,39;31,5;87,22;81,61;1,33;81,61;244,69;36,61;0;
CAPELLO;3233;38;341;222;176;700;3,65;24,28;6,94;93,57;70,41;0;83,23;01:25:13;2,18;2,89;6,87;5,45;21,65;10,53;37;30;83;81;1;81;229,31;37,73;0;
COSSU;3675;43;275;190;168;647;3,94;18,89;16,79;73,84;57,3;0;44,2;01:25:53;1,56;2,01;5,16;4,58;17,6;7,48;19;23;70;75;2;75;208,23;30,55;0;
COTALI;3733;50;365;252;188;829;4,77;22,18;11,48;95,63;69,13;0;76,21;01:13:57;1,85;2,56;6,75;5,03;22,22;9,79;28;21;85;82;3;82;231,14;37,92;0;
DAMETTO;3616;48;444;293;247;875;4,77;27,67;29,65;134,96;102,11;0;113,92;01:14:51;2,82;3,73;8,11;6,84;24,19;12,29;49;53;120;115;3;115;282,37;42,15;0;
FEOLA;3950;46;343;219;188;715;4,32;20,46;84,33;87,06;63,72;0;87,29;01:25:11;1,61;2,2;5,53;4,75;18,1;8,7;24;19;72;69;6;69;187,82;31,62;0;
GERONI;3088;36;165;178;141;604;3,39;20,54;0;72,06;56,26;0;41,05;01:25:05;1,82;2,33;5,78;4,56;19,55;5,34;34;32;79;62;0;62;151,72;34,56;0;
KOUKO;2910;35;288;163;133;608;3,28;20,47;0;66,9;47,37;0;45,46;01:22:46;1,63;2,3;5,61;4,56;20,9;9,88;22;21;65;43;0;43;229,74;35,6;0;
MURGIA;3203;38;230;147;133;563;3,48;18,37;1,34;59,25;52,3;0;27,97;01:24:25;1,63;1,85;4,6;4,15;17,59;7,19;23;20;61;62;0;62;175,58;30,11;0;
MURONI;3985;46;475;267;206;820;4,4;22,79;14,76;118,63;84,66;0;112,95;01:26:09;2,12;2,98;6,7;5,17;20,59;11,91;38;35;94;75;1;75;314,12;36,42;0;
PINNA S.;3742;50;554;261;200;956;4,73;22,18;35,41;110,79;69,18;0;92,93;01:14:51;1,85;2,96;6,97;5,33;25,55;14,81;26;40;109;92;3;92;320,53;41,99;0;
PIREDDA;3758;44;359;223;203;739;4,13;20,94;13,83;82,32;74,25;0;75,27;01:25:05;1,98;2,19;5,92;5,41;19,66;9,55;32;19;57;82;1;82;242,32;33,53;0;
PISANO;3918;52;470;295;251;939;5,13;26,2;7,85;125,23;89,79;0;94,82;01:14:40;2,29;3,2;7,53;6,4;23,96;11,99;32;46;111;99;1;99;315,23;41,41;0;
QUARANTA;3962;53;510;342;290;1054;5,3;29,15;12,35;141,79;124,94;0;113,64;01:14:40;3,15;3,58;8,62;7,31;26,59;12,88;53;44;118;119;1;119;363,82;44,41;0;
RUSSU;3948;53;417;270;244;890;5,09;24,64;16,13;109,34;97,23;0;84,41;01:14:51;2,46;2,77;6,85;6,19;22,54;10,55;43;39;111;123;2;123;253,76;38,32;0;
SCANU;3457;41;231;196;173;689;3,81;21,25;1,34;75,94;63,65;0;46,56;01:25:10;1,84;2,2;5,68;5,01;19,92;6,68;34;24;76;68;0;68;155,3;35;0;
SENESI;3185;37;336;178;149;617;3,45;20,56;4,8;76,44;54,67;0;64,32;01:26:13;1,72;2,4;5,58;4,69;19,36;10,56;20;27;62;64;0;64;220,66;34,09;0;
