;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1051;69;174;70;69;295;6,66;24,86;5,54;24,1;25,54;0;28,18;00:15:20;2,42;2,29;6,63;6,61;28,09;16,62;7,06;4,94;17,72;22,67;0,56;22,67;118,8;44,02;0;
CAPELLO;910;61;127;67;73;262;6,07;28,76;2,7;25,54;28,4;0;18,58;00:14:56;3,12;2,81;7,39;8,03;28,73;14;11;7;23;26;1;26;84,91;45,51;0;
COSSU;776;52;132;54;57;224;5,07;26,15;0,67;19,79;18,9;0;17,88;00:14:57;2,43;2,55;6,98;7,37;28,86;17,06;7;7;14;23;0;23;107,06;45,25;0;
COTALI;1034;69;168;83;69;292;6,76;26,18;23,6;27,16;23,68;0;34,19;00:14:56;2,29;2,63;8,01;6,72;28,19;16,25;8;5;26;21;2;21;88,95;45,23;0;
DAMETTO;1012;68;162;56;64;306;6,44;22,94;0;15,73;21,99;0;23,54;00:14:56;2,17;1,55;5,56;6,3;30,24;16,03;6;2;12;22;0;22;116,26;46,07;0;
FEOLA;1206;81;163;100;87;337;8,01;28,21;9,12;32,72;29,96;0;41;00:14:56;2,48;2,71;8,33;7,24;27,97;13,53;7;5;20;22;1;22;121,85;45,94;0;
GERONI;1115;75;157;67;71;294;7,16;24,05;4,7;20,72;25,46;0;26,44;00:14:57;2,28;1,86;5,97;6,36;26,34;14,1;5;4;17;21;1;21;102,82;42,47;0;
KOUKO;1048;70;225;83;81;358;6,97;28,39;11,59;31,83;29,17;0;30,28;00:14:56;2,79;3,04;7,94;7,77;34,15;21,45;7;3;27;23;0;23;148,5;51,41;0;
MURGIA;1058;71;166;55;58;277;6,63;21;10,43;20,04;20,63;0;20,56;00:14:56;1,95;1,89;5,22;5,5;26,17;15,72;4;2;14;24;1;24;126,8;40,7;0;
MURONI;1196;80;218;81;81;374;7,89;27,44;0,67;32,45;37,07;0;33,64;00:14:56;3,1;2,71;6,75;6,76;31,3;18,24;14;6;24;32;0;32;176,89;48,72;0;
PINNA S.;1037;69;290;51;54;328;6,44;19,99;6,11;15,1;18,17;0;19,41;00:14:56;1,75;1,46;4,87;5,17;31,61;27,96;4;2;13;18;1;18;180,06;44,1;0;
PIREDDA;853;57;102;58;53;217;5,42;22,7;0;16,98;17,99;0;16,68;00:14:57;2,11;1,99;6,78;6,26;25,42;11,94;3;1;13;18;0;18;63,86;40,6;0;
PISANO;1167;78;216;77;74;307;7,6;25,67;4,07;31,49;27,01;0;51,46;00:14:56;2,31;2,7;6,61;6,31;26,31;18,53;5;9;18;19;0;19;106,13;41,84;0;
QUARANTA;1145;77;106;94;92;306;7,59;27,98;9,43;31,38;33,21;0;25,01;00:14:56;2,9;2,74;8,18;8,07;26,75;9,29;8;7;22;36;1;36;84,47;43,65;0;
RUSSU;1080;72;171;58;61;255;6,84;22,26;6,94;19,64;26,66;0;34,33;00:14:56;2,47;1,82;5,39;5,63;23,64;15,83;8;6;15;18;1;18;116,89;38,1;0;
SCANU;1092;73;186;63;69;344;6,99;23,56;0;21,67;25,29;0;21,22;00:14:57;2,32;1,98;5,81;6,32;31,52;17,06;8;6;14;26;0;26;139,85;47,32;0;
SENESI;1214;55;168;75;69;308;5,3;24,28;2,06;29,05;31,17;0;39,1;00:22:02;2,57;2,39;6,18;5,72;25,4;13,85;10;6;15;20;0;20;117,77;41,65;0;
