;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1356;82;341;85;45;455;7,5;18,16;2,09;33,28;8,71;0;21,34;00:16:32;0,64;2,45;6,24;3,34;33,49;25,08;1,84;9,32;34,58;11,21;0,05;11,21;286,92;49,31;0;
BIANCU;1301;79;365;73;44;464;7,14;17,28;0;28,75;7,63;0;11,34;00:16:33;0,59;2,21;5,59;3,39;35,63;28,05;2;7;20;8;0;8;279,93;49,78;0;
DALLA BERNARDINA ;1371;83;417;78;59;522;7,58;18,27;18,85;30,47;12,15;0;16,88;00:16:33;0,89;2,22;5,68;4,33;38,09;30,41;5;8;35;16;1;16;254,8;51,93;0;
DEMARCUS ;1382;84;425;106;67;540;7,9;22,19;8,07;40,83;14,37;0;27,35;00:16:33;1,04;2,95;7,66;4,88;39,05;30,72;5;18;53;24;0;24;365,45;56,73;0;
DORATIOTTO ;1298;78;250;76;36;379;7,06;16,27;0;29,49;5,32;0;17,8;00:16:33;0,41;2,27;5,89;2,75;29,22;19,24;0;10;32;5;0;5;234,42;45,28;0;
GOZZI;1356;82;182;90;43;351;7,52;18,56;0;35,5;11,05;0;24,09;00:16:33;0,82;2,62;6,66;3,14;25,91;13,41;1;9;30;7;0;7;159,78;41,98;0;
LA ROSA ;1350;82;270;73;30;415;7,29;15,46;0;21,78;4,55;0;13,53;00:16:32;0,34;1,61;5,43;2,2;30,71;19,98;2;3;24;6;0;6;226,34;45,71;0;
LELLA ;1484;90;443;97;57;524;8,4;20,99;0;43,2;11,25;0;29,03;00:16:33;0,76;2,91;6,53;3,81;35,33;29,84;4;16;42;19;0;19;394,65;52,63;0;
MANCA;1393;84;453;100;52;523;7,77;19,28;0;37,99;11,01;0;24,1;00:16:33;0,79;2,73;7,16;3,72;37,51;32,49;3;11;42;18;0;18;386,95;54,36;0;
MASTINO;1327;80;441;93;61;470;7,5;20,93;2;39,23;14,02;0;41,33;00:16:33;1,06;2,96;7,01;4,58;35,44;33,23;3;13;38;15;0;15;330,06;51,7;0;
MICELI;1327;80;112;63;30;337;7,07;13,84;0;24,49;4,47;0;7,63;00:16:33;0,34;1,85;4,77;2,25;25,38;8,45;1;2;30;7;0;7;101,19;38,95;0;
MURONI;1249;75;326;78;34;406;6,86;17,52;3,41;27,49;8,45;0;14,66;00:16:33;0,68;2,2;6,27;2,72;32,55;26,07;1;6;34;6;0;6;294,08;48,07;0;
OGUNSEYE;1368;83;242;71;27;380;7,27;13,61;0;30,31;3,83;0;10,34;00:16:33;0,28;2,22;5,16;1,96;27,81;17,69;0;10;35;4;0;4;241,92;41,12;0;
PARIGI;1475;89;500;103;60;582;8,34;20,84;0;44,31;9,88;0;30,03;00:16:33;0,67;3;7,01;4,04;39,44;33,89;1;12;49;16;0;16;428,14;56,47;0;
PENNINGTON;1343;81;315;64;29;433;7,19;14,47;0;22,01;3,42;0;11,54;00:16:33;0,25;1,64;4,75;2,13;32,24;23,44;0;3;25;4;0;4;295,14;46,91;0;
PISANO;1359;82;345;92;52;473;7,64;20,18;0;37,42;10,27;0;19,8;00:16:33;0,76;2,75;6,76;3,82;34,81;25,38;1;11;41;14;0;14;316,57;51,82;0;
PITZALIS;1364;82;256;87;51;407;7,58;18,86;0;33,55;8,6;0;22,66;00:16:33;0,63;2,46;6,36;3,74;29,8;18,75;0;5;18;10;0;10;242,67;45,89;0;
VALLOCCHIA;1275;77;352;82;41;448;7,05;18,31;0,67;36,37;7,62;0;21,54;00:16:33;0,6;2,85;6,42;3,25;35,16;27,59;1;15;38;10;0;10;251,5;51,2;0;
VERDE;1380;83;409;107;54;504;7,81;21,07;0;38,41;10,5;0;37,86;00:16:33;0,76;2,78;7,77;3,91;36,57;29,66;5;12;40;15;0;15;345,48;55,19;0;
ZUGARO;1364;82;384;77;38;487;7,47;17,03;6,76;30,73;7,09;0;24,01;00:16:33;0,52;2,25;5,64;2,79;35,71;28,15;0;6;31;9;0;9;302,35;51,11;0;
